==============================================================================
SIMPLE PPO — CONFIGURATION
==============================================================================
  Environment
    mode                 all
    random_weather       True
    enable_faults        False
    dssat_seed           123

  PPO Hyperparameters
    total_timesteps      1,000,000
    n_steps              4,096
    batch_size           64
    n_epochs             10
    learning_rate        0.0003
    gamma                0.99
    gae_lambda           0.95
    clip_range           0.2
    ent_coef             0.01
    max_grad_norm        0.5
    device               cpu

  Normalisation (VecNormalize)
    norm_obs             True
    norm_reward          True
    clip_obs             5.0
    clip_reward          10.0

  Reward Weights (seasonal)
    W_yield              0.40
    W_hiad               0.10
    W_ane                0.30
    W_penalty            0.20
==============================================================================

==============================================================================
TRAINING — 1,000,000 timesteps  |  n_steps=4096
==============================================================================

  Episode log  → /workspace/episode_log_nitrogen_v3.csv
  Metrics log  → /workspace/training_metrics_nitrogen_v3.csv

     ep      step   len    cum_R   yield      N      W   R_seas    R_yld   R_hiad    R_ane
   1552    247877   156   -4.801    3840     92    218  -0.9035  -0.9922  -0.6241  -1.0000
   1553    248035   158   -4.954    4997     71    206  -0.7596  -0.6885  -0.3181  -1.0000
   1554    248203   168   +7.517    7132     93    270  +0.1654  -0.1281  +0.2995  +0.9249
   1555    248363   160   +3.888    6749    116    216  -0.0341  -0.2286  +0.4651  +0.4598
   1556    248522   159   +7.515    6382     85    250  +0.1350  -0.3251  +0.4907  +0.8823
   1557    248682   160   +8.623    8189    100    270  +0.2863  +0.1494  +0.6443  +1.0000
   1558    248843   161   +7.097    7591     99    166  +0.2281  -0.0075  +0.6364  +0.9123
   1559    249006   163   +9.404    8085    106    293  +0.2457  +0.1221  +0.7009  +0.9102
   1560    249163   157   -3.981    3634    101    258  -0.9382  -1.0000  -0.7444  -1.0000
   1561    249327   164   +3.697    6447    106    268  -0.0718  -0.3079  +0.0992  +0.5262
   1562    249490   163   +4.255    6463    102    253  -0.0113  -0.3038  +0.4202  +0.5890
   1563    249644   154   -6.120    4344     90    184  -0.8401  -0.8599  -0.4050  -1.0000
   1564    249808   164   -5.473    3086    113    142  -0.9127  -1.0000  -0.6643  -1.0000
   1565    249970   162   +2.329    5899     97    260  -0.1167  -0.4518  -0.0301  +0.5201
   1566    250130   160   -4.631    4448     92    286  -0.8559  -0.8326  -0.4476  -1.0000
   1567    250298   168   -4.317    4874    105    305  -0.8358  -0.7208  -0.3486  -1.0000
   1568    250457   159   -0.250    5095    104    182  -0.2813  -0.6626  -0.0254  +0.2232
   1569    250619   162   -5.121    4622     99    244  -0.8235  -0.7868  -0.1652  -1.0000
   1570    250777   158   +5.082    5680     85    310  -0.0709  -0.5090  -0.1686  +0.6711
   1571    250940   163   +2.982    6708    108    220  -0.0279  -0.2393  +0.2075  +0.5481
   1572    251101   161   +3.750    6789    104    226  +0.0170  -0.2181  +0.2709  +0.6334
   1573    251253   152   -5.604    4748     95    241  -0.8275  -0.7537  -0.3736  -1.0000
   1574    251408   155   +0.666    5799    107    189  -0.1958  -0.4780  -0.1436  +0.3535
   1575    251570   162   +7.612    8055    105    227  +0.2523  +0.1141  +0.6472  +0.9202
   1576    251732   162   +5.991    7964    112    191  +0.1543  +0.0902  +0.2749  +0.7700
   1577    251898   166   +2.575    5938    105    290  -0.1760  -0.4416  -0.1161  +0.4111
   1578    252057   159   +7.372    7226     92    274  +0.1891  -0.1034  +0.2918  +0.9687
   1579    252213   156   -5.836    3654     94    223  -0.9162  -1.0000  -0.6908  -1.0000
   1580    252374   161   +2.389    5277     95    287  -0.2370  -0.6151  -0.2822  +0.3864
   1581    252538   164   +5.421    6144     90    253  +0.0116  -0.3875  +0.1814  +0.7129
   1582    252701   163   +8.194    7728     93    227  +0.2460  +0.0285  +0.3584  +1.0000
   1583    252859   158   +9.185    6439     68    262  +0.2104  -0.3099  +0.4717  +1.0000
   1584    253023   164   +3.196    6063    101    250  -0.1306  -0.4087  -0.1883  +0.5071
   1585    253182   159   +2.599    5969    102    223  -0.1183  -0.4333  +0.1398  +0.4610
   1586    253345   163   -4.662    4988     86    294  -0.7880  -0.6908  -0.2078  -1.0000
   1587    253501   156   +6.467    7246     95    133  +0.1914  -0.0981  +0.4290  +0.8996
   1588    253662   161   +2.722    5901    103    264  -0.1420  -0.4513  +0.1079  +0.4364
   1589    253819   157   +5.655    6430     84    222  +0.1478  -0.3123  +0.4661  +0.9013
   1590    253977   158   +4.255    6904    101    221  +0.0658  -0.1881  +0.3936  +0.7041
   1591    254135   158   +9.319    6857     77    282  +0.2149  -0.2003  +0.4188  +1.0000
   1592    254287   152   +5.576    6135     81    210  +0.1035  -0.3898  +0.1911  +0.8886
   1593    254444   157   +5.253    6682     96    270  +0.0396  -0.2461  +0.1631  +0.7347
   1594    254609   165   +5.837    7127    111    303  +0.0168  -0.1295  +0.2762  +0.6050
   1595    254767   158   +0.811    5712    108    272  -0.2244  -0.5009  -0.1407  +0.3265
   1596    254927   160   +8.199    7977    103    281  +0.2401  +0.0937  +0.5918  +0.9367
   1597    255094   167   +2.474    6094    106    332  -0.1545  -0.4004  -0.0711  +0.4437
   1598    255259   165   +2.426    6069    104    272  -0.1313  -0.4071  +0.0453  +0.4542
   1599    255415   156   +7.982    7056     92    301  +0.1798  -0.1479  +0.5913  +0.9110
   1600    255579   164   +3.295    6395    105    257  -0.0692  -0.3216  +0.1331  +0.5286

  ── rolling mean (last 100 ep) ──  cum_R=+2.087  yield=5890 kg/ha  N=96  W=240 mm  R_seas=-0.2193  R_ane=+0.2343

   1601    255741   162   +5.273    7450    108    225  +0.1103  -0.0447  +0.4196  +0.7207
   1602    255903   162   +6.730    7905    114    264  +0.1379  +0.0748  +0.4010  +0.7345
   1603    256060   157   +2.385    6363    102    209  -0.0804  -0.3299  -0.1828  +0.5666
   1604    256218   158   -6.452    4387    105    224  -0.8575  -0.8486  -0.3687  -1.0000
   1605    256376   158   +1.123    5808    108    272  -0.1910  -0.4756  +0.0498  +0.3468
   1606    256535   159   +4.391    7608    121    240  +0.0406  -0.0032  +0.2537  +0.5677
   1607    256698   163   +4.952    6970    107    204  +0.0273  -0.1705  +0.2428  +0.6282
   1608    256857   159   -5.459    4920    107    235  -0.8367  -0.7087  -0.4938  -1.0000
   1609    257019   162   +6.870    6628     92    254  +0.0919  -0.2604  +0.3132  +0.8101
   1610    257183   164   +7.431    7096     91    282  +0.1854  -0.1375  +0.4453  +0.9431
   1611    257342   159   -6.142    3621    103    216  -0.9236  -1.0000  -0.6612  -1.0000
   1612    257502   160   +6.858    6979     92    274  +0.1454  -0.1682  +0.3236  +0.8935
   1613    257665   163   +3.547    6153     97    296  -0.0922  -0.3849  -0.1756  +0.5889
   1614    257822   157   -4.402    4976     86    287  -0.7923  -0.6939  -0.2504  -1.0000
   1615    257982   160   +0.389    5177    103    250  -0.2730  -0.6412  -0.0358  +0.2585
   1616    258139   157   +3.728    6609    101    275  -0.0055  -0.2654  +0.1995  +0.6427
   1617    258301   162   +4.585    6847     99    295  +0.0237  -0.2030  -0.0298  +0.7356
   1618    258459   158   +3.932    5338     79    260  -0.0914  -0.5990  -0.3568  +0.6798
   1619    258614   155   +3.594    5536     84    256  -0.0522  -0.5470  +0.1061  +0.6481
   1620    258768   154   -5.995    4605     88    266  -0.8375  -0.7914  -0.4600  -1.0000
   1621    258922   154   +5.635    6528     89    267  +0.0849  -0.2866  +0.1857  +0.8343
   1622    259081   159   +3.371    6139     92    284  -0.0410  -0.3886  -0.0370  +0.6607
   1623    259239   158   +7.237    6233     86    249  +0.0676  -0.3640  +0.2592  +0.8030
   1624    259398   159   +3.690    5137     80    261  -0.1287  -0.6516  -0.2948  +0.6067
   1625    259564   166   -0.469    5567    114    254  -0.2912  -0.5389  -0.3236  +0.2225
   1626    259723   159   +4.335    6062     92    271  -0.0210  -0.4090  +0.2731  +0.6405
   1627    259887   164   +0.445    5704    107    234  -0.2152  -0.5029  -0.1094  +0.3291
   1628    260049   162   +0.864    5467    104    307  -0.2609  -0.5651  -0.2697  +0.3210
   1629    260210   161   +3.713    6207     91    298  -0.0296  -0.3708  -0.1544  +0.7061
   1630    260366   156   +2.075    5174     87    248  -0.1850  -0.6419  -0.2993  +0.4871
   1631    260536   170   +7.842    7446    104    304  +0.0922  -0.0456  +0.0977  +0.7862
   1632    260698   162   -5.711    4883    103    245  -0.8133  -0.7184  -0.2199  -1.0000
   1633    260853   155   -6.239    4428     73    190  -0.7871  -0.8378  -0.2145  -1.0000
   1634    261015   162   +6.548    7674    110    292  +0.1221  +0.0141  +0.3717  +0.7503
   1635    261178   163   +3.537    6648    102    214  +0.0182  -0.2550  +0.3750  +0.6288
   1636    261335   157   +5.125    6778    101    225  +0.0573  -0.2210  +0.5204  +0.6733
   1637    261502   167   -5.705    3726    117    175  -0.9215  -1.0000  -0.7028  -1.0000
   1638    261664   162   -0.911    5016    104    275  -0.3433  -0.6835  -0.3631  +0.2005
   1639    261828   164   +3.166    5743     95    253  -0.0960  -0.4925  +0.2790  +0.5091
   1640    261992   164   +6.288    7626    106    258  +0.1577  +0.0016  +0.5000  +0.8028
   1641    262152   160   +2.062    5834     93    273  -0.1042  -0.4687  -0.0975  +0.5665
   1642    262309   157   +2.050    6472    105    235  -0.0584  -0.3014  +0.1093  +0.5406
   1643    262467   158   +2.573    5981    103    309  -0.1682  -0.4302  -0.2021  +0.4523
   1644    262629   162   +5.404    6686     98    294  +0.0270  -0.2452  +0.2569  +0.6975
   1645    262790   161   +6.244    6351     89    320  +0.0381  -0.3332  +0.1052  +0.7860
   1646    262952   162   +4.293    7295    114    230  +0.0537  -0.0853  +0.4612  +0.5959
   1647    263115   163   +1.850    5202     93    316  -0.2182  -0.6347  -0.1046  +0.4016
   1648    263273   158   +5.478    5629     76    277  +0.0249  -0.5226  -0.1565  +0.8624
   1649    263431   158   -6.660    4986     96    271  -0.8348  -0.6914  -0.5320  -1.0000
   1650    263593   162   +7.811    7308     92    239  +0.2393  -0.0819  +0.6362  +0.9830
   1651    263750   157   +6.889    6468     89    294  +0.0844  -0.3025  +0.3287  +0.8172
   1652    263902   152   +0.759    5039     96    283  -0.2689  -0.6774  -0.1369  +0.3116
   1653    264058   156   +5.692    7581    107    298  +0.1276  -0.0103  +0.3918  +0.7767
   1654    264221   163   +1.850    5390     88    255  -0.1382  -0.5854  -0.1642  +0.5398
   1655    264382   161   +3.327    6613    105    237  -0.0315  -0.2642  +0.1547  +0.5742
   1656    264541   159   +4.547    6451     92    285  +0.0517  -0.3068  +0.3147  +0.7520
   1657    264702   161   +2.835    6415    103    229  -0.0608  -0.3164  +0.0355  +0.5604
   1658    264863   161   +8.984    7948     96    317  +0.2698  +0.0862  +0.6344  +1.0000
   1659    265016   153   +0.385    5471    102    216  -0.2345  -0.5639  -0.2265  +0.3415
   1660    265178   162   +6.933    7375     93    308  +0.1915  -0.0643  +0.2722  +0.9747
   1661    265340   162   +3.953    6266     93    238  -0.0100  -0.3553  +0.0597  +0.6796
   1662    265503   163   -0.353    5691    125    293  -0.2975  -0.5063  -0.0794  +0.1400
   1663    265658   155   +6.529    7458    101    342  +0.1307  -0.0426  +0.2765  +0.8499
   1664    265816   158   +2.173    6255    112    216  -0.1171  -0.3582  +0.1964  +0.4008
   1665    265982   166   +7.115    7832    108    318  +0.1369  +0.0556  +0.1983  +0.8148
   1666    266145   163   +7.728    8675    118    290  +0.2456  +0.2769  +0.5896  +0.8399
   1667    266305   160   +1.092    5662    102    308  -0.1926  -0.5139  +0.0078  +0.3909
   1668    266464   159   +8.892    7708     97    303  +0.2396  +0.0231  +0.5092  +0.9936
   1669    266626   162   +2.418    6352    113    269  -0.1312  -0.3329  +0.0374  +0.4092
   1670    266789   163   +3.595    6751    101    266  +0.0137  -0.2281  +0.1710  +0.6713
   1671    266942   153   +1.569    5005     87    290  -0.2072  -0.6862  -0.1725  +0.4424
   1672    267100   158   +2.725    5854     98    268  -0.1622  -0.4635  -0.3501  +0.4994
   1673    267263   163   +5.851    7286    102    280  +0.0996  -0.0877  +0.2293  +0.7889
   1674    267417   154   +1.287    5330     90    294  -0.1823  -0.6012  -0.2625  +0.4878
   1675    267580   163   +9.221    8073     91    335  +0.2820  +0.1188  +0.6145  +1.0000
   1676    267736   156   +6.342    7060     89    349  +0.1664  -0.1471  +0.1584  +0.9876
   1677    267897   161   +5.144    5728     85    340  -0.0503  -0.4965  -0.0094  +0.6861
   1678    268054   157   +7.845    7886     94    323  +0.2576  +0.0698  +0.5291  +1.0000
   1679    268217   163   +2.700    6176    103    292  -0.0993  -0.3791  +0.1397  +0.5005
   1680    268376   159   +2.977    6102     97    333  -0.0789  -0.3985  +0.1416  +0.5673
   1681    268538   162   +3.857    5966     93    300  -0.0885  -0.4340  -0.1693  +0.6100
   1682    268695   157   +1.360    6166    110    274  -0.1504  -0.3817  -0.0143  +0.4063
   1683    268850   155   +3.845    6288     91    306  -0.0051  -0.3497  +0.0074  +0.7189
   1684    269008   158   +4.228    6531     95    261  +0.0300  -0.2859  +0.1896  +0.7194
   1685    269170   162   +4.282    6655    105    326  -0.0435  -0.2532  +0.0736  +0.5909
   1686    269333   163   +2.272    6321    102    296  -0.0900  -0.3409  -0.0314  +0.5445
   1687    269484   151   -5.830    4448     79    257  -0.8326  -0.8324  -0.4815  -1.0000
   1688    269641   157   +2.503    5292     92    321  -0.2118  -0.6109  -0.2438  +0.4365
   1689    269804   163   +7.016    6698     91    352  +0.0811  -0.2419  +0.1519  +0.8449
   1690    269965   161   +3.698    5982     88    256  -0.0017  -0.4298  +0.1427  +0.7078
   1691    270126   161   -6.272    4896     93    241  -0.8128  -0.7151  -0.3513  -1.0000
   1692    270288   162   -3.683    4010     85    334  -0.9148  -0.9475  -0.7890  -1.0000
   1693    270452   164   -1.104    5418    108    312  -0.3059  -0.5779  -0.4190  +0.2557
   1694    270614   162   -0.526    5362    104    390  -0.3024  -0.5926  -0.3808  +0.2934
   1695    270771   157   +2.667    5854     92    299  -0.0659  -0.4636  +0.1948  +0.5908
   1696    270930   159   +0.974    5757    102    297  -0.1890  -0.4889  -0.1332  +0.4153
   1697    271088   158   +5.838    7317     99    364  +0.1367  -0.0795  +0.4157  +0.8555
   1698    271243   155   +5.070    6140     82    329  +0.0416  -0.3885  -0.1333  +0.8640
   1699    271407   164   +5.424    7787    107    368  +0.1346  +0.0437  +0.2718  +0.8166
   1700    271568   161   +6.072    7227     97    313  +0.1199  -0.1032  +0.1892  +0.8593

  ── rolling mean (last 100 ep) ──  cum_R=+2.860  yield=6189 kg/ha  N=98  W=278 mm  R_seas=-0.1224  R_ane=+0.4394

   1701    271734   166   -6.657    4780    104    341  -0.8745  -0.7453  -0.6196  -1.0000
   1702    271896   162   -0.140    5651    108    325  -0.2466  -0.5168  -0.1765  +0.3100
   1703    272059   163   +4.329    6969    107    338  -0.0283  -0.1709  -0.0982  +0.6250
   1704    272222   163   +7.927    8111    101    361  +0.2480  +0.1289  +0.4490  +1.0000
   1705    272376   154   +0.273    5263     96    368  -0.2624  -0.6187  -0.3173  +0.3686
   1706    272539   163   -0.189    5120     99    276  -0.3166  -0.6562  -0.5587  +0.2943
   1707    272707   168   +0.973    5582    106    313  -0.2545  -0.5348  -0.2518  +0.3159
   1708    272863   156   +3.277    5847     96    297  -0.1218  -0.4654  -0.0560  +0.5298
   1709    273026   163   +3.673    6143     98    337  -0.0988  -0.3877  -0.0673  +0.5672
   1710    273185   159   +3.567    5890     93    321  -0.1050  -0.4540  -0.1526  +0.5858
   1711    273350   165   +0.950    5494     94    331  -0.1855  -0.5581  -0.1520  +0.4589
   1712    273499   149   +5.437    6564     80    281  +0.1689  -0.2770  +0.2085  +1.0000
   1713    273658   159   +6.089    7038     96    305  +0.1281  -0.1529  +0.4235  +0.8422
   1714    273816   158   +4.676    5800     83    331  -0.0129  -0.4777  -0.0076  +0.7539
   1715    273980   164   +0.747    5857    105    307  -0.2044  -0.4627  -0.2479  +0.3926
   1716    274146   166   +2.049    6169    104    331  -0.1359  -0.3807  -0.0620  +0.4753
   1717    274298   152   -6.606    4787     97    255  -0.8395  -0.7436  -0.4531  -1.0000
   1718    274462   164   +3.110    6657    114    299  -0.0892  -0.2528  +0.1187  +0.4552
   1719    274621   159   -5.813    4358    104    317  -0.8902  -0.8561  -0.5364  -1.0000
   1720    274784   163   +0.975    6371    120    327  -0.1828  -0.3278  -0.0707  +0.3255
   1721    274945   161   +3.831    7136    108    344  +0.0216  -0.1272  +0.1643  +0.6590
   1722    275102   157   +3.781    6873    108    326  -0.0126  -0.1960  +0.2310  +0.5929
   1723    275266   164   +4.777    7294    115    357  +0.0127  -0.0856  +0.2759  +0.5877
   1724    275418   152   +7.381    7570     94    300  +0.2342  -0.0130  +0.4639  +1.0000
   1725    275579   161   +2.523    5762    100    343  -0.1939  -0.4878  -0.1998  +0.4361
   1726    275735   156   +1.888    6449    101    341  -0.0717  -0.3073  -0.0851  +0.5995
   1727    275896   161   +6.000    7814    111    345  +0.1378  +0.0510  +0.5050  +0.7533
   1728    276066   170   +5.121    7624    117    391  +0.0501  +0.0011  +0.3407  +0.6236
   1729    276230   164   +2.187    6375    106    371  -0.1131  -0.3267  -0.0202  +0.5029
   1730    276388   158   +4.399    6968    102    280  +0.0400  -0.1710  +0.1919  +0.7013
   1731    276546   158   +6.854    7417     91    288  +0.2308  -0.0532  +0.4587  +1.0000
   1732    276709   163   -1.742    5184    124    352  -0.3939  -0.6394  -0.2330  +0.0426
   1733    276873   164   +6.325    8420    126    386  +0.1318  +0.2101  +0.4668  +0.6637
   1734    277037   164   -5.821    4715    107    334  -0.8493  -0.7625  -0.3351  -1.0000
   1735    277199   162   +6.935    8273    114    339  +0.1877  +0.1715  +0.4781  +0.8072
   1736    277354   155   +3.115    5317    101    327  -0.1634  -0.6044  +0.8570  +0.3151
   1737    277514   160   +6.105    6909     95    332  +0.1007  -0.1866  +0.3258  +0.8255
   1738    277677   163   +5.138    7585    114    299  +0.0847  -0.0091  +0.4317  +0.6591
   1739    277836   159   -0.357    5338    112    296  -0.3131  -0.5991  -0.1969  +0.1894
   1740    277991   155   +7.137    7957    102    274  +0.2433  +0.0885  +0.5962  +0.9440
   1741    278154   163   +0.465    5524    110    331  -0.2967  -0.5502  -0.3783  +0.2583
   1742    278313   159   +5.874    6818     87    349  +0.1337  -0.2106  +0.0700  +0.9599
   1743    278472   159   +7.830    8687    107    351  +0.2920  +0.2801  +0.4962  +1.0000
   1744    278635   163   +4.839    7508    114    318  +0.0442  -0.0294  +0.1630  +0.6449
