episode,timestep,ep_length,cum_reward,w_yield,w_neff,w_water,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,critic_loss,actor_loss
194,31028,162,0.11,0.402,0.406,0.192,0.7647,-0.9308,-1.0,10533.5,3805.0,1603.3,381.1,0.001058,
195,31186,158,0.3178,0.06,0.2643,0.6757,0.4713,-0.9463,-0.137,9415.6,4384.2,454.8,485.4,0.012382,
196,31344,158,0.012,0.0458,0.8442,0.11,0.9497,-0.4087,-1.0,11238.4,475.2,974.1,216.2,0.001541,
197,31509,165,-0.1021,0.0722,0.9146,0.0132,-0.5049,-0.288,-1.0,5696.3,200.0,986.5,587.9,0.000276,0.380159
198,31665,156,-0.3949,0.0649,0.6034,0.3317,0.7442,-0.8859,-1.0,10455.4,2290.7,1132.8,418.8,0.003298,0.371785
199,31828,163,0.0432,0.0728,0.8807,0.0465,0.2602,-0.2219,-1.0,8611.5,276.7,929.7,433.1,0.000553,
200,31987,159,0.1321,0.3613,0.6049,0.0337,0.7863,-0.8867,-1.0,10615.7,2343.1,1364.4,474.6,0.000391,0.355984
201,32148,161,0.5394,0.7126,0.1487,0.1387,0.6195,-0.9325,-1.0,9980.3,3694.1,1495.0,840.9,0.001896,
202,32308,160,0.2512,0.3829,0.5172,0.0999,1.0,-0.9017,-1.0,11831.9,3008.0,1172.8,433.3,0.001843,
203,32463,155,1.2177,1.0,0.0,0.0,0.7664,-0.919,-1.0,10539.9,3254.8,855.1,432.1,0.003091,0.371004
204,32522,59,-0.3669,0.501,0.1251,0.3739,-1.0,-1.0,0.3923,0.0,1628.4,243.1,231.1,0.000582,
205,32685,163,0.0419,0.2309,0.7576,0.0115,0.8378,-0.7542,-1.0,10811.9,1099.8,1193.4,738.2,0.00052,0.364682
206,32846,161,0.2452,0.5323,0.1765,0.2912,0.5014,-0.9404,-1.0,9530.5,3997.9,994.4,447.8,0.000454,
207,33010,164,0.6081,0.6624,0.1147,0.2229,0.752,-0.9473,-1.0,10485.2,4978.1,1045.7,624.3,0.000482,
208,33168,158,1.0807,1.0,0.0,0.0,0.5365,-0.9387,-0.8548,9664.0,3943.4,741.9,605.5,0.000456,
209,33328,160,0.7567,0.0201,0.0564,0.9236,0.153,-0.9542,0.2651,8203.0,4477.3,293.9,799.9,0.011905,
210,33485,157,-0.0688,0.1158,0.8484,0.0358,0.353,-0.5239,-1.0,8964.9,470.8,1133.1,676.1,0.003536,0.373246
211,33643,158,0.4244,0.4881,0.3512,0.1608,1.0,-0.9243,-1.0,12581.3,4153.7,1379.0,478.2,0.001089,0.343789
212,33804,161,-0.1195,0.2094,0.5952,0.1954,1.0,-0.8963,-1.0,11486.0,2769.9,1415.6,576.2,0.001834,
213,33966,162,-0.346,0.1205,0.4898,0.3897,0.7035,-0.922,-1.0,10300.2,3302.5,1138.7,705.0,0.001392,
214,34127,161,0.561,0.5424,0.0901,0.3674,1.0,-0.9322,-1.0,11756.2,4334.5,1064.9,492.3,0.000591,0.345015
215,34292,165,-0.3292,0.1397,0.3218,0.5385,0.7,-0.9368,-1.0,10286.8,4069.1,955.4,415.0,0.002473,
216,34455,163,0.1436,0.0,1.0,0.0,0.1059,-0.0459,-1.0,8023.3,210.2,1399.9,988.1,0.002837,0.35811
217,34615,160,0.1721,0.3225,0.6151,0.0624,1.0,-0.8482,-1.0,12243.7,2016.0,1325.5,321.5,0.007127,0.355354
218,34774,159,-0.1924,0.2683,0.5433,0.1884,0.2824,-0.9206,-1.0,8696.0,2738.6,1052.5,646.3,0.000385,
219,34937,163,-0.152,0.0588,0.8361,0.1051,0.3041,-0.5506,-1.0,8778.6,488.4,1072.5,414.9,0.000653,0.326889
220,35101,164,0.0779,0.158,0.2057,0.6363,0.6911,-0.9445,-0.4744,10253.1,4620.6,589.8,584.2,0.000938,0.350977
221,35255,154,-0.1728,0.0827,0.8072,0.1101,0.5704,-0.6539,-1.0,9793.3,707.3,1112.9,461.6,0.014587,0.349892
222,35421,166,0.1353,0.5123,0.2556,0.2322,0.3979,-0.945,-1.0,9136.1,4149.3,1372.1,680.7,0.000831,0.329724
223,35587,166,1.2195,1.0,0.0,0.0,0.783,-0.9401,-1.0,10603.2,4423.3,1111.6,892.6,0.001431,0.338776
224,35751,164,0.6901,0.6728,0.2779,0.0493,0.8904,-0.9336,-1.0,11012.2,4148.2,1269.9,838.7,0.000727,0.328814
225,35912,161,0.1541,0.1495,0.203,0.6474,1.0,-0.9366,-0.4394,11540.3,4552.3,575.8,582.0,0.000819,
226,36077,165,0.0542,0.3202,0.4761,0.2037,0.9917,-0.9116,-1.0,11398.3,3221.7,1365.6,829.9,0.000831,0.320856
227,36235,158,1.1126,0.8876,0.0301,0.0823,0.9234,-0.9282,-1.0,11138.1,3876.1,1204.6,475.5,0.001355,0.347269
228,36392,157,-0.4642,0.0297,0.6563,0.314,0.3137,-0.8922,-1.0,8815.3,2043.5,1110.3,571.0,0.007041,
229,36551,159,0.1917,0.459,0.5071,0.0339,0.6118,-0.9149,-1.0,9951.0,2922.6,1152.8,687.4,0.000992,0.329361
230,36707,156,0.9625,0.0,0.0,1.0,0.2493,-0.9392,0.3405,8569.7,3526.3,263.8,498.4,0.002169,0.3318
231,36870,163,0.2449,0.4402,0.1869,0.373,0.9072,-0.9374,-1.0,11076.4,4423.2,1170.4,570.0,0.000884,
232,37032,162,0.0895,0.2361,0.7131,0.0508,1.0,-0.7522,-1.0,12570.0,1268.2,1290.6,455.7,0.001508,
233,37187,155,0.9988,0.0,0.0,1.0,-0.6712,-0.9677,0.3206,5062.7,3919.7,271.8,411.6,0.00156,0.313265
234,37352,165,-0.0492,0.1932,0.243,0.5638,0.8607,-0.9417,-0.7366,10899.2,4676.6,694.7,621.2,0.001582,
235,37512,160,0.1443,0.3623,0.4721,0.1656,0.9091,-0.91,-1.0,11083.8,3079.5,1276.8,506.8,0.001409,
236,37671,159,-0.4804,0.0166,0.4742,0.5092,0.7537,-0.9212,-0.9461,10491.7,3330.5,778.4,782.2,0.002128,0.337718
237,37829,158,0.8002,0.6844,0.0089,0.3067,1.0,-0.9275,-1.0,12679.5,4371.5,1065.8,811.4,0.000839,0.348214
238,37985,156,0.3735,0.5986,0.1415,0.2598,0.6239,-0.9429,-1.0,9997.0,4375.3,1032.6,519.0,0.002472,0.316589
239,38148,163,-0.1069,0.2395,0.2121,0.5484,1.0,-0.9305,-0.9997,11673.2,4200.1,799.9,733.3,0.000776,
240,38311,163,-0.0166,0.0853,0.8886,0.026,0.0504,-0.2404,-1.0,7812.2,257.1,1047.9,435.0,0.000656,0.320057
241,38475,164,0.4061,0.4931,0.2517,0.2552,0.9679,-0.9176,-1.0,11307.9,3432.3,1268.6,612.9,0.008815,0.300561
242,38639,164,-0.2283,0.1615,0.3977,0.4408,1.0,-0.9108,-1.0,12765.1,3579.1,1083.4,807.8,0.002154,0.32625
243,38804,165,0.1289,0.3181,0.611,0.0708,0.8851,-0.865,-1.0,10992.2,2035.5,1267.8,367.4,0.007574,
244,38966,162,-0.085,0.3245,0.2854,0.3901,0.4542,-0.9469,-1.0,9350.5,4400.8,980.4,526.0,0.000423,
245,39122,156,-0.4744,0.0035,0.5021,0.4944,0.5568,-0.9145,-0.9192,9741.2,2848.1,767.7,385.2,0.000483,
246,39284,162,-0.239,0.0459,0.7883,0.1658,0.7914,-0.7214,-1.0,10635.3,954.2,1005.7,432.3,0.000994,
247,39444,160,0.5614,0.5499,0.3901,0.06,1.0,-0.9219,-1.0,11665.4,3735.5,1150.5,692.1,0.0014,
248,39609,165,0.5748,0.545,0.0868,0.3682,1.0,-0.9306,-1.0,12523.9,4512.8,1020.1,508.8,0.00054,0.317906
249,39771,162,1.0117,0.0,0.0,1.0,-0.5773,-0.9689,0.3387,5420.5,4356.0,264.5,312.4,0.000984,0.351054
250,39932,161,0.304,0.5105,0.432,0.0575,0.6981,-0.9264,-1.0,10279.6,3493.2,1265.3,527.4,0.001312,
251,40091,159,0.7708,0.6762,0.0501,0.2738,0.9862,-0.9264,-1.0,11377.4,3866.3,1073.6,275.4,0.001368,0.330596
252,40243,152,0.4599,0.7352,0.1344,0.1303,0.4387,-0.9308,-1.0,9291.4,3357.2,900.1,615.4,0.00088,0.273727
253,40406,163,-0.2762,0.1442,0.6294,0.2264,0.5704,-0.889,-1.0,9793.2,2206.3,1149.9,566.5,0.000771,
254,40560,154,0.0124,0.3175,0.5647,0.1178,0.7542,-0.8821,-1.0,10493.5,2224.6,1238.6,450.7,0.001184,
255,40716,156,-0.2187,0.1503,0.5452,0.3045,1.0,-0.8903,-1.0,12478.5,2842.6,1057.0,651.9,0.01336,
256,40882,166,-0.16,0.1254,0.3213,0.5534,0.598,-0.9293,-0.8072,9898.3,3499.7,722.9,370.5,0.011438,
257,41043,161,-0.1948,0.0197,0.8381,0.1422,0.6978,-0.4999,-1.0,10278.4,513.9,1212.9,459.8,0.000487,0.306343
258,41197,154,0.8313,0.6509,0.0091,0.34,1.0,-0.9017,-0.8183,12595.1,3204.2,727.3,272.5,0.001721,0.308649
259,41354,157,0.8139,0.7309,0.0667,0.2024,0.7781,-0.9439,-1.0,10584.5,4716.8,813.7,404.1,0.000661,
260,41515,161,0.4912,0.5368,0.1588,0.3044,1.0,-0.9279,-1.0,12123.0,4204.5,1213.3,426.1,0.001382,0.323364
261,41672,157,0.2792,0.4469,0.3486,0.2045,0.958,-0.9219,-1.0,11270.1,3606.3,1223.0,844.2,0.000389,
262,41836,164,0.0875,0.0,1.0,0.0,-0.1003,-0.1042,-1.0,7237.9,202.0,1103.1,394.8,0.000915,
263,41992,156,-0.1633,0.1753,0.6778,0.147,0.3697,-0.8654,-1.0,9028.6,1676.7,933.4,290.4,0.003021,
264,42158,166,0.5854,0.619,0.0706,0.3104,0.8404,-0.9345,-1.0,10821.9,4127.4,1082.9,644.3,0.000941,
265,42318,160,-0.2746,0.1198,0.5906,0.2896,1.0,-0.885,-1.0,11626.4,2526.9,1078.2,631.6,0.002166,
266,42482,164,0.9524,0.0,0.0,1.0,0.4816,-0.9584,0.3896,9455.1,5681.7,244.1,789.8,0.000927,
267,42639,157,-0.0042,0.0,1.0,0.0,-0.3936,-0.2107,-1.0,6120.4,193.8,1193.5,542.5,0.001892,0.353599
268,42802,163,-0.2561,0.1245,0.473,0.4025,1.0,-0.9252,-1.0,11485.9,3840.9,1005.3,540.1,0.001897,
269,42963,161,-0.2124,0.0131,0.3993,0.5876,0.6322,-0.9446,-0.5125,10028.8,4523.2,605.0,472.1,0.001212,0.353401
270,43118,155,0.0352,0.0,1.0,0.0,-0.298,-0.144,-1.0,6484.8,189.4,1129.1,582.4,0.007087,
271,43279,161,1.4393,1.0,0.0,0.0,1.0,-0.9144,-1.0,12125.2,3541.1,1086.8,653.2,0.001806,0.330689
272,43440,161,-0.1403,0.0,1.0,0.0,-0.5332,-0.3392,-1.0,5588.7,211.5,1164.2,432.2,0.000612,
273,43599,159,-0.0741,0.0408,0.8934,0.0658,-0.1078,-0.2179,-1.0,7209.2,230.4,1295.9,539.8,0.000563,0.344459
274,43760,161,0.1536,0.5709,0.1502,0.2788,0.2358,-0.9467,-1.0,8518.5,3992.4,953.1,606.1,0.0033,
275,43921,161,0.9366,0.0,0.0,1.0,0.3528,-0.9514,0.3407,8964.1,4612.7,263.7,626.5,0.001117,0.315535
276,44079,158,-0.1317,0.1808,0.5634,0.2558,0.9882,-0.8907,-1.0,11385.0,2603.2,1063.4,330.2,0.000908,0.333898
277,44235,156,0.4657,0.5222,0.0327,0.4451,0.9687,-0.9218,-1.0,11310.8,3613.8,881.6,305.1,0.002031,0.309781
278,44402,167,0.0523,0.307,0.5519,0.141,0.7973,-0.9038,-1.0,10657.9,2769.5,1128.7,688.4,0.000878,
279,44566,164,-0.0555,0.284,0.2878,0.4282,0.6653,-0.9385,-1.0,10154.8,4128.8,840.9,348.3,0.001094,
280,44725,159,-0.1145,0.0,1.0,0.0,-0.4257,-0.2737,-1.0,5997.9,206.5,1501.5,1027.2,0.001233,0.305416
281,44881,156,0.9717,0.0,0.0,1.0,-0.4739,-0.9691,0.3756,5814.5,4709.7,249.8,481.7,0.000554,0.342958
282,45033,152,0.1345,0.3118,0.5748,0.1135,1.0,-0.8828,-1.0,11561.0,2465.3,981.2,559.7,0.000795,0.297967
283,45193,160,0.9724,0.7683,0.221,0.0107,1.0,-0.9316,-1.0,12272.8,4484.5,1212.4,456.8,0.007316,0.293543
284,45360,167,1.0125,0.0,0.0,1.0,-0.4344,-0.9694,0.3683,5965.0,4878.8,252.7,872.6,0.00053,
285,45513,153,0.9494,0.0,0.0,1.0,0.0755,-0.962,0.3376,7907.7,5208.0,265.0,450.2,0.000844,0.338527
286,45666,153,0.2018,0.304,0.1303,0.5657,1.0,-0.9359,-0.761,11627.1,4531.4,704.4,352.2,0.000407,
287,45830,164,0.2336,0.4378,0.0798,0.4823,0.863,-0.9423,-1.0,10908.1,4725.8,855.5,574.5,0.001619,
288,45990,160,0.8784,1.0,0.0,0.0,0.4364,-0.9342,-1.0,9282.8,3527.9,1177.7,782.4,0.02802,
289,46150,160,0.1689,0.2504,0.2018,0.5477,1.0,-0.9237,-0.6391,12304.6,4034.0,655.7,564.4,0.002139,
290,46317,167,-0.0621,0.2063,0.5883,0.2054,0.9166,-0.8815,-1.0,11112.1,2343.9,1018.8,781.4,0.001042,0.319226
291,46476,159,0.9035,0.0,0.0,1.0,0.9283,-0.9332,0.2965,11156.9,4176.8,281.4,653.0,0.00073,
292,46636,160,0.7363,0.6783,0.0565,0.2653,0.9404,-0.9324,-1.0,11202.8,4142.3,1110.5,337.9,0.000985,
293,46797,161,1.0701,0.0,0.0,1.0,-0.9789,-1.0,0.4031,3890.3,5080.3,238.7,408.7,0.001105,0.306262
294,46959,162,-0.1607,0.1542,0.6431,0.2027,0.7326,-0.8421,-1.0,10411.0,1648.2,953.1,504.6,0.001274,0.330802
295,47125,166,-0.3522,0.1195,0.652,0.2285,-0.1532,-0.9102,-1.0,7036.5,1958.6,888.9,393.4,0.001363,0.302181
296,47285,160,0.9686,0.2074,0.0235,0.7691,0.2094,-0.9493,0.4025,8417.7,4154.1,239.0,463.8,0.004787,0.306667
297,47443,158,0.8037,0.0686,0.1496,0.7818,-0.7463,-1.0,0.4108,4776.5,4526.9,235.7,335.9,0.00345,0.302334
298,47608,165,0.2579,0.4726,0.1818,0.3456,0.7632,-0.9479,-1.0,10527.8,5048.7,1145.0,388.7,0.000444,
299,47759,151,-0.109,0.262,0.4395,0.2984,0.8245,-0.9294,-1.0,10761.3,3812.5,1016.1,653.0,0.029247,0.258377
300,47916,157,0.1222,0.1602,0.267,0.5728,0.4396,-0.9386,-0.3604,9295.0,3782.8,544.2,527.9,0.001674,
301,48080,164,-0.2234,0.0496,0.8589,0.0915,0.2715,-0.4589,-1.0,8654.6,399.9,1303.5,654.8,0.000724,
302,48242,162,0.6135,0.5856,0.404,0.0104,0.9519,-0.9096,-1.0,11246.9,3111.9,1097.4,427.6,0.002597,
303,48404,162,0.2615,0.4017,0.3322,0.266,0.9954,-0.9298,-1.0,11412.5,4062.7,1054.6,545.9,0.001699,
304,48560,156,-0.0725,0.2722,0.391,0.3368,0.8017,-0.9312,-1.0,10674.4,3880.4,1042.9,451.7,0.000425,
305,48720,160,1.04,0.0,0.0,1.0,-0.6644,-0.9655,0.3756,5088.5,3690.8,249.7,479.0,0.003574,
306,48874,154,-0.0065,0.3621,0.2312,0.4067,0.5535,-0.935,-1.0,9729.0,3744.4,836.2,642.5,0.00149,
307,49033,159,-0.0929,0.0566,0.8219,0.1215,1.0,-0.5156,-1.0,12010.1,619.9,1130.1,347.1,0.002942,0.322912
308,49194,161,0.7698,0.044,0.1679,0.7881,-0.8837,-1.0,0.3709,4253.3,5663.8,251.6,327.3,0.001224,
309,49354,160,1.1142,0.8789,0.0275,0.0937,0.914,-0.9341,-1.0,11102.3,4210.7,1016.4,607.6,0.000759,
310,49508,154,0.5245,0.7096,0.2187,0.0717,0.5759,-0.9259,-1.0,9814.1,3313.2,1184.3,469.9,0.002194,
311,49672,164,0.5604,0.2603,0.0864,0.6533,0.3237,-0.9514,0.0578,8853.4,4550.8,376.9,820.4,0.002759,
312,49833,161,0.5151,0.5778,0.0088,0.4134,0.8635,-0.9334,-1.0,10909.7,4092.5,972.6,453.7,0.001334,0.315895
313,49989,156,0.3381,0.4446,0.204,0.3513,0.6727,-0.9253,-0.898,10182.9,3408.6,759.2,553.5,0.001101,0.292881
314,50146,157,1.4361,1.0,0.0,0.0,0.9948,-0.9261,-1.0,11410.1,3858.0,1257.4,163.8,0.000383,
315,50310,164,0.4671,0.579,0.108,0.3131,0.6869,-0.943,-1.0,10237.1,4486.5,823.7,399.9,0.002017,
316,50469,159,0.2805,0.3835,0.0612,0.5553,0.1154,-0.9306,-0.4328,8059.5,2901.4,573.1,538.2,0.000765,0.335712
317,50636,167,1.1487,0.0,0.0,1.0,0.3689,-0.9314,0.4258,9025.7,3287.3,229.7,426.2,0.001166,
318,50801,165,0.6134,0.5098,0.1147,0.3755,1.0,-0.9242,-0.7744,11977.7,3949.7,709.8,553.5,0.000443,0.338847
319,50962,161,0.3321,0.0894,0.2497,0.6609,0.0303,-0.9547,-0.0056,7735.4,4272.7,402.2,575.2,0.000672,
320,51124,162,-0.2897,0.0452,0.4798,0.475,0.9538,-0.8993,-0.8038,11253.9,2795.2,721.5,769.7,0.000845,
321,51279,155,1.4233,1.0,0.0,0.0,1.0,-0.9103,-1.0,11854.4,3305.2,1163.6,534.8,0.008462,0.309
322,51438,159,0.3939,0.3482,0.1232,0.5285,0.4679,-0.946,-0.3719,9402.5,4356.7,548.8,370.3,0.001407,
323,51599,161,0.1973,0.4456,0.0936,0.4608,0.6748,-0.9241,-1.0,10191.0,3356.9,911.2,515.1,0.000457,0.329525
324,51760,161,0.7078,0.6026,0.1763,0.2211,0.9875,-0.9219,-1.0,11382.5,3641.4,855.2,632.9,0.00112,
325,51920,160,-0.1818,0.0105,0.7925,0.197,1.0,-0.5962,-1.0,12012.7,743.7,944.5,540.8,0.007094,
326,52083,163,0.7887,0.8471,0.1482,0.0048,0.5759,-0.9388,-1.0,9814.1,4010.4,1084.0,636.8,0.000649,0.326029
327,52245,162,0.7914,0.8506,0.0164,0.133,0.6196,-0.9403,-1.0,9980.5,4182.8,1300.4,378.7,0.000649,0.292023
328,52405,160,1.1781,0.2454,0.0146,0.74,1.0,-0.896,0.383,12201.6,2932.6,246.8,516.3,0.001578,0.263547
329,52572,167,0.9272,0.2077,0.0412,0.7511,0.0201,-0.9526,0.3605,7696.5,4056.9,255.8,638.0,0.001294,
330,52726,154,0.8035,0.0308,0.1402,0.829,-0.987,-1.0,0.4147,3859.4,3688.9,234.1,419.4,0.007367,
331,52885,159,-0.1068,0.0606,0.9189,0.0205,-0.438,-0.2717,-1.0,5951.1,204.3,1322.2,701.3,0.000897,0.312873
332,53050,165,-0.3254,0.04,0.6816,0.2784,0.8125,-0.8055,-1.0,10715.7,1377.4,1059.8,425.8,0.002837,
333,53207,157,-0.0434,0.2417,0.4385,0.3198,0.6033,-0.9124,-1.0,9918.5,2830.2,866.5,244.1,0.002897,0.271836
334,53366,159,-0.0683,0.2383,0.4256,0.3361,0.7495,-0.9072,-1.0,10475.8,2822.5,810.5,398.0,0.001229,
335,53522,156,0.0108,0.1872,0.7788,0.034,0.8223,-0.6556,-1.0,10752.8,780.5,981.3,463.4,0.002121,
336,53683,161,-0.2807,0.0534,0.5251,0.4215,0.636,-0.9121,-0.7537,10043.3,2857.6,701.5,549.8,0.00192,0.31283
337,53846,163,0.1141,0.3188,0.4023,0.2789,0.8718,-0.9208,-1.0,10941.7,3452.1,834.8,860.8,0.000831,
338,54006,160,0.1261,0.3861,0.4869,0.127,0.5741,-0.9158,-1.0,9807.3,2911.9,973.6,346.8,0.002903,
339,54165,159,0.7215,0.0746,0.1523,0.7731,-0.9531,-1.0,0.4255,3988.6,3249.2,229.8,446.1,0.003691,0.281437
340,54326,161,0.9933,0.0,0.0,1.0,-0.4515,-0.9549,0.4612,5899.8,3267.6,215.5,1196.8,0.001214,
341,54489,163,0.0232,0.3946,0.3615,0.2439,0.4671,-0.9212,-1.0,9399.6,2981.8,1065.0,548.5,0.001352,0.30059
342,54651,162,1.4455,1.0,0.0,0.0,1.0,-0.9118,-1.0,11985.9,3397.0,1089.9,636.7,0.00079,0.291498
343,54813,162,1.0071,0.0742,0.0385,0.8872,-0.0718,-0.9476,0.475,7346.3,3507.5,210.0,706.7,0.004763,0.314046
344,54969,156,1.1204,0.0,0.0,1.0,0.2711,-0.9044,0.4207,8653.1,2263.6,231.7,444.8,0.00284,0.320208
345,55134,165,-0.452,0.0014,0.5661,0.4326,1.0,-0.8469,-1.0,13332.9,2176.9,939.3,690.3,0.002399,
346,55293,159,0.4541,0.156,0.1776,0.6664,-0.4427,-0.9578,0.1289,5933.2,3516.6,348.4,574.7,0.001998,0.300365
347,55451,158,1.134,0.0,0.0,1.0,-0.0569,-0.9503,0.4303,7403.2,3724.2,227.9,445.3,0.011636,0.299597
348,55618,167,0.8132,0.6786,0.1037,0.2177,1.0,-0.9159,-1.0,12095.9,3594.6,1090.2,768.5,0.00041,
349,55779,161,0.0188,0.0979,0.6342,0.268,0.911,-0.819,-0.6706,11091.0,1532.3,668.2,970.0,0.001026,0.275646
350,55939,160,-0.0115,0.0,1.0,0.0,-0.2628,-0.2021,-1.0,6618.8,207.4,1229.0,516.0,0.001333,0.306614
351,56100,161,1.4301,1.0,0.0,0.0,1.0,-0.9341,-1.0,11446.7,4341.8,960.2,448.1,0.001759,
352,56255,155,0.8474,0.2909,0.0202,0.6889,0.4288,-0.9285,0.1189,9253.8,3235.7,352.4,344.6,0.001497,0.310914
353,56419,164,0.6342,0.5943,0.3723,0.0334,1.0,-0.9221,-1.0,11478.7,3684.3,1267.8,550.0,0.001968,0.328536
354,56581,162,0.1956,0.3396,0.4371,0.2233,0.9655,-0.8955,-1.0,11298.7,2701.8,878.9,361.0,0.000353,0.309459
355,56736,155,0.6536,0.6951,0.2382,0.0668,0.7078,-0.9197,-1.0,10316.6,3211.2,802.3,684.0,0.000695,
356,56896,160,0.3696,0.4485,0.5058,0.0457,0.8024,-0.895,-1.0,10677.2,2541.4,836.3,389.3,0.00045,
357,57062,166,0.2677,0.4436,0.1878,0.3686,0.5962,-0.9221,-1.0,9891.6,3174.2,883.1,334.4,0.001234,
358,57223,161,1.108,0.0,0.0,1.0,-0.6596,-0.9555,0.4282,5106.8,2871.0,228.7,523.7,0.049596,0.285637
359,57387,164,0.5304,0.5999,0.3506,0.0494,0.7469,-0.9341,-1.0,10465.7,3972.2,839.1,597.0,0.002008,0.292238
360,57545,158,0.9466,0.0881,0.0423,0.8696,0.1638,-0.9408,0.4129,8244.2,3483.9,234.8,542.5,0.000949,0.321325
361,57709,164,-0.1213,0.1016,0.3861,0.5123,0.9535,-0.9234,-0.6661,11252.9,3673.1,666.5,689.6,0.001117,0.33706
362,57875,166,0.6415,0.6132,0.0014,0.3853,1.0,-0.9069,-1.0,12609.4,3387.7,1041.8,658.1,0.001316,0.289602
363,58031,156,-0.4279,0.0231,0.6125,0.3645,1.0,-0.8399,-1.0,12353.4,1929.6,861.2,731.8,0.00351,0.266821
364,58194,163,0.1749,0.3285,0.1587,0.5128,0.7873,-0.922,-0.7797,10619.4,3402.9,711.9,680.4,0.001346,
365,58349,155,0.411,0.4344,0.3068,0.2588,1.0,-0.899,-1.0,12086.9,2991.8,828.8,427.9,0.002348,0.289633
366,58516,167,0.597,0.5757,0.2253,0.199,0.9535,-0.9307,-1.0,11253.0,4058.5,884.2,464.2,0.032344,
367,58683,167,0.6906,0.0064,0.1269,0.8668,0.9498,-0.9246,0.2769,11238.7,3726.9,289.2,742.8,0.000973,0.286142
368,58844,161,0.494,0.1625,0.1563,0.6812,-0.27,-0.9494,0.1547,6591.4,3257.8,338.1,568.7,0.000785,
369,58996,152,1.1219,0.0177,0.0228,0.9596,-0.2326,-0.9517,0.4633,6733.7,3482.2,214.7,449.2,0.001171,
370,59156,160,0.1964,0.2929,0.2538,0.4533,1.0,-0.9046,-0.7881,12654.7,3314.6,715.3,502.9,0.037079,
371,59317,161,0.8312,0.0081,0.2191,0.7728,0.3426,-0.9421,0.4713,8925.3,3855.0,211.5,741.2,0.00143,0.317305
372,59477,160,0.5575,0.5547,0.3329,0.1124,1.0,-0.9217,-1.0,12079.9,3858.9,980.3,446.4,0.002538,0.281264
373,59636,159,-0.0295,0.2173,0.6239,0.1588,0.946,-0.8326,-1.0,11224.4,1676.3,919.5,725.1,0.000422,
374,59796,160,0.2321,0.4515,0.4451,0.1034,0.5991,-0.9082,-0.8854,9902.4,2697.2,754.1,962.4,0.006102,
375,59956,160,-0.1819,0.0575,0.753,0.1896,1.0,-0.7016,-1.0,12772.2,1070.2,982.4,367.3,0.001076,
376,60112,156,-0.0305,0.2579,0.2937,0.4483,0.9032,-0.9239,-0.9354,11061.1,3632.2,774.2,608.6,0.000559,
377,60269,157,-0.0237,0.1769,0.7831,0.04,0.7879,-0.7099,-1.0,10621.7,915.3,1134.5,512.5,0.000255,0.26626
378,60426,157,0.187,0.1837,0.2266,0.5897,0.3001,-0.939,-0.3349,8763.4,3593.5,534.0,397.8,0.001,
379,60586,160,1.3885,1.0,0.0,0.0,1.0,-0.9339,-1.0,11601.2,4385.3,1543.9,827.0,0.001358,
380,60748,162,0.1293,0.292,0.543,0.165,0.7908,-0.8965,-0.8829,10632.9,2567.9,753.1,275.2,0.000876,
381,60908,160,0.6089,0.2597,0.1129,0.6273,0.3502,-0.9181,-0.0385,8954.3,2731.8,415.4,506.1,0.001696,
382,61062,154,0.5588,0.307,0.0128,0.6802,-0.2676,-0.9539,0.1513,6600.5,3576.3,339.5,720.5,0.001501,
383,61221,159,0.5263,0.5751,0.2229,0.2019,0.8636,-0.9217,-1.0,10910.4,3482.6,1015.4,800.8,0.003385,0.30655
384,61386,165,-0.0063,0.2067,0.7601,0.0332,0.7046,-0.7524,-1.0,10304.4,1040.5,1076.2,453.5,0.000998,
385,61534,148,-0.0412,0.0987,0.801,0.1003,0.9498,-0.6008,-1.0,11238.9,703.8,925.0,577.8,0.001321,
386,61694,160,0.0437,0.349,0.3245,0.3266,0.7475,-0.9293,-1.0,10467.8,3701.6,1035.0,335.1,0.000792,
387,61852,158,0.5148,0.8699,0.0309,0.0992,0.3139,-0.9466,-1.0,8816.1,4125.9,1172.2,380.0,0.001642,
388,62006,154,0.2478,0.4058,0.5604,0.0338,0.9003,-0.8655,-1.0,11050.3,2054.0,1279.7,635.6,0.001317,
389,62171,165,1.0881,0.0,0.0,1.0,0.1138,-0.9344,0.395,8053.5,3066.9,242.0,564.5,0.000849,0.29676
390,62328,157,1.1787,0.0,0.0,1.0,0.1476,-0.9556,0.4689,8182.5,4605.5,212.4,580.9,0.000409,
391,62488,160,1.3211,1.0,0.0,0.0,0.9005,-0.9329,-1.0,11051.0,4116.3,1081.9,813.8,0.003001,
392,62648,160,0.1459,0.3017,0.5073,0.191,1.0,-0.8849,-1.0,11571.3,2512.8,880.6,471.2,0.000475,
393,62802,154,0.8954,0.1869,0.112,0.7011,0.8172,-0.9264,0.1848,10733.6,3645.4,326.1,370.4,0.001735,
394,62960,158,-0.2213,0.1712,0.3955,0.4333,-0.1945,-0.9524,-0.6639,6879.0,3614.9,665.6,507.4,0.000592,
395,63119,159,-0.0364,0.2488,0.5081,0.2431,0.3952,-0.9209,-0.8215,9125.7,2885.5,728.6,605.4,0.001734,0.257493
396,63282,163,0.2266,0.3488,0.045,0.6063,-0.3966,-0.9665,-0.2581,6108.8,4561.2,503.3,416.3,0.000691,
