episode,timestep,ep_length,cum_reward,w_yield,w_neff,w_water,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,critic_loss,actor_loss
5232,836150,156,0.9512,0.0461,0.1955,0.7584,0.9768,-0.5199,0.5468,11341.4,590.6,181.3,662.4,0.000115,
5233,836315,165,0.7557,0.3134,0.3782,0.3084,0.7614,-0.6108,0.1982,10520.9,675.7,320.7,489.8,0.000111,-0.238501
5234,836478,163,0.684,0.0096,0.3798,0.6106,0.9785,-0.5671,0.3374,11348.0,655.3,265.0,530.9,0.000136,
5235,836646,168,0.9564,0.3381,0.1227,0.5392,0.5557,-0.6484,0.2828,9737.0,692.4,286.9,581.5,0.000128,
5236,836810,164,0.9958,0.1021,0.0441,0.8538,0.3081,-0.7902,0.3139,8793.8,1048.1,274.4,458.3,0.000108,
5237,836965,155,0.7592,0.2361,0.3664,0.3976,1.0,-0.5437,0.2559,11663.5,639.1,297.7,787.6,8.7e-05,-0.265532
5238,837125,160,0.9397,0.3994,0.32,0.2806,1.0,-0.4799,0.3634,11832.1,568.8,254.6,933.6,9.2e-05,-0.266145
5239,837286,161,1.1107,0.012,0.0459,0.942,0.9712,-0.6092,0.5007,11320.2,724.3,199.7,535.7,0.000137,
5240,837447,161,0.9275,0.2164,0.2015,0.5821,1.0,-0.5795,0.2264,11520.1,684.8,309.4,652.8,9e-05,-0.252494
5241,837609,162,1.0869,0.4697,0.1873,0.343,1.0,-0.6084,0.2148,11697.6,746.8,314.1,640.6,9.1e-05,-0.23685
5242,837773,164,1.1536,0.7081,0.29,0.002,0.9375,-0.5476,0.2617,11191.9,618.5,295.3,708.6,0.00011,-0.233103
5243,837937,164,1.1003,0.5867,0.2759,0.1374,0.9382,-0.5087,0.2588,11194.6,569.6,296.5,751.8,0.000108,-0.223335
5244,838099,162,1.1897,0.6239,0.168,0.2081,0.8546,-0.5938,0.2347,10876.2,669.3,306.1,355.3,0.000123,-0.235862
5245,838249,150,1.1832,0.6384,0.1992,0.1624,0.8381,-0.6018,0.1524,10813.1,678.9,339.0,271.3,7.4e-05,-0.265461
5246,838411,162,1.257,0.5669,0.1297,0.3033,1.0,-0.5524,0.1239,11877.7,663.4,350.4,464.5,0.000119,-0.244328
5247,838578,167,0.9419,0.7285,0.0519,0.2197,0.425,-0.7016,0.2845,9239.3,774.0,286.2,944.0,0.000111,
5248,838739,161,0.5765,0.1278,0.7777,0.0946,1.0,-0.333,0.3374,12382.3,464.1,265.0,874.4,0.000114,-0.229024
5249,838896,157,0.937,0.0418,0.1146,0.8436,0.0195,-0.7138,0.4618,7694.4,672.2,215.3,406.2,0.000137,
5250,839058,162,0.9167,0.2796,0.2867,0.4337,0.9706,-0.6186,0.3557,11317.8,742.0,257.7,552.1,0.000135,
5251,839219,161,0.824,0.2555,0.3553,0.3892,0.9916,-0.5452,0.2834,11398.0,626.6,286.7,594.9,0.000133,-0.233176
5252,839377,158,0.5642,0.0208,0.9382,0.0409,-0.1769,0.1047,0.1759,6946.2,157.2,329.6,423.8,0.000139,-0.257014
5253,839537,160,0.9406,0.4514,0.0848,0.4638,0.5052,-0.6514,0.023,9544.7,684.5,390.8,538.1,0.000118,-0.261845
5254,839695,158,1.0823,0.286,0.0791,0.6349,0.8245,-0.6015,0.4219,10761.2,675.0,231.2,686.5,0.000123,-0.229194
5255,839853,158,1.0224,0.3177,0.2208,0.4615,1.0,-0.5426,0.1633,11669.1,637.8,334.7,431.8,0.000163,-0.247398
5256,840004,151,0.4843,0.1873,0.4295,0.3833,0.4474,-0.6174,0.18,9324.5,609.2,328.0,723.9,9e-05,
5257,840169,165,0.6937,0.2748,0.551,0.1742,0.8801,-0.5103,0.2856,10973.3,560.2,285.7,437.4,0.000151,-0.239906
5258,840327,158,1.0755,0.56,0.3165,0.1235,1.0,-0.64,0.311,11575.7,803.8,275.6,450.8,0.000182,-0.248968
5259,840492,165,0.6774,0.1465,0.5207,0.3329,1.0,-0.4371,0.1977,11636.4,516.8,320.9,524.5,7.9e-05,
5260,840649,157,0.6715,0.153,0.4419,0.4052,0.7423,-0.5382,0.166,10448.0,565.6,333.6,441.0,9.4e-05,-0.244882
5261,840804,155,0.8522,0.0753,0.1452,0.7795,0.198,-0.7181,0.4379,8374.3,742.8,224.8,614.3,0.000101,
5262,840963,159,0.5582,0.2294,0.7171,0.0535,1.0,-0.508,0.2664,12573.7,638.9,293.5,759.7,0.000105,-0.238153
5263,841124,161,0.9679,0.5468,0.228,0.2252,0.6246,-0.6062,0.2488,9999.6,634.7,300.5,469.1,0.000148,
5264,841286,162,0.4838,0.0184,0.4454,0.5362,0.8502,-0.6226,0.1725,10859.2,719.3,331.0,598.4,0.000127,
5265,841445,159,0.8817,0.4842,0.3492,0.1666,0.8724,-0.5294,0.3276,10943.9,581.3,269.0,1093.7,0.000146,-0.249152
5266,841608,163,0.9522,0.0353,0.1651,0.7996,1.0,-0.5354,0.4122,11748.9,632.2,235.1,617.6,9e-05,
5267,841758,150,0.9685,0.52,0.3854,0.0946,1.0,-0.5635,0.2749,11799.4,675.8,290.1,427.0,0.0001,
5268,841919,161,1.0685,0.3016,0.1153,0.5831,0.9035,-0.6001,0.1356,11062.2,691.6,345.8,277.3,0.000206,-0.266456
5269,842086,167,0.4968,0.2087,0.764,0.0274,0.9535,-0.5403,0.3437,11252.9,611.9,262.5,595.1,0.000129,
5270,842243,157,0.8702,0.1889,0.2275,0.5836,1.0,-0.5643,0.3405,12239.6,702.3,263.8,834.8,6.7e-05,-0.259659
5271,842399,156,1.3845,0.9361,0.0352,0.0287,0.8249,-0.5654,0.3365,10762.8,619.1,265.4,461.5,9e-05,-0.244196
5272,842557,158,0.7901,0.3227,0.6188,0.0586,0.9092,-0.4567,0.2175,11083.9,510.0,313.0,436.8,9.9e-05,-0.233326
5273,842720,163,0.6044,0.4269,0.4584,0.1146,0.4729,-0.6657,0.2131,9421.9,704.5,314.8,529.6,8.8e-05,
5274,842879,159,1.2823,0.7211,0.203,0.0759,1.0,-0.5396,0.1926,12224.6,663.8,323.0,491.4,0.000144,-0.237728
5275,843038,159,1.3126,0.7107,0.1284,0.1609,0.9985,-0.581,0.2426,11424.2,681.6,303.0,570.9,0.000114,
5276,843197,159,0.4051,0.1225,0.5485,0.3289,0.6518,-0.6483,0.2065,10103.2,718.1,317.4,596.7,0.00014,-0.250069
5277,843358,161,1.1875,0.5726,0.0462,0.3812,0.905,-0.5924,0.3211,11067.9,678.8,271.6,780.4,8.6e-05,
5278,843518,160,0.7937,0.0336,0.2102,0.7562,-0.324,-0.9142,0.3686,6385.4,1860.4,252.5,490.6,0.000107,
5279,843676,158,1.0738,0.4043,0.1576,0.4381,1.0,-0.5356,0.1629,12180.8,655.7,334.8,700.4,9.4e-05,
5280,843838,162,0.7393,0.1369,0.1154,0.7477,-0.2123,-0.8606,0.3493,6811.1,1221.4,260.3,817.1,0.000104,
5281,844004,166,0.7373,0.0191,0.288,0.6929,0.673,-0.5392,0.4473,10184.1,552.5,221.1,692.5,0.000102,
5282,844163,159,1.1292,0.4063,0.1047,0.4891,0.9866,-0.4917,0.2504,11379.0,559.7,299.8,674.0,0.000142,-0.241017
5283,844320,157,1.4482,0.8065,0.0256,0.1678,0.9973,-0.6315,0.1758,11419.7,774.8,329.7,646.4,8.6e-05,
5284,844479,159,1.1309,0.4391,0.1911,0.3698,0.9964,-0.5784,0.1973,11416.2,677.0,321.1,296.3,0.000142,-0.24956
5285,844640,161,1.0554,0.3147,0.1182,0.5671,1.0,-0.5757,0.2216,12809.6,754.8,311.4,459.6,9.1e-05,
5286,844799,159,0.6861,0.1212,0.4749,0.4039,1.0,-0.4124,0.2556,12799.8,544.6,297.8,508.6,7.9e-05,-0.237469
5287,844961,162,0.5403,0.4599,0.5283,0.0118,0.3009,-0.6368,0.1443,8766.6,603.5,342.3,545.3,8.6e-05,-0.250376
5288,845127,166,0.5739,0.2328,0.6207,0.1465,0.8384,-0.6006,0.3158,10814.1,676.9,273.7,655.9,8.2e-05,-0.232268
5289,845287,160,0.8236,0.2343,0.2536,0.5122,0.924,-0.6365,0.2759,11140.3,766.1,289.6,707.5,0.000108,-0.272678
5290,845448,161,0.5949,0.2467,0.6749,0.0784,1.0,-0.5422,0.3005,11675.4,637.5,279.8,350.7,0.000127,
5291,845612,164,1.0694,0.3126,0.0642,0.6233,1.0,-0.5248,0.3984,11658.9,613.4,240.7,567.6,0.000134,
5292,845778,166,0.9416,0.0808,0.151,0.7682,0.7746,-0.5774,0.4432,10571.1,625.3,222.7,733.7,8.3e-05,
5293,845935,157,0.8731,0.3649,0.1805,0.4545,0.7044,-0.6692,0.2335,10303.9,778.7,306.6,732.7,0.000139,-0.246183
5294,846090,155,1.1712,0.755,0.2256,0.0194,0.7878,-0.6038,0.207,10621.5,670.2,317.2,397.4,9.3e-05,
5295,846252,162,0.5631,0.0364,0.4053,0.5583,0.9496,-0.6203,0.2675,11238.1,739.9,293.0,1140.1,0.000187,
5296,846414,162,0.8112,0.2423,0.3118,0.4459,1.0,-0.608,0.2184,11998.8,765.2,312.6,637.7,9.1e-05,
5297,846576,162,0.83,0.0818,0.1304,0.7877,-0.2068,-0.8665,0.3028,6831.9,1279.8,278.9,430.3,0.000116,
5298,846740,164,0.5942,0.0777,0.3391,0.5832,0.5224,-0.7083,0.3114,9610.4,823.6,275.4,641.8,6.4e-05,
5299,846901,161,0.8621,0.6086,0.3577,0.0336,0.6627,-0.526,0.333,10144.8,535.0,266.8,574.5,0.000169,-0.232459
5300,847062,161,0.5374,0.0276,0.7856,0.1867,0.9463,-0.3651,0.1997,11225.6,442.0,320.1,327.3,9e-05,
5301,847225,163,0.6392,0.1444,0.5688,0.2868,0.9327,-0.5966,0.1013,11173.7,692.6,359.5,316.2,0.000106,-0.244933
5302,847385,160,0.9309,0.3178,0.1594,0.5228,0.5831,-0.5451,0.2081,9841.6,540.8,316.8,636.7,0.000117,-0.261359
5303,847549,164,0.7815,0.0147,0.3308,0.6544,1.0,-0.5622,0.3531,11506.8,657.1,258.8,643.7,8.4e-05,-0.250378
5304,847609,60,0.0935,0.2155,0.2614,0.5231,-1.0,-1.0,0.8449,0.0,250.7,62.0,166.2,7.5e-05,-0.223637
5305,847772,163,1.0767,0.3075,0.0653,0.6273,0.9632,-0.6236,0.2475,11289.6,749.8,301.0,502.3,8.5e-05,
5306,847936,164,0.5565,0.2565,0.5688,0.1747,0.7124,-0.638,0.2048,10334.3,713.7,318.1,406.3,0.000119,
5307,848095,159,1.0187,0.4837,0.0727,0.4435,0.7262,-0.6118,0.2135,10387.0,668.9,314.6,546.3,9e-05,-0.26069
5308,848256,161,1.1415,0.4465,0.087,0.4665,0.9858,-0.5891,0.1463,11375.8,692.0,341.5,523.4,9.1e-05,
5309,848420,164,0.7202,0.3865,0.3428,0.2707,0.6423,-0.6366,0.2948,10067.2,692.5,282.1,593.6,0.00011,
5310,848582,162,0.3953,0.0964,0.7675,0.1361,0.7687,-0.511,0.0975,10548.8,539.3,361.0,586.0,9.5e-05,
5311,848738,156,0.5722,0.1912,0.7132,0.0956,1.0,-0.4914,0.234,11966.0,588.2,306.4,347.7,0.000236,
5312,848898,160,0.9746,0.3606,0.155,0.4844,0.9782,-0.6083,0.2958,11347.0,724.2,281.7,733.6,0.000135,
5313,849064,166,1.1774,0.5122,0.1418,0.346,1.0,-0.5614,0.1068,11730.9,668.7,357.3,559.0,0.000112,
5314,849220,156,0.6014,0.17,0.7788,0.0512,0.905,-0.3092,0.2333,11068.0,400.6,306.7,404.5,9.6e-05,
5315,849379,159,0.8209,0.4349,0.5454,0.0197,1.0,-0.5667,0.1811,12426.2,716.9,327.6,615.7,0.000109,-0.223068
5316,849539,160,0.9801,0.4059,0.2182,0.3759,0.8423,-0.4506,0.1201,10829.2,492.8,352.0,461.6,8.1e-05,-0.241743
5317,849697,158,0.5846,0.0733,0.8017,0.125,0.9648,-0.2995,0.2387,11295.9,403.1,304.5,355.4,0.000201,-0.261409
5318,849852,155,1.1111,0.3454,0.037,0.6176,0.7513,-0.6392,0.2697,10482.5,726.3,292.1,547.9,0.000174,
5319,850015,163,1.3426,0.6502,0.1522,0.1975,0.8863,-0.6497,0.1322,10996.9,784.8,347.1,290.1,9e-05,-0.237812
5320,850175,160,0.8388,0.4151,0.2219,0.363,0.6716,-0.6736,0.129,10179.0,779.7,348.4,418.4,0.000107,-0.241679
5321,850336,161,0.5242,0.1197,0.8185,0.0618,0.9513,-0.349,0.1721,11244.3,431.8,331.1,585.0,0.00019,
5322,850498,162,1.0031,0.0695,0.923,0.0075,0.675,0.5125,0.2461,10191.9,168.5,301.5,442.3,9.6e-05,
5323,850656,158,0.9001,0.2518,0.1276,0.6205,0.7717,-0.6174,0.1069,10560.2,690.1,357.2,454.9,9.1e-05,
5324,850818,162,1.2797,0.6342,0.1053,0.2605,1.0,-0.6408,0.2366,11496.3,800.1,305.3,758.6,0.000121,
5325,850972,154,0.6349,0.5524,0.4312,0.0165,0.3691,-0.6517,0.1509,9026.3,647.8,339.6,316.9,0.000227,
5326,851130,158,1.0406,0.5606,0.1234,0.3159,0.752,-0.6327,0.1844,10485.0,713.6,326.2,624.6,0.000185,
5327,851286,156,0.5561,0.1198,0.4897,0.3905,0.5508,-0.6005,0.2944,9718.7,608.2,282.3,484.8,0.000108,
5328,851445,159,0.7291,0.2801,0.4534,0.2665,0.7372,-0.584,0.1641,10428.6,626.7,334.4,413.3,8.4e-05,-0.254279
5329,851610,165,0.5091,0.0905,0.7001,0.2094,1.0,-0.4113,0.4879,12823.9,544.5,204.9,703.9,0.000138,
5330,851766,156,0.7258,0.2423,0.3516,0.4061,0.6247,-0.5737,0.3815,10000.0,586.5,247.4,509.0,8.9e-05,
5331,851926,160,0.6741,0.367,0.5824,0.0507,1.0,-0.5537,0.2713,12363.7,692.5,291.5,860.1,0.000126,
5332,852086,160,1.3315,0.6208,0.1339,0.2453,1.0,-0.5529,0.155,12035.0,672.9,338.0,438.5,0.000116,
5333,852245,159,0.8649,0.346,0.5722,0.0819,1.0,-0.5582,0.1444,11825.2,669.1,342.2,422.3,7.5e-05,-0.255988
5334,852404,159,0.5741,0.2221,0.6771,0.1008,1.0,-0.5302,0.1389,12489.4,664.6,344.4,720.8,0.000116,
5335,852569,165,1.0989,0.3926,0.0672,0.5403,0.8495,-0.5798,0.2536,10856.8,646.0,298.6,427.2,9.5e-05,-0.252793
5336,852727,158,0.4307,0.2541,0.7448,0.0011,0.7784,-0.4825,0.2119,10585.6,511.4,315.2,714.8,8e-05,-0.245822
5337,852885,158,0.7284,0.2365,0.449,0.3145,0.7641,-0.4716,0.2946,10531.4,498.3,282.2,631.1,0.0001,-0.225326
5338,853038,153,0.9652,0.034,0.0459,0.9201,0.0788,-0.7846,0.3786,7920.4,919.4,248.6,595.0,9.1e-05,
5339,853195,157,1.1323,0.3639,0.0675,0.5686,1.0,-0.5461,0.4322,11594.5,638.6,227.1,803.6,0.000116,-0.241808
5340,853353,158,0.9035,0.4346,0.2276,0.3377,0.6456,-0.6261,0.1024,10079.7,674.0,359.0,317.5,7.5e-05,-0.240399
5341,853513,160,0.7853,0.1362,0.2512,0.6125,0.9196,-0.5735,0.3318,11123.8,652.1,267.3,654.5,0.000102,-0.230785
5342,853668,155,1.1316,0.5744,0.2449,0.1807,0.9899,-0.5963,0.0458,11391.4,705.5,381.7,555.8,0.000155,
5343,853827,159,0.8975,0.202,0.3125,0.4855,1.0,-0.4702,0.4367,12499.5,589.8,225.3,469.2,0.000128,-0.254047
5344,853986,159,1.3288,0.7738,0.1057,0.1205,1.0,-0.6277,0.3823,11654.7,782.7,247.1,579.7,0.000115,
5345,854143,157,1.2633,0.6538,0.0961,0.2501,1.0,-0.5963,0.1263,11943.3,739.6,349.5,687.5,0.000158,-0.257068
5346,854301,158,0.9689,0.0754,0.0542,0.8703,-0.3268,-0.8954,0.3526,6374.9,1523.1,259.0,275.0,0.000109,-0.241196
5347,854468,167,0.5825,0.0471,0.409,0.544,0.8877,-0.598,0.1654,11002.2,684.1,333.9,639.5,0.000161,
5348,854630,162,0.9924,0.4384,0.1261,0.4355,0.651,-0.6565,0.189,10100.3,735.0,324.4,520.8,0.000126,
5349,854792,162,0.9051,0.4712,0.5149,0.0139,1.0,-0.5254,0.1881,11560.8,609.0,324.8,480.6,0.000157,
5350,854951,159,0.7808,0.3409,0.3638,0.2953,0.8779,-0.5641,0.3017,10964.6,628.8,279.3,726.1,0.000106,-0.26067
5351,855110,159,0.646,0.136,0.8585,0.0055,1.0,-0.0963,0.3523,12650.7,350.0,259.1,636.6,0.000104,
5352,855271,161,1.381,0.7788,0.1073,0.1139,1.0,-0.5691,0.3139,12764.7,740.6,274.4,561.9,0.000164,-0.254023
5353,855433,162,0.6741,0.1334,0.4012,0.4653,1.0,-0.6402,0.2878,11785.6,818.8,284.9,552.2,0.000116,-0.248849
5354,855593,160,0.7506,0.0841,0.3207,0.5953,1.0,-0.5296,0.3428,12361.7,656.9,262.9,729.4,9.9e-05,-0.25651
5355,855753,160,1.2731,0.6396,0.1758,0.1846,0.9576,-0.628,0.1166,11268.5,757.4,353.4,346.3,9.4e-05,-0.245377
5356,855909,156,0.8676,0.5171,0.2381,0.2449,0.5807,-0.5738,0.4112,9832.6,576.7,235.5,544.9,8.9e-05,-0.25967
5357,856066,157,0.7886,0.4938,0.4859,0.0204,0.8622,-0.5482,0.3001,10905.0,603.5,280.0,472.2,6.2e-05,
5358,856230,164,0.6516,0.3806,0.5345,0.085,0.8195,-0.6578,0.3343,10742.3,784.9,266.3,620.7,8.4e-05,
5359,856393,163,0.3625,0.1324,0.85,0.0176,0.3514,-0.4247,0.254,8958.9,389.3,298.4,400.4,0.000144,-0.245382
5360,856551,158,0.4863,0.0111,0.6742,0.3146,0.9389,-0.5601,0.3933,11197.3,636.3,242.7,476.4,0.000138,-0.232771
5361,856718,167,1.0749,0.5905,0.2915,0.118,1.0,-0.6456,0.1903,11878.0,837.9,323.9,501.5,0.00012,
5362,856878,160,0.2927,0.2543,0.6112,0.1345,0.2408,-0.5914,0.3658,8537.4,522.4,253.7,537.6,0.000108,
5363,857038,160,1.0721,0.7175,0.075,0.2075,0.6493,-0.6439,0.3115,10093.8,708.7,275.4,812.4,0.00012,
5364,857205,167,0.5105,0.0998,0.8169,0.0833,1.0,-0.2739,0.3158,12250.3,421.8,273.7,587.6,0.000126,-0.251811
5365,857362,157,0.8991,0.5469,0.4046,0.0485,1.0,-0.6236,0.3047,11546.0,766.9,278.1,812.3,0.000136,
5366,857519,157,0.9129,0.0453,0.0898,0.865,-0.0917,-0.8226,0.4033,7270.8,1024.6,238.7,426.2,8.8e-05,-0.245736
5367,857677,158,0.8143,0.0669,0.2724,0.6606,0.965,-0.6007,0.3369,11296.8,707.4,265.2,391.0,0.000218,-0.248103
5368,857841,164,0.5668,0.0927,0.4504,0.4568,1.0,-0.5677,0.1161,11844.9,685.0,353.6,515.7,0.000187,-0.273878
5369,858001,160,1.2509,0.5743,0.014,0.4116,0.8868,-0.5982,0.2679,10998.7,684.4,292.9,518.1,0.000114,-0.23783
5370,858161,160,0.8345,0.5077,0.4178,0.0745,0.8262,-0.6047,0.0844,10768.0,681.0,366.2,543.9,0.000105,-0.234863
5371,858324,163,1.0272,0.6346,0.1378,0.2276,0.6313,-0.6243,0.1554,10025.3,667.2,337.8,746.0,0.000114,
5372,858480,156,1.0838,0.5064,0.3082,0.1853,1.0,-0.5283,0.1286,12334.8,653.8,348.6,546.9,0.000112,
5373,858639,159,0.8092,0.2363,0.3065,0.4572,1.0,-0.5892,0.1234,11517.4,700.9,350.6,482.8,0.000176,-0.250411
5374,858795,156,1.5032,0.7971,0.0631,0.1397,1.0,-0.5724,0.0527,11454.0,669.6,378.9,480.4,0.00014,-0.248176
5375,858955,160,1.038,0.3032,0.1113,0.5855,1.0,-0.609,0.1234,11760.9,751.9,350.6,437.5,0.000111,-0.256543
5376,859117,162,1.1169,0.0575,0.0485,0.894,0.5595,-0.6931,0.4603,9751.8,794.3,215.9,520.0,0.000118,-0.244778
5377,859274,157,1.2398,0.7142,0.2155,0.0704,1.0,-0.5413,0.2745,11852.5,646.0,290.2,521.7,9.8e-05,
5378,859436,162,1.02,0.4749,0.4464,0.0787,1.0,-0.5581,0.0803,11819.7,668.7,367.9,330.2,0.000108,
5379,859599,163,0.9344,0.0805,0.0855,0.834,0.2766,-0.6908,0.498,8673.9,701.2,200.8,1055.1,0.000118,-0.253767
5380,859763,164,0.6451,0.0592,0.4443,0.4965,0.9964,-0.5293,0.3973,11416.4,606.3,241.1,1134.1,0.000193,-0.241189
5381,859928,165,0.3577,0.0265,0.6137,0.3599,0.8899,-0.6721,0.2598,11010.6,839.5,296.1,834.4,0.000151,
5382,860088,160,0.4006,0.1132,0.7109,0.1759,0.6798,-0.5461,0.0658,10210.1,562.4,373.7,394.8,9.1e-05,
5383,860244,156,0.8901,0.2004,0.1995,0.6001,1.0,-0.5686,0.267,11473.6,664.9,293.2,585.3,0.000322,
5384,860406,162,0.8531,0.1308,0.2356,0.6336,0.6938,-0.6152,0.3627,10263.4,666.8,254.9,467.9,0.000111,
5385,860565,159,1.506,0.8636,0.106,0.0304,0.9676,-0.6001,0.1846,11306.6,706.9,326.2,541.9,0.000145,-0.251035
5386,860728,163,0.798,0.3298,0.5189,0.1512,1.0,-0.5208,0.2582,12143.0,633.4,296.7,419.5,0.000125,
5387,860888,160,1.3296,0.7554,0.1625,0.0821,1.0,-0.5993,0.2896,12010.9,749.3,284.1,655.0,7e-05,
5388,861048,160,0.4625,0.2508,0.7119,0.0373,0.9208,-0.5584,0.3568,11128.4,630.1,257.3,643.3,7.9e-05,
5389,861205,157,1.2551,0.5217,0.0634,0.4149,1.0,-0.6529,0.0887,12340.4,888.9,364.5,508.1,0.000118,-0.242613
5390,861361,156,0.8716,0.3251,0.1263,0.5486,0.5229,-0.7119,0.3226,9612.3,834.0,271.0,682.4,9.2e-05,-0.253149
5391,861523,162,0.8065,0.3866,0.3687,0.2447,0.9022,-0.6266,0.1263,11057.5,740.2,349.5,427.7,0.000191,-0.26332
5392,861689,166,1.1938,0.622,0.1581,0.2199,0.8598,-0.6007,0.2636,10895.9,682.3,294.6,511.9,0.000109,-0.238288
5393,861846,157,0.8543,0.6292,0.3657,0.0051,0.644,-0.6027,0.2346,10073.5,633.9,306.2,402.8,0.000102,
5394,862001,155,0.9126,0.381,0.1827,0.4362,0.7167,-0.6055,0.2045,10350.7,655.9,318.2,544.7,0.000256,-0.267279
5395,862160,159,0.9456,0.3936,0.2103,0.3961,1.0,-0.4903,0.2948,11544.4,566.3,282.1,825.4,8.3e-05,
5396,862320,160,0.4162,0.2562,0.5591,0.1847,0.5529,-0.6193,0.2839,9726.7,638.8,286.4,701.5,0.000104,
5397,862480,160,0.5555,0.0221,0.8742,0.1037,0.8984,-0.0452,0.1487,11042.9,289.1,340.5,493.6,8.8e-05,
5398,862642,162,0.844,0.0941,0.2434,0.6625,0.2654,-0.7143,0.3519,8631.2,755.2,259.3,388.9,0.000166,
5399,862803,161,1.07,0.0828,0.0846,0.8326,0.9288,-0.6851,0.3987,11158.8,885.9,240.5,438.4,0.000106,-0.256689
5400,862965,162,0.4331,0.0797,0.6668,0.2536,0.9859,-0.5381,0.263,11376.2,615.7,294.8,652.7,9.1e-05,-0.260822
5401,863120,155,0.6704,0.3762,0.532,0.0917,0.8102,-0.5662,0.2487,10706.7,617.0,300.5,501.9,8.8e-05,
5402,863281,161,1.6703,0.9945,0.0004,0.005,1.0,-0.6079,0.1939,11602.7,739.8,322.4,426.7,9.8e-05,-0.278882
5403,863441,160,0.8476,0.2431,0.5654,0.1915,1.0,-0.4642,0.2742,12088.3,564.0,290.3,288.7,8.7e-05,-0.236065
5404,863596,155,0.469,0.2629,0.5935,0.1436,0.6715,-0.5917,0.2643,10178.6,623.2,294.3,739.4,7.2e-05,
5405,863752,156,0.9846,0.9028,0.0647,0.0325,0.3596,-0.7061,0.0455,8990.2,764.8,381.8,275.8,0.000132,
5406,863912,160,1.1825,0.1369,0.0317,0.8315,1.0,-0.5923,0.4702,11928.2,731.5,211.9,507.9,9.7e-05,
5407,864077,165,0.9894,0.5862,0.0595,0.3543,0.5214,-0.6314,-0.0226,9606.5,651.6,409.0,465.1,0.000102,-0.247097
5408,864241,164,0.5582,0.142,0.5472,0.3108,0.6664,-0.606,0.2709,10159.2,644.6,291.6,420.4,0.000118,-0.250165
5409,864404,163,1.0903,0.2676,0.0288,0.7036,0.2933,-0.7285,0.2645,8737.3,804.4,294.2,403.1,9.9e-05,
5410,864565,161,0.6777,0.0757,0.411,0.5134,0.9897,-0.5776,0.3207,11390.9,674.3,271.7,432.8,0.000109,-0.270699
5411,864727,162,0.3871,0.0062,0.7457,0.248,0.7513,-0.5431,0.1393,10482.4,573.6,344.3,393.6,0.000123,-0.266642
5412,864888,161,1.0856,0.4482,0.2345,0.3173,0.9568,-0.5794,0.0616,11265.4,669.6,375.4,356.3,7.3e-05,
5413,865050,162,1.426,0.7653,0.0046,0.2301,1.0,-0.5826,0.2431,12136.4,726.9,302.8,844.5,9.6e-05,
5414,865212,162,0.4802,0.1223,0.7944,0.0833,0.9774,-0.4272,0.3531,11343.9,495.1,258.8,486.5,8.5e-05,
5415,865382,170,0.8427,0.3541,0.3522,0.2937,0.8801,-0.6622,0.175,10973.2,812.1,330.0,490.5,8.1e-05,
5416,865544,162,1.3186,0.8126,0.1482,0.0392,1.0,-0.6264,0.2538,11880.5,795.0,298.5,743.8,0.000126,
5417,865707,163,0.9856,0.2033,0.0868,0.7099,1.0,-0.6011,0.2982,12612.4,790.5,280.7,749.8,9.1e-05,-0.235383
5418,865867,160,0.7921,0.359,0.5732,0.0678,1.0,-0.5202,0.0804,12011.0,625.8,367.8,425.3,0.000146,-0.278382
5419,866025,158,0.425,0.0973,0.7073,0.1954,0.8418,-0.4507,0.2964,10827.2,492.8,281.4,796.5,0.011728,-0.26101
5420,866180,155,0.5354,0.1365,0.804,0.0595,1.0,-0.2977,0.2411,11562.2,411.6,303.6,398.9,0.000123,
5421,866342,162,1.3843,0.7682,0.1257,0.106,0.9723,-0.549,0.2191,11324.3,627.8,312.4,575.7,0.000164,
5422,866498,156,0.8699,0.3823,0.3475,0.2702,0.6324,-0.5758,0.138,10029.6,591.0,344.8,337.3,0.00015,
5423,866656,158,0.3707,0.171,0.8222,0.0068,0.4912,-0.4866,0.1925,9491.3,462.2,323.0,516.8,8.9e-05,
5424,866821,165,0.7807,0.3978,0.4995,0.1027,0.9019,-0.5743,0.1826,11056.4,649.2,327.0,576.1,0.0001,-0.277688
5425,866977,156,1.6052,0.9859,0.0005,0.0135,1.0,-0.5966,0.2756,11697.8,724.9,289.8,518.3,0.000164,-0.256593
5426,867133,156,1.1314,0.0353,0.0007,0.964,0.4816,-0.7849,0.3903,9454.9,1098.9,243.9,590.3,0.00011,-0.246382
5427,867297,164,0.4406,0.1906,0.7928,0.0166,0.6929,-0.4968,0.2259,10259.9,509.7,309.6,330.9,0.000115,-0.269926
5428,867457,160,1.0441,0.6494,0.1874,0.1631,0.7312,-0.6575,0.3229,10405.9,759.6,270.8,562.0,0.00017,-0.255793
5429,867619,162,0.874,0.2969,0.331,0.372,0.8362,-0.6426,0.1421,10806.1,756.0,343.2,642.2,0.000148,-0.277245
5430,867784,165,0.5432,0.1137,0.4999,0.3864,0.8722,-0.6081,0.3072,10943.2,698.2,277.1,529.8,0.000164,
5431,867945,161,0.8121,0.0777,0.2494,0.6729,1.0,-0.6094,0.261,11667.1,746.8,295.6,591.9,0.000146,-0.258615
