==============================================================================
SIMPLE PPO — CONFIGURATION
==============================================================================
  Environment
    mode                 all
    random_weather       True
    enable_faults        False
    dssat_seed           123

  PPO Hyperparameters
    total_timesteps      1,000,000
    n_steps              4,096
    batch_size           64
    n_epochs             10
    learning_rate        0.0003
    gamma                0.99
    gae_lambda           0.95
    clip_range           0.2
    ent_coef             0.01
    max_grad_norm        0.5
    device               cpu

  Normalisation (VecNormalize)
    norm_obs             True
    norm_reward          True
    clip_obs             5.0
    clip_reward          10.0

  Reward Weights (seasonal)
    W_yield              0.40
    W_hiad               0.10
    W_ane                0.30
    W_penalty            0.20
==============================================================================

==============================================================================
TRAINING — 1,000,000 timesteps  |  n_steps=4096
==============================================================================

  Episode log  → /workspace/episode_log_nitrogen.csv
  Metrics log  → /workspace/training_metrics_nitrogen.csv

     ep      step   len    cum_R   yield      N      W   R_seas    R_yld   R_hiad    R_ane
   4164    665489   156   +9.072    3179     34     57  +0.0457  -1.0000  +1.0000  +1.0000
   4165    665659   170   +7.274    5806     77    127  +0.0668  -0.4761  +0.4369  +0.8925
   4166    665822   163   +9.468    5097     61     52  +0.1199  -0.6621  +0.9388  +1.0000
   4167    665982   160  +11.528    5335     63    103  +0.1091  -0.5997  +0.6929  +1.0000
   4168    666139   157  +10.941    6204     65     78  +0.1993  -0.3717  +0.8008  +1.0000
   4169    666298   159   +8.626    4881     61     14  +0.1113  -0.7188  +1.0000  +1.0000
   4170    666466   168   +9.215    5123     59    123  +0.1092  -0.6553  +0.8599  +1.0000
   4171    666629   163  +11.592    6943     86    128  +0.2303  -0.1777  +0.7777  +1.0000
   4172    666788   159   +9.354    5723     62    139  +0.1616  -0.4980  +0.8870  +1.0000
   4173    666947   159  +12.196    5854     63    108  +0.1863  -0.4636  +1.0000  +1.0000
   4174    667111   164  +10.655    6141     71    114  +0.1817  -0.3883  +0.8100  +1.0000
   4175    667275   164   +7.075    4278     46     87  +0.0674  -0.8771  +0.9973  +1.0000
   4176    667432   157   +8.072    4272     43     45  +0.0766  -0.8786  +1.0000  +1.0000
   4177    667588   156  +14.251    7400     82    111  +0.3022  -0.0578  +1.0000  +1.0000
   4178    667749   161   +5.438    5613     81    152  -0.0108  -0.5267  +0.5117  +0.7269
   4179    667913   164  +10.480    5697     78    115  +0.0343  -0.5048  +0.4721  +0.8203
   4180    668066   153  +12.957    6453     69    150  +0.2154  -0.3063  +0.8690  +1.0000
   4181    668232   166  +11.266    6574     80    139  +0.2059  -0.2745  +0.8005  +1.0000
   4182    668390   158  +12.871    6628     69    147  +0.2171  -0.2603  +0.7307  +1.0000
   4183    668551   161   +6.976    4180     63     65  -0.0854  -0.9029  +0.9193  +0.6690
   4184    668711   160  +11.644    6117     74    119  +0.1758  -0.3945  +0.8239  +1.0000
   4185    668866   155  +10.913    6025     70    131  +0.1711  -0.4187  +0.8201  +1.0000
   4186    669030   164  +11.955    5414     56    110  +0.1481  -0.5789  +0.9235  +1.0000
   4187    669191   161  +11.224    6044     76    110  +0.1523  -0.4135  +0.7291  +0.9830
   4188    669352   161   +4.996    5514     78     91  -0.0078  -0.5528  +0.3851  +0.7642
   4189    669511   159   +7.361    5495     76     58  +0.0544  -0.5578  +0.7544  +0.8195
   4190    669667   156  +12.427    7611     94    154  +0.2736  -0.0022  +0.7499  +1.0000
   4191    669721    54   -7.185       0      0      0  -0.8001  -1.0000  -1.0000  -1.0000
   4192    669885   164  +10.145    5085     64     42  +0.1040  -0.6653  +0.9084  +0.9747
   4193    670039   154  +10.040    6040     72     77  +0.1847  -0.4148  +0.8976  +1.0000
   4194    670194   155   +7.357    3084     40     11  +0.0153  -1.0000  +1.0000  +0.9222
   4195    670356   162  +12.295    5923     66     67  +0.1936  -0.4454  +1.0000  +1.0000
   4196    670513   157   +9.466    5400     65     89  +0.1393  -0.5827  +0.9528  +1.0000
   4197    670671   158  +11.649    5910     69    138  +0.1595  -0.4488  +0.8024  +1.0000
   4198    670834   163   +8.513    5096     66     73  +0.0746  -0.6624  +0.7978  +0.9360
   4199    670995   161  +10.355    6335     73    103  +0.2032  -0.3372  +0.8588  +1.0000
   4200    671160   165   +9.346    5724     70     79  +0.1613  -0.4976  +0.9285  +1.0000

  ── rolling mean (last 100 ep) ──  cum_R=+9.862  yield=5671 kg/ha  N=69  W=98 mm  R_seas=+0.1215  R_ane=+0.9281

   4201    671325   165  +10.940    6549     80    110  +0.1917  -0.2812  +0.6593  +1.0000
   4202    671487   162  +10.393    5509     68     69  +0.1466  -0.5542  +0.9473  +1.0000
   4203    671650   163  +11.917    6353     75    139  +0.1755  -0.3325  +0.6312  +1.0000
   4204    671806   156  +13.483    7911     93    101  +0.3271  +0.0764  +0.9229  +1.0000
   4205    671965   159  +14.113    7684     87    167  +0.2903  +0.0168  +0.7618  +1.0000
   4206    672125   160   +9.596    5212     64     60  +0.1244  -0.6320  +0.9215  +1.0000
   4207    672284   159  +13.105    8003    103    127  +0.2925  +0.1006  +0.7983  +0.9504
   4208    672441   157  +13.409    7920    100    131  +0.2772  +0.0789  +0.5843  +0.9892
   4209    672603   162  +13.396    7647     87    110  +0.2918  +0.0071  +0.7366  +1.0000
   4210    672760   157  +10.485    6589     82    122  +0.2000  -0.2707  +0.7432  +1.0000
   4211    672919   159  +10.014    5947     75    110  +0.1569  -0.4392  +0.8560  +0.9808
   4212    673076   157   +7.940    5612     76     84  +0.0876  -0.5269  +0.8958  +0.8531
   4213    673231   155   +6.362    4534     63    102  -0.0605  -0.8100  +0.4657  +0.7922
   4214    673390   159  +10.591    4838     48     95  +0.1162  -0.7303  +1.0000  +1.0000
   4215    673555   165  +10.961    4461     40     21  +0.1010  -0.8291  +1.0000  +1.0000
   4216    673714   159  +10.627    6161     78     99  +0.1621  -0.3830  +0.7663  +0.9734
   4217    673871   157   +8.280    4080     40     23  +0.0667  -0.9290  +1.0000  +1.0000
   4218    674033   162   +9.464    5035     58    129  +0.0856  -0.6786  +0.6915  +1.0000
   4219    674203   170   +8.907    6785     92     70  +0.1299  -0.2192  +0.5315  +0.8328
   4220    674363   160   +7.510    4004     38      3  +0.0638  -0.9490  +1.0000  +1.0000
   4221    674522   159  +11.853    6730     70    130  +0.2332  -0.2336  +0.7842  +1.0000
   4222    674684   162  +10.666    6623     79    144  +0.1986  -0.2617  +0.6779  +1.0000
   4223    674843   159  +10.029    5194     56     55  +0.1325  -0.6367  +0.9000  +1.0000
   4224    674999   156   +8.433    4750     56     47  +0.1019  -0.7534  +1.0000  +1.0000
   4225    675158   159  +10.313    4436     45     50  +0.0886  -0.8357  +1.0000  +1.0000
   4226    675316   158  +12.587    6927     87     87  +0.2458  -0.1818  +0.9472  +0.9912
   4227    675473   157  +11.540    7578    100     82  +0.2418  -0.0109  +0.7831  +0.9041
   4228    675629   156  +11.167    5050     50    117  +0.1164  -0.6746  +0.8653  +1.0000
   4229    675795   166   +7.866    5385     66     88  +0.1037  -0.5866  +0.6271  +1.0000
   4230    675952   157  +11.634    6324     75    104  +0.2140  -0.3401  +1.0000  +1.0000
   4231    676117   165   +9.141    6110     80    126  +0.0997  -0.3965  +0.4496  +0.9149
   4232    676275   158  +11.361    5979     73    102  +0.1609  -0.4306  +0.7626  +1.0000
   4233    676433   158   +6.649    1521     10      5  +0.0477  -1.0000  +0.6211  +1.0000
   4234    676589   156  +11.029    7101     94    131  +0.1800  -0.1362  +0.6582  +0.8840
   4235    676751   162  +10.494    5677     66     49  +0.1650  -0.5099  +0.9185  +1.0000
   4236    676910   159  +10.015    6071     70    114  +0.1768  -0.4065  +0.8053  +1.0000
   4237    677064   154  +11.745    7664    104    107  +0.2081  +0.0116  +0.6436  +0.8358
   4238    677223   159   +9.019    4161     36     70  +0.0727  -0.9079  +1.0000  +1.0000
   4239    677377   154  +12.590    6601     85    105  +0.1947  -0.2674  +0.9329  +0.9344
   4240    677541   164  +10.384    4637     50     82  +0.0898  -0.7829  +0.9293  +1.0000
   4241    677709   168  +10.695    6176     80     90  +0.1490  -0.3791  +0.8051  +0.9262
   4242    677869   160  +11.812    6385     75    115  +0.2180  -0.3241  +1.0000  +1.0000
   4243    678030   161   +9.523    5225     56     78  +0.1343  -0.6286  +0.9176  +1.0000
   4244    678189   159   +9.710    6077     72    112  +0.1680  -0.4050  +0.7356  +1.0000
   4245    678349   160   +7.533    4335     56     30  +0.0367  -0.8622  +0.9385  +0.9333
   4246    678510   161   +7.591    2041     13     22  +0.0683  -1.0000  +0.8929  +1.0000
   4247    678664   154  +11.176    6698     84    114  +0.2181  -0.2420  +0.8534  +0.9962
   4248    678822   158  +13.881    7826     95    152  +0.2950  +0.0541  +0.7754  +1.0000
   4249    678975   153  +10.958    5879     71     98  +0.1716  -0.4570  +0.9281  +1.0000
   4250    679135   160  +10.415    6623     90     92  +0.1252  -0.2618  +0.5951  +0.8406
   4251    679295   160  +12.589    6044     68    108  +0.1893  -0.4137  +0.9252  +1.0000
   4252    679450   155  +11.984    6367     71    124  +0.1997  -0.3288  +0.7873  +1.0000
   4253    679612   162  +10.931    6533     81    113  +0.2019  -0.2853  +0.7868  +1.0000
   4254    679767   155  +11.286    6325     73    108  +0.1951  -0.3399  +0.7933  +1.0000
   4255    679924   157   +9.835    5729     68     35  +0.1770  -0.4963  +0.9952  +1.0000
   4256    680084   160   +5.309    4667     70    119  -0.1321  -0.7750  +0.1830  +0.6663
   4257    680242   158   +8.588    5562     72    143  +0.0697  -0.5403  +0.5118  +0.9303
   4258    680398   156   +9.330    6839     91    142  +0.1669  -0.2050  +0.7438  +0.8815
   4259    680553   155  +12.135    6543     79     83  +0.2305  -0.2827  +1.0000  +1.0000
   4260    680709   156  +10.640    6107     77     80  +0.1785  -0.3971  +0.9351  +0.9763
   4261    680870   161  +11.855    6371     74    133  +0.1988  -0.3279  +0.8332  +1.0000
   4262    681032   162   +8.160    4331     54      8  +0.0712  -0.8633  +1.0000  +1.0000
   4263    681192   160   +6.367    6527    102     86  -0.0155  -0.2870  +0.2416  +0.6030
   4264    681348   156  +12.745    6987     85    132  +0.2419  -0.1661  +0.8444  +1.0000
   4265    681508   160  +10.961    6863     89     81  +0.2056  -0.1986  +0.8150  +0.9355
   4266    681663   155  +12.752    7231     87    129  +0.2582  -0.1021  +0.8099  +1.0000
   4267    681826   163   +8.508    6671     98    119  +0.0559  -0.2491  +0.4677  +0.7067
   4268    681982   156   +8.388    4641     55     77  +0.0577  -0.7818  +0.6784  +1.0000
   4269    682139   157  +10.194    7164    103    146  +0.1216  -0.1197  +0.6006  +0.7457
   4270    682301   162  +12.052    7037     84    133  +0.2484  -0.1530  +0.8530  +1.0000
   4271    682465   164  +11.295    6132     74    138  +0.1784  -0.3907  +0.8485  +1.0000
   4272    682629   164   +9.021    6806     97     65  +0.1146  -0.2136  +0.6658  +0.7599
   4273    682790   161   +9.819    5269     67     28  +0.1260  -0.6170  +1.0000  +0.9685
   4274    682948   158  +11.390    6306     72     87  +0.2073  -0.3450  +0.8959  +1.0000
   4275    683108   160  +10.715    6467     85    135  +0.1329  -0.3026  +0.5827  +0.9021
   4276    683267   159  +13.838    7683     98    140  +0.2735  +0.0166  +0.8283  +0.9669
   4277    683429   162  +11.787    5691     71     96  +0.1479  -0.5063  +0.8787  +0.9958
   4278    683589   160  +12.022    6275     72    107  +0.2132  -0.3530  +1.0000  +1.0000
   4279    683748   159   +9.757    6691     94     84  +0.1208  -0.2438  +0.7097  +0.7889
   4280    683908   160  +12.109    7652    101    131  +0.2391  +0.0084  +0.7683  +0.9002
   4281    684065   157   +9.467    6655     92    111  +0.1241  -0.2533  +0.7549  +0.7998
   4282    684225   160  +10.634    7484    109    125  +0.1390  -0.0356  +0.5795  +0.7098
   4283    684382   157   +8.332    2675     29      6  +0.0591  -1.0000  +1.0000  +1.0000
   4284    684545   163   +6.309    6472    102    146  -0.0335  -0.3014  +0.2196  +0.5928
   4285    684707   162   +9.856    6216     82     64  +0.1335  -0.3686  +0.7409  +0.8895
   4286    684865   158  +12.267    5693     62     83  +0.1761  -0.5059  +1.0000  +1.0000
   4287    685029   164   +7.216    4666     67     64  -0.0348  -0.7753  +0.7510  +0.7498
   4288    685184   155  +10.285    6275     75    125  +0.1900  -0.3530  +0.8408  +1.0000
   4289    685338   154  +11.755    6032     75     72  +0.1858  -0.4169  +0.9572  +1.0000
   4290    685499   161  +11.869    8055    106     90  +0.2923  +0.1143  +0.8873  +0.8983
   4291    685654   155  +10.191    5879     71    131  +0.1471  -0.4570  +0.7263  +1.0000
   4292    685815   161  +10.896    5996     70    132  +0.1433  -0.4263  +0.5636  +1.0000
   4293    685976   161  +14.212    7998     95    145  +0.3153  +0.0993  +0.8090  +1.0000
   4294    686133   157  +11.538    7786    103    114  +0.2615  +0.0435  +0.9130  +0.8820
   4295    686298   165   +5.551    6017     89     85  +0.0077  -0.4208  +0.4459  +0.6987
   4296    686456   158  +12.479    7384     96    124  +0.2364  -0.0619  +0.8598  +0.9190
   4297    686623   167   +8.885    7084     97    110  +0.1654  -0.1408  +0.7575  +0.8232
   4298    686782   159  +12.092    7337     94    105  +0.2390  -0.0742  +0.7472  +0.9548
   4299    686949   167  +12.815    7419     98    130  +0.2027  -0.0527  +0.5849  +0.8999
   4300    687105   156   +5.271    2570     40     15  -0.1114  -1.0000  +0.9048  +0.5901

  ── rolling mean (last 100 ep) ──  cum_R=+10.416  yield=6078 kg/ha  N=76  W=97 mm  R_seas=+0.1540  R_ane=+0.9367

   4301    687269   164  +11.693    7750    106     59  +0.2322  +0.0340  +0.8076  +0.8191
   4302    687431   162   +8.013    5306     70    146  +0.0379  -0.6074  +0.4862  +0.9054
   4303    687595   164   +8.810    6166     82     67  +0.1205  -0.3816  +0.6408  +0.8918
   4304    687755   160   +7.137    5655     86    186  -0.0805  -0.5157  +0.1790  +0.6428
   4305    687917   162  +14.106    8289    110    149  +0.2775  +0.1755  +0.6336  +0.8875
   4306    688075   158  +12.180    7106     94    101  +0.2004  -0.1350  +0.7822  +0.8939
   4307    688240   165   +9.826    4150     34     15  +0.0820  -0.9107  +1.0000  +1.0000
   4308    688401   161  +13.979    7709     97    176  +0.2607  +0.0234  +0.6582  +0.9826
   4309    688567   166  +10.231    7974    120    135  +0.1446  +0.0929  +0.3694  +0.6611
   4310    688727   160  +11.965    6999     86    118  +0.2274  -0.1631  +0.6974  +1.0000
   4311    688886   159   +9.176    6526     89    130  +0.1044  -0.2871  +0.5302  +0.8341
   4312    689052   166  +10.880    6831     81     98  +0.2320  -0.2070  +0.7985  +1.0000
   4313    689212   160   +6.527    5034     72     15  +0.0187  -0.6788  +0.9269  +0.7587
   4314    689376   164  +12.121    8283    118    115  +0.2301  +0.1740  +0.5657  +0.7614
   4315    689538   162   +8.750    6897    100     81  +0.0957  -0.1898  +0.5984  +0.7201
   4316    689698   160  +14.019    7880     97    182  +0.2816  +0.0684  +0.6486  +1.0000
   4317    689864   166   +8.078    7184    104    137  +0.0979  -0.1144  +0.4029  +0.7259
   4318    690019   155   +6.139    6130     95    110  -0.0441  -0.3911  +0.2653  +0.6083
   4319    690182   163   +6.247    4033     54     17  -0.0108  -0.9415  +1.0000  +0.8489
   4320    690339   157   +9.964    6559     76     96  +0.2271  -0.2784  +0.9296  +1.0000
   4321    690495   156   +6.769    6907    104     73  +0.0499  -0.1870  +0.3435  +0.6566
   4322    690655   160  +11.809    6556     87    113  +0.1544  -0.2793  +0.8024  +0.8790
   4323    690810   155  +16.261    8226     99    202  +0.3235  +0.1589  +0.8090  +1.0000
   4324    690965   155  +11.468    5796     71     37  +0.1789  -0.4787  +1.0000  +1.0000
   4325    691126   161   +7.427    6043     88    121  +0.0000  -0.4138  +0.3387  +0.7116
   4326    691293   167  +10.055    6299     82     90  +0.1492  -0.3467  +0.7157  +0.9261
   4327    691449   156  +13.359    5843     58    149  +0.1695  -0.4664  +0.8121  +1.0000
   4328    691606   157   +8.569    5414     67     19  +0.1470  -0.5791  +0.9540  +1.0000
   4329    691766   160   +6.902    6482     97    136  +0.0212  -0.2987  +0.4482  +0.6669
   4330    691927   161  +14.394    7755     92    105  +0.3064  +0.0355  +0.8498  +1.0000
   4331    692090   163  +12.829    7103     86    166  +0.2280  -0.1356  +0.6582  +1.0000
   4332    692255   165  +11.086    5245     64     87  +0.1311  -0.6234  +1.0000  +1.0000
   4333    692417   162   +9.192    2820     26      6  +0.0636  -1.0000  +1.0000  +1.0000
   4334    692580   163   +7.699    3644     30     36  +0.0536  -1.0000  +1.0000  +1.0000
   4335    692739   159  +12.198    7555     95     97  +0.2795  -0.0170  +0.8144  +0.9950
   4336    692896   157  +10.103    6766     89    136  +0.1665  -0.2242  +0.7421  +0.8922
   4337    693063   167  +11.114    6694     83    103  +0.2194  -0.2430  +0.8245  +1.0000
   4338    693218   155   +7.614    5870     83     95  +0.0588  -0.4593  +0.7650  +0.7726
   4339    693374   156   +8.351    7129    109    107  +0.0834  -0.1290  +0.5742  +0.6396
   4340    693535   161  +10.353    5176     59    104  +0.1123  -0.6415  +0.8200  +1.0000
   4341    693696   161   +7.776    4053     43     22  +0.0590  -0.9361  +1.0000  +1.0000
   4342    693861   165  +10.901    5705     67     93  +0.1460  -0.5026  +0.7725  +1.0000
   4343    694022   161  +13.269    7529     96    125  +0.2459  -0.0238  +0.7087  +0.9524
   4344    694184   162  +12.001    6496     79     49  +0.2145  -0.2949  +0.8434  +1.0000
   4345    694348   164   +8.865    3793     41     36  +0.0387  -1.0000  +1.0000  +1.0000
   4346    694506   158  +12.032    6716     73    144  +0.2192  -0.2374  +0.7197  +1.0000
   4347    694669   163   +9.016    6983     94    101  +0.1561  -0.1673  +0.6100  +0.8511
   4348    694824   155  +11.475    6150     73     91  +0.2019  -0.3858  +1.0000  +1.0000
   4349    694980   156   +8.083    5463     65    136  +0.1304  -0.5661  +0.8629  +1.0000
   4350    695139   159  +10.596    5085     53     35  +0.1393  -0.6653  +1.0000  +1.0000
   4351    695294   155   +7.705    4947     71     82  -0.0178  -0.7015  +0.7384  +0.7502
   4352    695451   157   +9.136    5881     76    112  +0.1069  -0.4563  +0.5520  +0.9446
   4353    695614   163   +8.253    4097     52      9  +0.0307  -0.9247  +0.9471  +0.9545
   4354    695775   161  +11.490    5948     69     98  +0.1883  -0.4390  +1.0000  +1.0000
   4355    695932   157  +13.469    8170    106    166  +0.2782  +0.1444  +0.6469  +0.9227
   4356    696089   157   +7.939    6262     88    146  +0.0408  -0.3565  +0.3039  +0.7868
