episode,timestep,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,w_yield,w_neff,w_water
180,28782,0.6834511756896973,-0.9007076025009155,-1.0,10223.948974609375,2574.2026465498107,1033.5379061261049,0.13216780126094818,0.5161021947860718,0.35172998905181885
181,28945,0.6775538325309753,-0.9509980082511902,-1.0,10201.480102539062,5204.624653876282,1076.3670323007914,0.6865904927253723,0.15176191926002502,0.16164758801460266
182,29101,0.9415926933288574,-0.9321507811546326,-1.0,11207.46826171875,4129.548643688162,1130.79919682836,0.2344234436750412,0.3827372193336487,0.3828393220901489
183,29262,0.44752082228660583,-0.9494896531105042,-1.0,9325.054321289062,4615.416637599468,1302.7397316396236,1.0,0.0,0.0
184,29427,1.0,-0.7015877962112427,-1.0,11820.38330078125,990.2731287040059,1524.2957638129592,0.2512221932411194,0.6875647902488708,0.06121300533413887
185,29587,1.0,-0.9355337023735046,-1.0,12689.332275390625,4920.91797860299,1324.9231575384204,0.5009607672691345,0.22003541886806488,0.279003769159317
186,29747,0.7262680530548096,-0.9555068612098694,-1.0,10387.081298828125,5836.338602304459,1353.744861587882,1.0,0.0,0.0
187,29907,1.0,-0.9630483388900757,-1.0,11748.626708984375,7948.64425131213,1068.4916346669197,0.6605828404426575,0.32507064938545227,0.014346513897180557
188,30070,1.0,-0.9294407963752747,-0.658778190612793,12321.531982421875,4365.67185137842,663.5112657897598,0.2702476382255554,0.199800506234169,0.5299518704414368
189,30229,0.7811353206634521,-0.9173543453216553,-1.0,10596.12548828125,3205.2870819697905,1195.544492565809,0.3273250460624695,0.4737486243247986,0.19892632961273193
190,30388,0.5624436140060425,-0.9324823021888733,-0.06524991244077682,9762.91015625,3614.944454568902,426.0999662934488,0.1722514033317566,0.1913020759820938,0.6364465355873108
191,30546,0.9966233372688293,-0.8450437784194946,-1.0,11417.135009765625,1841.9937542221146,1292.819601738578,0.11732308566570282,0.655945897102356,0.22673100233078003
192,30701,0.821785032749176,-0.9233925342559814,-1.0,10751.0009765625,3508.4701347872597,841.9864565810583,0.2705506980419159,0.37477225065231323,0.3546770513057709
193,30863,1.0,-0.9218311905860901,-1.0,11445.701904296875,3660.571183825882,1154.4306120853716,0.42014795541763306,0.23875510692596436,0.3410969376564026
194,31028,0.6495963931083679,-0.9340810179710388,0.003567807376384735,10094.962158203125,3828.548368394375,398.5728770741989,0.23849636316299438,0.06518975645303726,0.6963138580322266
195,31188,0.711572527885437,-0.9372413158416748,-0.4495595097541809,10331.09130859375,4115.401300433448,579.8238059695486,0.17549966275691986,0.2508668601512909,0.5736334919929504
196,31349,1.0,-0.8610696196556091,-1.0,11723.79150390625,2109.6524206041836,1048.1590982349917,0.32996609807014465,0.4993216097354889,0.17071229219436646
197,31510,0.7034767866134644,-0.9412940144538879,-1.0,10300.24658203125,4386.371694393765,951.3556255889185,0.3415384292602539,0.2740766704082489,0.3843849003314972
198,31675,-0.6197947263717651,-0.3384213447570801,-1.0,5258.5821533203125,198.713415235281,1873.362337231636,0.0,1.0,0.0
199,31838,-1.0,-1.0,0.6422232985496521,2525.725555419922,4655.767976169326,143.11067302132935,0.2475869059562683,0.10368049889802933,0.648732602596283
200,31997,0.9979462623596191,-0.9286986589431763,-1.0,11422.17529296875,4004.895706688062,837.1756368529549,0.4142363667488098,0.17146612703800201,0.41429752111434937
201,32158,1.0,-0.9239668846130371,-1.0,11864.093017578125,3900.9611191290023,1010.0445262670961,0.3806896507740021,0.36165332794189453,0.2576570212841034
202,32318,0.7296965718269348,-0.9368948340415955,-1.0,10400.14404296875,4120.165262470473,814.6567988228326,0.3332412838935852,0.3560062348842621,0.3107524514198303
203,32481,0.5733935832977295,-0.928889274597168,-1.0,9804.629516601562,3446.958955819743,883.093595040518,0.5216044783592224,0.2567882835865021,0.2216072380542755
204,32649,0.23090817034244537,-0.30673661828041077,-1.0,8499.760131835938,306.5126603245735,1343.5989837050438,0.0,1.0,0.0
205,32806,1.0,-0.9088508486747742,-1.0,12390.267333984375,3398.350109815023,898.1403853637612,0.3732362985610962,0.2964925467967987,0.3302711546421051
206,32976,0.58702152967453,-0.9348770976066589,-1.0,9856.552124023438,3783.8269332149343,1043.8702191669345,0.28823649883270264,0.2928551137447357,0.41890838742256165
207,33132,1.0,-0.8711854219436646,-1.0,11685.36865234375,2267.8662411683204,1617.2507755570114,1.0,0.0,0.0
208,33291,-0.6175411939620972,-0.23700185120105743,-1.0,5267.16796875,172.5812823176384,2104.3683336693794,0.0,1.0,0.0
209,33453,0.42069369554519653,-0.32694119215011597,-1.0,9222.843017578125,342.57196310311247,1914.424764311314,0.10351826995611191,0.8604044318199158,0.03607727587223053
210,33616,0.9147946238517761,-0.9491623044013977,-1.0,11105.367431640625,5461.188948304507,1295.0312065446378,0.19115050137043,0.5261204242706299,0.2827290892601013
211,33779,-0.6348628401756287,-0.967421293258667,0.3952464461326599,5201.1724853515625,3991.2374420823335,241.9014196395874,0.14002321660518646,0.08264593034982681,0.7773308753967285
212,33942,0.8278055787086487,-0.9133399128913879,-1.0,10773.939208984375,3108.1024965865586,927.9361720569432,0.4864329993724823,0.5041118264198303,0.009455171413719654
213,34100,1.0,-0.7546858787536621,-1.0,12056.73583984375,1228.703837358108,945.5280762189233,0.06190180778503418,0.6960726380348206,0.24202558398246765
214,34258,0.8859898447990417,-0.931334912776947,-0.7838948369026184,10995.621337890625,4003.351268426515,713.55794480347,0.4054783284664154,0.15298905968666077,0.44153261184692383
215,34418,-0.2855447232723236,-0.09791884571313858,-1.0,6532.0745849609375,181.02790772751905,1846.765784651041,0.0,1.0,0.0
216,34582,0.37803637981414795,-0.9500895738601685,-1.0,9060.318603515625,4538.287454665106,804.7399939411855,0.27807721495628357,0.20692986249923706,0.5149929523468018
217,34743,0.5176945924758911,-0.9814825654029846,0.33530393242836,9592.416381835938,12950.525031626486,265.87842443212867,0.07204584032297134,0.10117784887552261,0.8267763257026672
218,34898,-0.8754472136497498,-1.0,0.40319138765335083,4284.546203613281,4265.961239455601,238.7234505533742,0.1092153862118721,0.15582753717899323,0.7349570989608765
219,35057,0.7618135809898376,-0.9147772192955017,-1.0,10522.509765625,3086.766003907988,1141.066317364053,0.4039135277271271,0.28269317746162415,0.31339332461357117
220,35219,1.0,-0.8371179103851318,-1.0,12109.82421875,1858.6794126152652,1325.814928373557,0.07061213254928589,0.666874349117279,0.26251354813575745
221,35375,1.0,-0.9391477704048157,-0.48985597491264343,11965.91552734375,4915.971700152608,595.9423925335802,0.17698056995868683,0.25630930066108704,0.5667101144790649
222,35530,0.5850950479507446,-0.9359854459762573,-0.9188138842582703,9849.212036132812,3846.4720885704396,767.525564005436,0.21125531196594238,0.3111182451248169,0.4776264429092407
223,35683,-0.32048535346984863,-0.9591918587684631,0.051669929176568985,6398.9508056640625,3920.1457890666097,379.3320278292407,0.2137347012758255,0.12651193141937256,0.6597533822059631
224,35842,0.8422383666038513,-0.9810013175010681,0.3782932162284851,10828.92822265625,14249.574119567871,248.6827094554901,0.0,0.0,1.0
225,36009,0.8911193609237671,-0.9338476061820984,-1.0,11015.164794921875,4162.799094745251,1043.8432566225529,0.5708362460136414,0.35031917691230774,0.07884461432695389
226,36170,0.5089560151100159,-0.9287408590316772,-1.0,9559.122314453125,3353.647582769394,1121.499512910843,1.0,0.0,0.0
227,36332,1.0,-0.8518528342247009,-1.0,12324.99755859375,2079.8568476057844,1280.8118419245002,0.1540004163980484,0.6220545768737793,0.2239450067281723
228,36483,0.7701669335365295,-0.8387051820755005,-1.0,10554.3359375,1635.876390408286,965.8992935717106,0.3328017592430115,0.6533938050270081,0.013804431073367596
229,36647,0.05105438455939293,-0.9590193629264832,0.4171944558620453,7814.5172119140625,4767.2043516635895,233.12221713736653,0.09888950735330582,0.039365533739328384,0.8617449402809143
230,36809,1.0,-0.9099045395851135,-0.7828012704849243,11571.510009765625,3210.9034853800017,713.1204996068182,0.03490379452705383,0.513879120349884,0.45121708512306213
231,36965,0.14545270800590515,-0.9517260789871216,0.4189155697822571,8174.1748046875,4233.222447438834,232.43376740813255,0.0,0.0,1.0
232,37122,0.2109246850013733,-0.4387377202510834,-1.0,8423.623046875,375.2088561850561,1410.2229010451895,0.1002432256937027,0.862565815448761,0.03719094768166542
233,37277,0.8254484534263611,-0.9139718413352966,-1.0,10764.95849609375,3128.323277256185,917.3476517945528,0.6272580027580261,0.30437058210372925,0.06837141513824463
234,37431,0.6944644451141357,-0.934305727481842,-7.666940655326471e-05,10265.909423828125,3906.7000243984166,400.03066776168714,0.12760867178440094,0.22656311094760895,0.6458281874656677
235,37586,-0.62986820936203,-0.31111833453178406,-1.0,5220.2020263671875,189.44479915499687,1458.397312566638,0.0,1.0,0.0
236,37749,0.32773780822753906,-0.8956180214881897,-1.0,8868.681030273438,2124.09244240162,997.3541105985641,0.29306936264038086,0.6057693362236023,0.10116130113601685
237,37910,0.9447229504585266,-0.9139096140861511,-1.0,11219.39453125,3258.0270237899167,936.5012081214782,0.37180888652801514,0.42848703265190125,0.19970408082008362
238,38075,0.6453791856765747,-0.9335994124412537,-1.0,10078.894653320312,3794.7312242817134,928.7128818884656,0.7530093789100647,0.01522319670766592,0.23176740109920502
239,38230,1.0,-0.9615281820297241,-1.0,11518.336181640625,7484.914660261307,1190.5076628264987,0.6308854222297668,0.3148161768913269,0.054298367351293564
240,38394,0.20898228883743286,-0.9630427360534668,0.4701360762119293,8416.222534179688,5693.216909945011,211.94556885398924,0.0,0.0,1.0
241,38556,1.0,-0.9710326790809631,-1.0,11453.626708984375,9884.955752616945,1138.2408191061131,0.5002633333206177,0.23483790457248688,0.26489877700805664
242,38718,0.9317444562911987,-0.8625748157501221,-1.0,11169.9462890625,2032.0051388514935,1128.3588666392934,0.7253731489181519,0.036305904388427734,0.23832091689109802
243,38875,1.0,-0.8454899191856384,-1.0,11876.060791015625,1921.567181795348,912.5202657484836,0.25988060235977173,0.5124750137329102,0.2276444137096405
244,39039,0.41196537017822266,-0.943821370601654,0.22386686503887177,9189.588012695312,4089.4503265829117,310.4532559483183,0.6305363178253174,0.24573802947998047,0.12372564524412155
245,39189,0.8844763040542603,-0.8721606135368347,-1.0,10989.854736328125,2149.1524557379144,1096.910960967005,0.26111531257629395,0.5076777935028076,0.23120689392089844
246,39346,0.05169181153178215,-0.28730329871177673,-1.0,7816.94580078125,274.20309786498547,1256.0565083920956,0.0,1.0,0.0
247,39502,0.484823077917099,-0.9422946572303772,-1.0,9467.175903320312,4101.514892041683,941.9797721983266,0.855445384979248,0.00929279625415802,0.13526184856891632
248,39659,1.0,-0.8893660306930542,-1.0,11646.6650390625,2631.80111225468,959.2818881908818,0.3780965507030487,0.4661881625652313,0.15571528673171997
249,39816,-0.5199626684188843,-0.12455661594867706,-1.0,5638.9422607421875,161.0310378074646,1728.812413096428,0.0,1.0,0.0
250,39978,0.9826170206069946,-0.9307036995887756,-0.7185736298561096,11363.770751953125,4099.702700071845,687.4294580518102,0.2260531336069107,0.3731057941913605,0.40084108710289
251,40139,0.9965147376060486,-0.740433394908905,-1.0,11416.72119140625,1099.5945822035033,1122.8087591528893,0.20795895159244537,0.7553526163101196,0.03668845817446709
252,40295,0.3339157998561859,-0.9511541724205017,0.08502064645290375,8892.21923828125,4551.163843569554,365.99174150578983,0.0323016420006752,0.2920573055744171,0.6756410598754883
253,40453,-0.5991294384002686,-0.2513465881347656,-1.0,5337.31689453125,178.23056745529175,1810.6826282143593,0.0,1.0,0.0
254,40602,-0.1892056167125702,-0.9566216468811035,-0.45678943395614624,6899.1265869140625,3976.1355596616227,582.7157770426961,0.18128345906734467,0.29979997873306274,0.5189166069030762
255,40758,0.47218766808509827,-0.9526509642601013,0.29285451769828796,9419.035034179688,4973.193984737144,282.85819570476565,0.21373556554317474,0.06119390204548836,0.7250705361366272
256,40915,1.0,-0.9364044070243835,-0.18990863859653473,11459.86083984375,4504.976062131265,475.96345254737105,0.06987304985523224,0.31282681226730347,0.6173001527786255
257,41074,1.0,-0.9393538236618042,-1.0,11468.36669921875,4727.57251727581,1202.6481207532834,0.7949084043502808,0.08347460627555847,0.12161701172590256
258,41225,0.7205765843391418,-0.9770421981811523,-1.0,10365.396728515625,11287.443910764225,1054.0699245056808,0.8093526363372803,0.026555050164461136,0.1640922874212265
259,41378,0.1642531305551529,-0.33346807956695557,-1.0,8245.804443359375,309.28018181033303,1266.3455964028835,0.09096234291791916,0.8668733239173889,0.042164307087659836
260,41541,1.0,-0.9333397150039673,-0.0030655311420559883,12448.64013671875,4668.688765406609,401.22621242848663,0.19286106526851654,0.15159228444099426,0.6555466651916504
261,41705,0.9122817516326904,-0.9309022426605225,-1.0,11095.79345703125,4014.528774830958,855.9093055901598,0.6080429553985596,0.2462344765663147,0.14572258293628693
262,41867,1.0,-0.879830002784729,-1.0,12246.76513671875,2547.800073688859,1061.8211782334665,0.15857458114624023,0.5269408822059631,0.314484566450119
263,42023,0.11336150765419006,-0.9586514830589294,0.8465476632118225,8051.9073486328125,4868.317179602405,61.38094576765549,0.06428882479667664,0.1346779316663742,0.8010332584381104
264,42189,-0.8249600529670715,-1.0,-1.0,4476.902160644531,198.72655308246613,1214.3026432991028,0.0,1.0,0.0
265,42340,0.5997503399848938,-0.8400396704673767,-1.0,9905.048828125,1548.0474550871884,808.0868050465067,0.15470190346240997,0.6472439169883728,0.19805417954921722
266,42500,0.8209831118583679,-0.9352492690086365,-1.0,10747.945556640625,4149.738188266754,851.7111226022243,0.7978935837745667,0.0646120235323906,0.13749441504478455
267,42659,0.8885309100151062,-0.9169917702674866,-1.0,11005.302734375,3314.521068957577,899.1388927786173,0.3109646439552307,0.48721393942832947,0.20182140171527863
268,42823,0.3276032507419586,-0.9595562219619751,0.47621700167655945,8868.168334960938,5481.7915457338095,209.51320120692253,0.10912566632032394,0.02891487628221512,0.8619594573974609
269,42986,0.6945551037788391,-0.9447520971298218,-0.26390713453292847,10266.2548828125,4645.540276129651,505.56285719861046,0.08953528851270676,0.3264405429363251,0.58402419090271
270,43142,0.6689198613166809,-0.9732024669647217,-1.0,10168.584594726562,9486.48775252554,989.3219793647968,0.43761715292930603,0.1672038733959198,0.39517897367477417
271,43303,0.738307535648346,-0.9085851311683655,-0.8029414415359497,10432.95166015625,2853.1875184324754,721.1765689990419,0.09551561623811722,0.49803468585014343,0.40644970536231995
272,43462,0.9050593972206116,-0.9071983098983765,-0.986814558506012,11068.2763671875,2981.7003734121313,794.7258317235683,0.33108240365982056,0.283126562833786,0.38579103350639343
273,43623,1.0,-0.9696503281593323,-1.0,12336.016845703125,10161.58099908001,1024.824492079677,0.5268172025680542,0.24000944197177887,0.23317334055900574
274,43790,0.8226116299629211,-0.93144291639328,-0.32308682799339294,10754.150390625,3921.6044087873306,529.2347306937736,0.1189417764544487,0.2518730163574219,0.6291851997375488
275,43960,0.5788989067077637,-0.947202205657959,-1.0,9825.604858398438,4652.469915986061,888.9037858767165,0.7759767770767212,0.02827979251742363,0.1957434117794037
276,44118,-0.4028788208961487,-0.9901801943778992,0.38427895307540894,6085.03173828125,15491.72642982006,246.28841856122017,0.0,0.0,1.0
277,44275,-0.22798793017864227,-0.40443500876426697,-1.0,6751.365966796875,283.40173757076263,1270.5230805650353,0.0,1.0,0.0
278,44436,1.0,-0.9312282800674438,-0.9392838478088379,11607.252197265625,4219.4870576913645,775.7135320456598,0.19957180321216583,0.3344460427761078,0.4659821391105652
279,44599,-0.24710795283317566,-0.9707119464874268,0.3834381401538849,6678.5186767578125,5700.7183846235275,246.62474736198783,0.0,0.0,1.0
280,44761,0.7161198854446411,-0.9135830998420715,-1.0,10348.416748046875,2993.7480110814176,841.7369022662808,0.13929536938667297,0.5386527180671692,0.32205191254615784
281,44921,0.5225892663002014,-0.8714959025382996,0.03797824680805206,9611.065063476562,1869.7976544830476,384.80870085591266,0.020057374611496925,0.2979642152786255,0.6819784045219421
282,45083,-0.3990768492221832,-0.3967006504535675,-1.0,6099.5172119140625,252.75665760040283,1699.7224004268646,0.0,1.0,0.0
283,45239,-0.06544346362352371,-0.9552040696144104,-1.0,7370.660400390625,4113.4659615068285,981.971146479249,0.6189929842948914,0.3259434998035431,0.05506351962685585
284,45403,0.2509203255176544,-0.07473146915435791,-1.0,8576.006469726562,231.71669046848547,1900.0987290740013,0.0,1.0,0.0
285,45563,0.9427157044410706,-0.9562589526176453,-1.0,11211.746826171875,6408.026216745377,995.9786177873611,1.0,0.0,0.0
286,45724,0.9303154945373535,-0.9492579102516174,-1.0,11164.501953125,5500.611408352852,1016.1809756455798,0.6249279379844666,0.1114259585738182,0.26364609599113464
