episode,total_steps,phase,fault_type,is_clean,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,w_yield,w_neff,w_water,ep_len,h_norm
149,23839,1,packet_loss,0,1.0,-0.9612822532653809,-1.0,11559.326171875,7463.8445935442105,929.0972374379635,0.6328787207603455,0.338727205991745,0.02839406579732895,157,13.552448272705078
150,23997,1,clean,1,0.05664222687482834,-0.9750788807868958,0.32872140407562256,7835.806884765625,7860.6039279157085,268.5114404686239,0.14158949255943298,0.11245618015527725,0.7459543347358704,158,13.611842155456543
151,24154,1,clean,1,0.6744038462638855,-0.9469812512397766,-0.9727703928947449,10189.478759765625,4804.660930645863,789.1081522003791,0.02732122875750065,0.5384490489959717,0.4342297315597534,157,13.657806396484375
152,24315,1,clean,1,0.5201808214187622,-0.9673305749893188,-0.7992032170295715,9601.889038085938,7347.763617100081,719.6812839840492,0.3397497236728668,0.24788962304592133,0.41236063838005066,161,13.630437850952148
153,24476,1,clean,1,0.826952338218689,-0.9671319127082825,-0.34369105100631714,10770.6884765625,8192.36100528162,537.4764191098625,0.14224384725093842,0.309741735458374,0.5480144023895264,161,13.710712432861328
154,24634,1,clean,1,-0.3277181088924408,-0.9801021814346313,0.4407341182231903,6371.39404296875,8005.13999658409,223.7063519358635,0.013831553049385548,0.14058318734169006,0.845585286617279,158,13.703489303588867
155,24796,1,clean,1,0.7107856273651123,-0.9715113043785095,-1.0,10328.09326171875,9063.323241187778,1138.9425541283983,0.42320752143859863,0.2938627004623413,0.28292977809906006,162,13.69225788116455
156,24962,1,clean,1,1.0,-0.9629746675491333,-0.2065437287092209,11824.15283203125,7983.821041910083,482.61748944683904,0.06968334317207336,0.30552032589912415,0.6247963309288025,166,13.716726303100586
157,25124,1,clean,1,0.77717524766922,-0.9577298760414124,-0.9002678394317627,10581.03759765625,6257.9908785977295,760.1071379172315,0.10994638502597809,0.37597522139549255,0.5140783786773682,162,13.835409164428711
158,25285,1,clean,1,0.027570107951760292,-0.20195846259593964,-1.0,7725.0421142578125,242.0,1003.1373699903488,0.0,1.0,0.0,161,13.766332626342773
159,25445,1,clean,1,0.9797475337982178,-0.9156332015991211,-1.0,11352.838134765625,3364.1311958047186,988.013548751007,0.0999903604388237,0.6051193475723267,0.29489028453826904,160,13.840851783752441
160,25598,1,clean,1,0.46876248717308044,-0.02207276225090027,-1.0,9405.985107421875,240.4571818113327,952.2610878124833,0.0,1.0,0.0,153,13.769187927246094
161,25755,1,noise,0,0.42705002427101135,-0.5618188977241516,-1.0,9247.060546875,527.5820829339109,891.3008680194616,0.11806810647249222,0.8535082340240479,0.02842363901436329,157,13.855185508728027
162,25913,1,clean,1,1.0,-0.9510947465896606,-1.0,13653.6474609375,6979.644604506413,867.592707246542,0.6560820937156677,0.33682504296302795,0.007092839106917381,158,13.902362823486328
163,26076,1,clean,1,1.0,-0.9057202935218811,-1.0,11594.193115234375,3074.4141104804476,887.4648957527583,0.06912544369697571,0.6199469566345215,0.3109276294708252,163,13.906949043273926
164,26238,1,clean,1,1.0,-0.9702596664428711,-1.0,11574.9609375,9730.023897904292,893.4825118247094,0.551196277141571,0.04127591848373413,0.4075278043746948,162,13.834211349487305
165,26393,1,clean,1,0.0983986034989357,-0.9778350591659546,-0.19947782158851624,7994.898681640625,9017.500675201416,479.79113143811446,0.2928355634212494,0.09019105136394501,0.6169734001159668,155,13.914977073669434
166,26552,1,clean,1,-0.34478071331977844,-0.9793342351913452,-0.324717253446579,6306.385498046875,7629.026653188586,529.8869010925586,0.19955113530158997,0.17237350344657898,0.628075361251831,159,13.944622993469238
167,26714,1,clean,1,0.49239352345466614,-0.9719722270965576,-0.22351373732089996,9496.019287109375,8470.189761972102,489.4054965664501,0.25779759883880615,0.1168532520532608,0.6253491640090942,162,13.930403709411621
168,26878,1,clean,1,1.0,-0.9258856177330017,-1.0,11430.77880859375,3855.7893044212005,1046.4856953943663,0.2900318503379822,0.5796877145767212,0.13028044998645782,164,13.974849700927734
169,27037,1,clean,1,1.0,-0.9462476968765259,-1.0,12057.1728515625,5607.745553938788,899.2036396490206,0.3130558431148529,0.4568915367126465,0.23005260527133942,159,14.025269508361816
170,27199,1,clean,1,0.9787158966064453,-0.9639850854873657,-1.0,11348.907470703125,7877.92430394744,881.2784864604473,0.7184614539146423,0.2166208177804947,0.06491772830486298,162,14.00089168548584
171,27356,1,noise,0,0.15232853591442108,-0.20150664448738098,-1.0,8200.371704101562,256.7451432943344,1046.467571116984,0.0,1.0,0.0,157,13.963669776916504
172,27517,1,packet_loss,0,-0.7347847819328308,-1.0,0.5260876417160034,4820.469970703125,8958.069214105606,189.5649484694004,0.18329811096191406,0.013214826583862305,0.8034870624542236,161,13.964510917663574
173,27680,1,clean,1,1.0,-0.9612337946891785,-1.0,11585.504150390625,7471.397544404841,963.0511396877661,0.6226731538772583,0.27350491285324097,0.10382192581892014,163,14.049545288085938
174,27835,1,clean,1,0.8254484534263611,-0.7766594886779785,-1.0,10764.95849609375,1204.9939117528565,1194.2601728473019,0.021876158192753792,0.7679291367530823,0.2101946920156479,155,14.033703804016113
175,27993,1,clean,1,0.540276288986206,-0.9686889052391052,-1.0,9678.452758789062,7727.653755474517,846.893582643941,0.8070136308670044,0.14726021885871887,0.045726172626018524,158,14.043865203857422
176,28152,1,clean,1,1.0,-0.9449036717414856,-1.0,11873.975830078125,5387.8255116513155,982.1009624848055,0.273213267326355,0.47887492179870605,0.24791179597377777,159,14.069947242736816
177,28308,1,clean,1,0.6935955286026001,-0.9680359363555908,-0.5226012468338013,10262.598876953125,8026.668771352646,609.0405022731388,0.11319001764059067,0.30991795659065247,0.5768920183181763,156,14.064716339111328
178,28465,1,clean,1,1.0,-0.941497802734375,-1.0,11703.765869140625,5001.422512164237,1039.1962557435036,0.4708063006401062,0.5057339072227478,0.023459753021597862,157,14.104113578796387
179,28625,1,clean,1,1.0,-0.9593976140022278,-1.0,11842.518310546875,7291.766883945043,1071.3865310614583,0.5469504594802856,0.38711389899253845,0.06593560427427292,160,14.08298397064209
180,28782,1,clean,1,0.13433998823165894,-0.21949686110019684,-0.9982253909111023,8131.8353271484375,260.467731744051,799.2901682257652,0.0,1.0,0.0,157,14.05527400970459
181,28945,1,clean,1,1.0,-0.9594544172286987,-0.9906418323516846,11600.894775390625,7152.999312742397,796.2567369449116,0.12850506603717804,0.37669748067855835,0.4947974383831024,163,14.098267555236816
182,29101,1,clean,1,0.9415926933288574,-0.9633026719093323,-1.0,11207.46826171875,7635.072109420497,1142.3704607725217,0.6242073774337769,0.19829972088336945,0.1774928718805313,156,14.096853256225586
183,29262,1,clean,1,0.4459186792373657,-0.919859766960144,-1.0,9318.9501953125,2907.0752761366516,934.4707111333202,0.017709119245409966,0.6608202457427979,0.3214706778526306,161,14.119030952453613
184,29427,1,clean,1,1.0,-0.9663726091384888,-1.0,11820.38330078125,8787.76636838979,1050.4506492768644,0.39358189702033997,0.24846546351909637,0.35795262455940247,165,14.087047576904297
185,29587,1,clean,1,-0.19546708464622498,-0.9799360632896423,-0.3682703971862793,6875.2703857421875,8566.709794890836,547.3081582268203,0.25475072860717773,0.17758792638778687,0.5676613450050354,160,14.11406135559082
186,29747,1,noise,0,0.7262680530548096,-0.9619314074516296,-1.0,10387.081298828125,6821.297007915557,1008.3564533413198,0.33437836170196533,0.3714706599712372,0.2941510081291199,160,14.112404823303223
187,29907,1,clean,1,1.0,-0.9667403697967529,-0.650796115398407,11599.55322265625,8718.947366409426,660.3184461827304,0.29042765498161316,0.16213549673557281,0.5474368333816528,160,14.119216918945312
188,30070,1,noise,0,0.1787312775850296,-0.9787927269935608,0.33466193079948425,8300.966186523438,9785.519013961526,266.13522978127,0.009938857518136501,0.016532324254512787,0.9735288023948669,163,14.10215950012207
189,30229,1,clean,1,0.7811353206634521,-0.9010250568389893,-1.0,10596.12548828125,2676.467082017303,1019.3024660431405,0.18977969884872437,0.641852617263794,0.1683676540851593,159,14.13369369506836
190,30388,1,clean,1,0.8534829616546631,-0.7052961587905884,-1.0,10871.77001953125,922.2623036972685,957.4172460315842,0.06794945895671844,0.8081688284873962,0.12388172745704651,159,14.11902141571045
191,30546,1,clean,1,0.9105753302574158,-0.9653069972991943,-1.0,11089.2919921875,7991.009855421209,967.6193928420544,0.647704541683197,0.3342348039150238,0.018060671165585518,158,14.156309127807617
192,30701,1,clean,1,0.2457994669675827,-0.9732490181922913,-1.0,8556.495971679688,7996.433166503906,895.8621807026122,0.6148854494094849,0.0036255894228816032,0.38148897886276245,155,14.153528213500977
193,30863,1,clean,1,1.0,-0.9024845361709595,-1.0,11479.266357421875,2942.934982833009,1233.4748227149248,0.2695556879043579,0.6352931261062622,0.09515117853879929,162,14.170836448669434
194,31028,1,clean,1,0.6874982118606567,-0.9614439010620117,-0.6755813956260681,10239.368286132812,6639.269743172759,670.2325573994799,0.05981706827878952,0.41959047317504883,0.520592451095581,165,14.181556701660156
195,31188,1,clean,1,0.7134718298912048,-0.931496262550354,-1.0,10338.32763671875,3772.906113736174,988.5847667809202,0.21636390686035156,0.587867796421051,0.1957683265209198,160,14.176213264465332
196,31349,1,clean,1,0.02411513403058052,-0.21218860149383545,-1.0,7711.878662109375,244.72477459907532,869.2451323270798,0.0,1.0,0.0,161,14.122605323791504
197,31510,1,clean,1,0.5671559572219849,-0.9709469676017761,0.28675955533981323,9780.8642578125,8416.395866952222,285.29617740973345,0.07786571979522705,0.2037682831287384,0.7183659672737122,161,14.191146850585938
198,31675,1,clean,1,0.8823745250701904,-0.9706618785858154,-1.0,10981.846923828125,9358.001537481974,951.8892322283173,0.6453089118003845,0.20750655233860016,0.14718452095985413,165,14.190829277038574
199,31838,1,packet_loss,0,0.9004011750221252,-0.9646251797676086,-1.0,11050.528564453125,7809.597180104068,827.7316584634036,0.24567995965480804,0.31515079736709595,0.4391692280769348,163,14.190502166748047
200,31997,1,clean,1,0.8185205459594727,-0.9695776700973511,-1.0,10738.563232421875,8824.57385099894,961.0369755752968,0.6722126007080078,0.00917805451899767,0.3186093270778656,159,14.195024490356445
201,32158,1,clean,1,1.0,-0.9526660442352295,-0.7054985761642456,11597.784423828125,6125.5073059766055,682.1994358911546,0.05576915666460991,0.4515904486179352,0.4926403760910034,161,14.223134994506836
202,32318,1,noise,0,0.4930344521999359,-0.8130984902381897,-1.0,9498.461303710938,1270.5170915424958,862.3632999795076,0.08568113297224045,0.7707889676094055,0.14352990686893463,160,14.184298515319824
203,32481,1,clean,1,0.6879610419273376,-0.9713804125785828,-1.0,10241.131591796875,8945.917407686684,853.2778918563454,0.7985879182815552,0.12458661943674088,0.07682545483112335,163,14.211535453796387
204,32649,1,noise,0,0.3289985656738281,-0.9769589900970459,0.008694242686033249,8873.484497070312,9627.934109623908,396.5223027890644,0.16451792418956757,0.16420553624629974,0.6712765097618103,168,14.17785930633545
205,32806,1,clean,1,1.0,-0.9396340250968933,-1.0,12051.837158203125,4991.1533972964535,864.238254230131,0.17080660164356232,0.4812021255493164,0.3479912579059601,157,14.238972663879395
206,32976,1,clean,1,0.42340970039367676,-0.9719780683517456,0.08548951894044876,9233.19091796875,8237.472445659396,365.80419299715095,0.13305991888046265,0.20699162781238556,0.659948468208313,170,14.229484558105469
207,33132,1,clean,1,1.0,-0.9498680830001831,-0.44322311878204346,11658.63525390625,5813.975491718642,577.289243338138,0.03912569582462311,0.38225671648979187,0.5786175727844238,156,14.238018989562988
208,33291,1,noise,0,-0.02432066760957241,-0.9782841801643372,0.4773041605949402,7527.3382568359375,8665.723566412926,209.07833287119865,0.0,0.0,1.0,159,14.193243980407715
209,33453,1,clean,1,0.8955350518226624,-0.9636908173561096,-1.0,11031.988525390625,7595.861807891179,969.1122507139065,0.4864639639854431,0.3405640125274658,0.17297202348709106,162,14.252164840698242
210,33616,1,clean,1,0.8188248872756958,-0.9666457176208496,0.05753995105624199,10739.722900390625,8049.739506174997,376.98401943225457,0.2517038583755493,0.08691221475601196,0.6613839268684387,163,14.246655464172363
211,33779,1,clean,1,1.0,-0.9481256008148193,-1.0,11598.455810546875,5589.682889269137,902.899971502926,0.22355854511260986,0.48204588890075684,0.2943955659866333,163,14.254316329956055
212,33942,1,clean,1,0.8260100483894348,-0.9693381786346436,-1.0,10767.098388671875,8778.90804725466,954.9098667587874,0.791871964931488,0.08188100904226303,0.12624703347682953,163,14.24681282043457
213,34100,1,clean,1,0.44997361302375793,-0.08125989884138107,-1.0,9334.3994140625,254.0,995.6402266919613,0.0,1.0,0.0,158,14.2252197265625
214,34258,1,noise,0,-0.581017017364502,-0.9822181463241577,-0.6149294972419739,5406.3250732421875,7600.894029612777,645.9717883377799,0.09378235042095184,0.3603506088256836,0.5458670258522034,158,14.224409103393555
215,34418,1,clean,1,1.0,-0.9561805129051208,-1.0,11763.165283203125,6711.148723717102,1086.640326775026,0.3597935736179352,0.43511733412742615,0.20508909225463867,160,14.267983436584473
216,34582,1,noise,0,-1.0,-1.0,0.3726711869239807,2426.9540405273438,9725.264603182673,250.93152820132673,0.0,0.0,1.0,164,14.219147682189941
217,34743,1,clean,1,0.885464072227478,-0.9700314402580261,-0.5848994255065918,10993.6181640625,9170.965037092697,633.95976630358,0.42426562309265137,0.0070442212745547295,0.5686901807785034,161,14.265612602233887
218,34898,1,noise,0,0.815910279750824,-0.9694112539291382,-1.0,10728.6181640625,8768.44064616928,928.0704329316168,0.38377439975738525,0.21041645109653473,0.4058091640472412,155,14.241182327270508
219,35057,1,clean,1,0.6416190266609192,-0.9593412280082703,-0.4131699502468109,10064.568481445312,6188.431559309013,565.2679780520488,0.014596655033528805,0.43927428126335144,0.546129047870636,159,14.274919509887695
220,35219,1,clean,1,-0.6269133687019348,-0.9855160713195801,0.06326217204332352,5231.4599609375,9029.783282620972,374.6951320858193,0.09645361453294754,0.2422826588153839,0.6612637042999268,162,14.261394500732422
221,35375,1,noise,0,1.0,-0.962347686290741,-1.0,11978.59375,7953.423690669648,818.8315582327043,0.4287000596523285,0.2885091304779053,0.28279080986976624,156,14.253061294555664
222,35530,1,clean,1,0.5091462731361389,-0.9661980867385864,-0.23723874986171722,9559.847412109375,7070.49097118407,494.8954969760951,0.04124979302287102,0.33835673332214355,0.6203934550285339,155,14.28254508972168
223,35683,1,clean,1,0.36805593967437744,-0.9712198972702026,-1.0,9022.293090820312,7837.262784128235,841.6322384017391,0.7629431486129761,0.021204650402069092,0.21585220098495483,153,14.282886505126953
224,35842,1,noise,0,0.8678010702133179,-0.9390292167663574,-1.0,10926.322021484375,4480.145828310119,891.573928193375,0.06215181574225426,0.5412036776542664,0.3966444730758667,159,14.253565788269043
225,36009,1,noise,0,1.0,-0.969202995300293,-1.0,11920.2685546875,9676.483233071162,1104.7417159246065,0.6452391147613525,0.08132073283195496,0.2734401524066925,167,14.26556396484375
226,36170,1,noise,0,0.5058773159980774,-0.922091007232666,-1.0,9547.392578125,3063.6356679798737,1134.1690476193644,0.1109761893749237,0.6177440881729126,0.2712797224521637,161,14.2631254196167
227,36332,1,clean,1,0.19934193789958954,-0.9770711064338684,0.396354079246521,8379.492797851562,9136.390582323074,241.45837019570172,0.0,0.0,1.0,162,14.279852867126465
228,36483,1,clean,1,0.7625181078910828,-0.9661102294921875,-0.6377804279327393,10525.194091796875,7764.283943237711,655.1121626827294,0.44565093517303467,0.03936908766627312,0.5149799585342407,151,14.291666030883789
229,36647,1,packet_loss,0,0.8437775373458862,-0.9697365760803223,-1.0,10834.79248046875,8950.401808740393,842.1648518083524,0.6087584495544434,0.12480733543634415,0.2664342522621155,164,14.293560981750488
230,36809,1,packet_loss,0,0.14413027465343475,-0.18655651807785034,-1.0,8169.1363525390625,251.0665019750595,1170.9143360257149,0.008804787881672382,0.9302994608879089,0.06089575216174126,162,14.265947341918945
231,36965,1,noise,0,0.7474201917648315,-0.9107876420021057,-0.709563136100769,10467.6708984375,2933.358459781897,683.8252652540971,0.023893527686595917,0.6368807554244995,0.33922573924064636,156,14.271069526672363
232,37122,1,clean,1,-0.03941557556390762,-0.9674492478370667,-0.7632706761360168,7469.82666015625,5737.061714702373,705.3082598286114,0.0012346424628049135,0.46282386779785156,0.535941481590271,157,14.300634384155273
233,37277,1,clean,1,0.15782585740089417,-0.18811045587062836,-1.0,8221.316528320312,253.15378867089748,843.8473841026425,0.0,1.0,0.0,155,14.278697967529297
234,37431,1,clean,1,0.9310799241065979,-0.9535619616508484,-0.6232604384422302,11167.41455078125,6011.9990821035635,649.3041710413137,0.02162976935505867,0.47988709807395935,0.4984831213951111,154,14.30829906463623
235,37586,1,clean,1,0.7390027642250061,-0.9730045199394226,-1.0,10435.6005859375,9664.208847874881,1004.618069067352,0.8360332250595093,0.016757478937506676,0.1472092717885971,155,14.294709205627441
236,37749,1,clean,1,0.4022614061832428,-0.9769819378852844,-0.25378158688545227,9152.615966796875,9940.700388701884,501.51263967585373,0.3047018349170685,0.10815645009279251,0.5871416926383972,163,14.289258003234863
237,37910,1,noise,0,-0.2151503711938858,-0.4747016727924347,-1.0,6800.277099609375,323.63880798056846,927.1328534409404,0.07873155176639557,0.8907551169395447,0.030513346195220947,161,14.285848617553711
238,38075,1,clean,1,-0.7155656218528748,-1.0,0.4431832432746887,4893.695068359375,10047.574283957481,222.726707726717,0.0,0.0,1.0,165,14.288787841796875
