==============================================================================
SIMPLE PPO — CONFIGURATION
==============================================================================
  Environment
    mode                 all
    random_weather       True
    enable_faults        False
    dssat_seed           123

  PPO Hyperparameters
    total_timesteps      1,000,000
    n_steps              4,096
    batch_size           64
    n_epochs             10
    learning_rate        0.0003
    gamma                0.99
    gae_lambda           0.95
    clip_range           0.2
    ent_coef             0.01
    max_grad_norm        0.5
    device               cpu

  Normalisation (VecNormalize)
    norm_obs             True
    norm_reward          True
    clip_obs             5.0
    clip_reward          10.0

  Reward Weights (seasonal)
    W_yield              0.40
    W_hiad               0.10
    W_ane                0.30
    W_penalty            0.20
==============================================================================

==============================================================================
TRAINING — 1,000,000 timesteps  |  n_steps=4096
==============================================================================

  Episode log  → /workspace/episode_log_water.csv
  Metrics log  → /workspace/training_metrics_water.csv

     ep      step   len    cum_R   yield      N      W   R_seas    R_yld   R_hiad    R_ane
   3582    572366   160   +2.959    9816    217    337  -0.1717  +0.5764  -0.0480  +0.1300
   3583    572526   160   +3.403   10049    331    406  -0.2678  +0.6375  -0.0474  -0.2414
   3584    572682   156   +5.287   11166    249    353  -0.0706  +0.9307  +0.1036  +0.1213
   3585    572849   167   +2.742   10163    259    271  -0.1934  +0.6674  -0.0414  -0.0204
   3586    573011   162   +4.509   10819    242    312  -0.0925  +0.8396  +0.1223  +0.1180
   3587    573167   156   +3.405    9792    150    210  +0.0211  +0.5701  +0.2420  +0.6370
   3588    573330   163   +3.262   10446    280    282  -0.1681  +0.7417  +0.1666  -0.0673
   3589    573487   157   +5.381   11136    222    326  -0.0295  +0.9229  +0.1341  +0.2547
   3590    573650   163   +5.317   11275    247    372  -0.0351  +0.9593  +0.3275  +0.1410
   3591    573808   158   +5.625   12112    229    242  +0.0380  +1.0000  +0.4073  +0.3243
   3592    573974   166   +2.872   10074    257    289  -0.1967  +0.6441  -0.0158  -0.0206
   3593    574134   160   +3.568   10679    302    281  -0.1702  +0.8029  +0.1422  -0.1172
   3594    574299   165   +5.082   11095    233    230  -0.0458  +0.9121  +0.1956  +0.1888
   3595    574461   162   +3.013   10444    270    296  -0.1743  +0.7412  -0.0033  -0.0310
   3596    574618   157   +3.265    9544    209    315  -0.1759  +0.5051  +0.0534  +0.1416
   3597    574778   160   +2.982   10350    280    308  -0.1997  +0.7165  -0.0572  -0.0769
   3598    574937   159   +5.097   11629    230    281  +0.0150  +1.0000  +0.3593  +0.2635
   3599    575098   161   +3.432   10254    259    302  -0.1790  +0.6914  +0.0136  -0.0105
   3600    575261   163   +5.230   11027    248    305  -0.0612  +0.8941  +0.3218  +0.1102

  ── rolling mean (last 100 ep) ──  cum_R=+4.138  yield=10704 kg/ha  N=251  W=309 mm  R_seas=-0.1153  R_ane=+0.0871

   3601    575423   162   +3.979   10889    268    280  -0.1242  +0.8581  +0.0598  +0.0178
   3602    575590   167   +4.715   10851    221    208  -0.0402  +0.8481  +0.2990  +0.2264
   3603    575754   164   +2.837   10325    321    317  -0.2328  +0.7100  -0.0172  -0.1953
   3604    575913   159   +5.117   11621    249    304  -0.0215  +1.0000  +0.2803  +0.1682
   3605    576071   158   +5.251   10573    290    426  -0.1761  +0.7752  +0.0670  -0.0888
   3606    576228   157   +3.982   10288    213    336  -0.1232  +0.7002  -0.1014  +0.2064
   3607    576384   156   +3.002   10087    236    320  -0.1783  +0.6474  -0.1098  +0.0695
   3608    576546   162   +3.597   10484    231    221  -0.1125  +0.7518  +0.0871  +0.1360
   3609    576701   155   +3.049    9905    206    205  -0.1350  +0.5996  +0.0435  +0.2026
   3610    576861   160   +6.128   11634    294    434  -0.0835  +1.0000  +0.2012  -0.0122
   3611    577028   167   +3.865   10537    293    343  -0.1863  +0.7657  +0.0230  -0.1002
   3612    577186   158   +3.855   10207    250    386  -0.1669  +0.6789  +0.0661  +0.0226
   3613    577339   153   +0.839    8749    169    189  -0.1720  +0.2963  +0.0841  +0.2915
   3614    577496   157   +6.284   11851    216    305  +0.0688  +1.0000  +0.5827  +0.3686
   3615    577652   156   +6.361   11248    229    378  -0.0077  +0.9522  +0.3593  +0.2276
   3616    577822   170   +5.853   12049    236    274  +0.0033  +1.0000  +0.2033  +0.2766
   3617    577978   156   +3.631   10847    214    303  -0.0505  +0.8469  +0.0787  +0.2663
   3618    578139   161   +5.136   10945    265    351  -0.1276  +0.8726  -0.0525  +0.0317
   3619    578298   159   +6.582   11680    219    352  +0.0365  +1.0000  +0.3731  +0.3306
   3620    578457   159   +4.583   11234    265    301  -0.0845  +0.9484  +0.1038  +0.0601
   3621    578619   162   +4.575   10747    235    266  -0.0908  +0.8206  +0.1071  +0.1443
   3622    578780   161   +3.645   10529    207    246  -0.0684  +0.7635  +0.0998  +0.2692
   3623    578936   156   +5.920   11521    199    246  +0.0751  +1.0000  +0.4020  +0.4486
   3624    579095   159   +6.388   12623    235    275  +0.0499  +1.0000  +0.4638  +0.3450
   3625    579251   156   +5.077   10980    204    320  -0.0113  +0.8819  +0.1482  +0.3446
   3626    579413   162   +3.720   10204    230    260  -0.1298  +0.6781  +0.1769  +0.1101
   3627    579571   158   +1.781    9510    245    228  -0.2507  +0.4960  -0.1556  -0.0305
   3628    579732   161   +3.898   10700    251    323  -0.1215  +0.8084  +0.0690  +0.0651
   3629    579888   156   +5.635   11166    212    323  +0.0100  +0.9308  +0.3142  +0.3196
   3630    580048   160   +4.223   11227    260    326  -0.0928  +0.9467  -0.0373  +0.0809
   3631    580214   166   +2.727   10029    204    195  -0.1152  +0.6322  +0.0726  +0.2315
   3632    580369   155   +5.174   11457    275    298  -0.0452  +1.0000  +0.4261  +0.0407
   3633    580530   161   +6.434   11815    297    374  -0.0763  +1.0000  +0.2551  -0.0060
   3634    580692   162   +7.081   13298    243    379  +0.0610  +1.0000  +0.5070  +0.3678
   3635    580849   157   +3.546   10703    200    228  -0.0353  +0.8093  +0.1211  +0.3343
   3636    581016   167   +1.298    8624    267    304  -0.3691  +0.2636  -0.2704  -0.1931
   3637    581174   158   +3.673   10722    232    255  -0.0954  +0.8142  +0.0412  +0.1565
   3638    581338   164   +5.459   11586    236    286  -0.0131  +1.0000  +0.1916  +0.2258
   3639    581493   155   +6.004   11650    223    249  +0.0280  +1.0000  +0.3683  +0.3039
   3640    581661   168   +3.292   10422    292    319  -0.1848  +0.7355  +0.1399  -0.1089
   3641    581826   165   +5.258   11378    262    299  -0.0554  +0.9864  +0.2287  +0.0837
   3642    581981   155   +4.770   10671    214    311  -0.0575  +0.8009  +0.1870  +0.2454
   3643    582140   159   +2.784    9329    272    414  -0.2934  +0.4486  -0.1290  -0.1423
   3644    582305   165   +2.174    9532    348    426  -0.3285  +0.5019  -0.0952  -0.3149
   3645    582467   162   +5.002   10508    218    316  -0.0895  +0.7581  +0.0997  +0.2033
   3646    582628   161   +4.361   10671    242    294  -0.1061  +0.8009  +0.1266  +0.1034
   3647    582787   159   +4.228   10897    239    271  -0.0919  +0.8602  +0.0078  +0.1409
   3648    582944   157   +4.096   10119    176    302  -0.0342  +0.6559  +0.1490  +0.4355
   3649    583102   158   +3.875   10202    217    271  -0.1191  +0.6776  +0.0849  +0.1768
   3650    583265   163   +3.127   10154    245    281  -0.1700  +0.6651  +0.0246  +0.0374
   3651    583419   154   +4.070   10245    203    266  -0.0838  +0.6889  +0.1539  +0.2620
   3652    583585   166   +6.147   12280    248    359  -0.0003  +1.0000  +0.2758  +0.2405
   3653    583743   158   +5.675   11242    231    356  -0.0295  +0.9506  +0.1774  +0.2170
   3654    583903   160   +6.636   12279    252    429  -0.0015  +1.0000  +0.3376  +0.2158
   3655    584072   169   +5.859   11358    246    293  -0.0451  +0.9810  +0.1332  +0.1546
   3656    584231   159   +5.516   11773    232    334  +0.0102  +1.0000  +0.2937  +0.2694
   3657    584388   157   +2.880   10146    183    306  -0.0524  +0.6630  +0.1082  +0.3882
   3658    584545   157   +4.463   10391    192    348  -0.0508  +0.7274  +0.0840  +0.3559
   3659    584710   165   +2.950   10203    261    250  -0.1949  +0.6781  -0.0756  -0.0227
   3660    584871   161   +4.461   10856    231    307  -0.0767  +0.8493  +0.0804  +0.1764
   3661    585039   168   +3.554    9640    222    347  -0.1944  +0.5301  -0.0254  +0.0853
   3662    585196   157   +4.147   10962    252    316  -0.0936  +0.8772  +0.1046  +0.0888
   3663    585350   154   +5.551   11329    206    208  +0.0476  +0.9735  +0.4182  +0.3745
   3664    585512   162   +2.562    9972    218    234  -0.1536  +0.6174  -0.0169  +0.1459
   3665    585673   161   +0.696    8831    180    232  -0.2047  +0.3179  -0.0655  +0.2242
   3666    585830   157   +5.866   11731    199    277  +0.0791  +1.0000  +0.3611  +0.4756
   3667    585984   154   +2.542    9759    175    256  -0.0775  +0.5614  +0.0839  +0.3911
   3668    586146   162   +4.439   10443    225    327  -0.1133  +0.7410  +0.0360  +0.1594
   3669    586307   161   +2.692    9770    246    321  -0.2233  +0.5643  -0.1190  -0.0083
   3670    586467   160   +3.102    9900    198    240  -0.1061  +0.5985  +0.1796  +0.2523
   3671    586634   167   +4.148   11067    272    235  -0.1153  +0.9047  +0.0320  +0.0178
   3672    586799   165   +3.443   10378    276    341  -0.1778  +0.7239  +0.0876  -0.0584
   3673    586960   161   +3.225    9697    250    278  -0.2305  +0.5451  -0.0812  -0.0289
   3674    587123   163   +5.727   11553    256    384  -0.0504  +1.0000  +0.1181  +0.1261
   3675    587288   165   +5.026   11448    264    265  -0.0583  +1.0000  +0.1617  +0.0851
   3676    587448   160   +2.126    9468    238    235  -0.2414  +0.4850  -0.1099  -0.0054
   3677    587606   158   +3.757   10650    269    282  -0.1354  +0.7952  +0.1917  -0.0112
   3678    587772   166   +2.802   10386    299    220  -0.1934  +0.7259  +0.1449  -0.1311
   3679    587926   154   +4.140   10205    191    260  -0.0483  +0.6786  +0.2887  +0.3360
   3680    588089   163   +4.558   10732    231    247  -0.0795  +0.8168  +0.1782  +0.1615
   3681    588246   157   +5.093   10529    225    330  -0.0915  +0.7636  +0.1734  +0.1676
   3682    588404   158   +4.793   10702    199    317  -0.0355  +0.8091  +0.0776  +0.3470
   3683    588561   157   +4.578   11000    232    229  -0.0461  +0.8870  +0.2578  +0.1877
   3684    588722   161   +1.985    9087    232    308  -0.2799  +0.3851  -0.2058  -0.0188
   3685    588885   163   +6.303   12224    224    236  +0.0512  +1.0000  +0.4240  +0.3627
   3686    589051   166   +1.600    9158    276    273  -0.3217  +0.4037  -0.2133  -0.1711
   3687    589209   158   +4.582   11288    232    309  -0.0224  +0.9627  +0.2149  +0.2182
   3688    589374   165   +4.340   10747    255    235  -0.1228  +0.8207  +0.0597  +0.0536
   3689    589532   158   +2.460    9917    251    309  -0.2096  +0.6028  -0.0666  -0.0123
   3690    589697   165   +4.909   11015    280    295  -0.1107  +0.8910  +0.2184  -0.0175
   3691    589852   155   +0.700    8893    212    316  -0.2831  +0.3342  -0.3076  +0.0470
   3692    590011   159   +6.088   11589    209    359  +0.0515  +1.0000  +0.3632  +0.3840
   3693    590172   161   +5.804   11485    250    396  -0.0379  +1.0000  +0.1709  +0.1499
   3694    590329   157   +4.433   11183    259    241  -0.0477  +0.9352  +0.4484  +0.0789
   3695    590488   159   +4.156   10533    190    340  -0.0385  +0.7645  +0.0275  +0.3837
   3696    590647   159   +4.543   10925    210    364  -0.0270  +0.8674  +0.1496  +0.3038
   3697    590807   160   +3.897   10361    238    308  -0.1511  +0.7195  -0.0811  +0.0904
   3698    590968   161   +5.684   11578    253    334  -0.0356  +1.0000  +0.2124  +0.1438
   3699    591126   158   +6.015   12678    243    303  +0.0445  +1.0000  +0.5352  +0.3034
   3700    591284   158   +7.004   12937    209    357  +0.1193  +1.0000  +0.5544  +0.5461

  ── rolling mean (last 100 ep) ──  cum_R=+4.296  yield=10755 kg/ha  N=237  W=300 mm  R_seas=-0.0922  R_ane=+0.1541

   3701    591447   163   +5.406   11167    255    352  -0.0631  +0.9310  +0.2525  +0.0964
   3702    591611   164   +5.509   11380    222    294  -0.0106  +0.9868  +0.0900  +0.2789
   3703    591775   164   +3.379   10508    310    375  -0.2045  +0.7581  +0.0196  -0.1533
   3704    591931   156   +2.005    9553    248    257  -0.2236  +0.5073  +0.1009  -0.0351
   3705    592087   156   -0.310    7667    219    240  -0.4043  +0.0124  -0.2055  -0.1230
   3706    592247   160   +2.962    9722    221    364  -0.1900  +0.5518  -0.0761  +0.0990
   3707    592405   158   +3.740   10766    254    336  -0.1127  +0.8256  +0.1312  +0.0593
   3708    592562   157   +2.250    8910    219    337  -0.2803  +0.3386  -0.2047  +0.0186
   3709    592722   160   +3.918   10739    249    265  -0.1163  +0.8187  +0.0514  +0.0795
   3710    592883   161   +2.560    9287    231    317  -0.2508  +0.4374  -0.1151  +0.0044
   3711    593043   160   +4.738   10597    200    406  -0.0616  +0.7815  -0.0425  +0.3242
   3712    593202   159   +4.209   10928    251    305  -0.0998  +0.8681  +0.0616  +0.0902
   3713    593363   161   +6.457   12601    244    363  +0.0435  +1.0000  +0.5580  +0.2924
   3714    593517   154   +0.932    8852    256    289  -0.3260  +0.3234  -0.1662  -0.1341
   3715    593675   158   +6.189   11242    218    376  +0.0083  +0.9507  +0.3448  +0.2873
   3716    593834   159   +3.550   10974    225    279  -0.0503  +0.8804  +0.1416  +0.2181
   3717    593991   157   +4.897   11054    226    281  -0.0394  +0.9013  +0.1858  +0.2224
   3718    594150   159   +4.135   10948    226    302  -0.0649  +0.8734  +0.0301  +0.2125
   3719    594308   158   +3.473   10630    252    211  -0.1273  +0.7899  +0.0838  +0.0560
   3720    594469   161   +5.039   10868    251    349  -0.1054  +0.8525  +0.0714  +0.0811
   3721    594631   162   +4.996   11200    244    323  -0.0466  +0.9397  +0.2485  +0.1455
   3722    594790   159   +3.703   10466    278    346  -0.1585  +0.7471  +0.2247  -0.0593
   3723    594954   164   +4.851   11066    246    300  -0.0791  +0.9046  +0.0725  +0.1248
   3724    595112   158   +4.843   11639    255    286  -0.0249  +1.0000  +0.3273  +0.1411
   3725    595271   159   +4.645   10544    240    376  -0.1094  +0.7675  +0.1866  +0.1003
   3726    595432   161   +6.377   12560    268    362  +0.0090  +1.0000  +0.5751  +0.1717
   3727    595591   159   +5.976   11369    259    357  -0.0563  +0.9841  +0.1829  +0.0980
   3728    595752   161   +2.972    9333    241    350  -0.2660  +0.4497  -0.1832  -0.0335
   3729    595914   162   +3.771   10910    256    241  -0.0826  +0.8636  +0.3188  +0.0653
   3730    596074   160   +3.063    9980    227    375  -0.1760  +0.6195  -0.1052  +0.0990
   3731    596229   155   +3.712   10322    220    279  -0.1070  +0.7092  +0.1460  +0.1705
   3732    596386   157   +4.901   11025    224    264  -0.0310  +0.8937  +0.2670  +0.2296
   3733    596542   156   +3.202   10266    221    300  -0.1158  +0.6945  +0.1181  +0.1626
   3734    596706   164   +2.413   10174    334    359  -0.2473  +0.6705  +0.0635  -0.2374
   3735    596870   164   +6.426   12704    242    333  +0.0373  +1.0000  +0.4402  +0.3108
   3736    597031   161   +5.134   11476    268    347  -0.0629  +1.0000  +0.1621  +0.0696
   3737    597186   155   +5.083   10800    231    340  -0.0701  +0.8345  +0.2014  +0.1704
   3738    597343   157   +1.825    9705    256    334  -0.2519  +0.5472  -0.2245  -0.0541
   3739    597501   158   +5.087   11758    247    332  -0.0061  +1.0000  +0.3748  +0.1880
   3740    597656   155   +4.953   10742    200    357  -0.0348  +0.8195  +0.0839  +0.3399
   3741    597816   160   +4.979   10352    247    388  -0.1528  +0.7170  +0.0401  +0.0466
   3742    597984   168   +4.419   11774    304    274  -0.1009  +1.0000  +0.0850  -0.0312
   3743    598140   156   +2.415    9805    204    252  -0.1557  +0.5736  -0.0888  +0.1992
   3744    598301   161   +4.194   10998    235    250  -0.0696  +0.8867  +0.0701  +0.1723
   3745    598459   158   +4.721   11143    219    221  -0.0150  +0.9246  +0.2268  +0.2705
   3746    598614   155   +4.308   11072    208    281  -0.0114  +0.9061  +0.1281  +0.3308
   3747    598774   160   +4.068   10692    232    256  -0.0809  +0.8063  +0.2257  +0.1499
   3748    598928   154   +3.999   10422    184    252  -0.0297  +0.7354  +0.0764  +0.4155
   3749    599085   157   +6.892   11749    214    456  +0.0411  +1.0000  +0.2878  +0.3743
   3750    599238   153   +7.127   12835    211    324  +0.1168  +1.0000  +0.5974  +0.5234
   3751    599397   159   +2.576    9113    251    364  -0.2924  +0.3919  -0.1303  -0.0911
   3752    599560   163   +6.020   11196    248    392  -0.0600  +0.9385  +0.1687  +0.1285
   3753    599718   158   +4.794   10998    213    224  -0.0279  +0.8867  +0.1341  +0.2900
   3754    599880   162   +5.004   10518    222    358  -0.1044  +0.7606  +0.0016  +0.1842
   3755    600042   162   +3.946   10130    237    314  -0.1444  +0.6586  +0.2068  +0.0675
   3756    600206   164   +3.508   10737    249    295  -0.1277  +0.8182  -0.0556  +0.0778
   3757    600366   160   +4.127   10620    259    292  -0.1361  +0.7873  +0.1000  +0.0235
   3758    600524   158   +4.536   11169    263    298  -0.0907  +0.9316  +0.0795  +0.0616
   3759    600683   159   +7.146   12496    224    411  +0.0649  +1.0000  +0.4566  +0.3976
   3760    600847   164   +4.586   11133    254    331  -0.0797  +0.9222  +0.1112  +0.0956
   3761    601008   161   +4.070   10124    227    275  -0.1282  +0.6572  +0.2310  +0.1145
   3762    601163   155   +6.282   11532    204    251  +0.0753  +1.0000  +0.5179  +0.4118
   3763    601317   154   +4.210   10786    198    211  -0.0012  +0.8309  +0.3322  +0.3583
   3764    601480   163   +3.967   10894    250    252  -0.0972  +0.8593  +0.1048  +0.0916
   3765    601643   163   +5.623   11441    234    219  +0.0057  +1.0000  +0.3938  +0.2209
   3766    601806   163   +5.365   11206    220    288  -0.0079  +0.9412  +0.2442  +0.2746
   3767    601965   159   +4.194   11038    257    265  -0.0817  +0.8971  +0.2141  +0.0755
   3768    602124   159   +5.834   11420    217    256  +0.0214  +0.9974  +0.2683  +0.3176
   3769    602285   161   +4.149    9988    242    309  -0.1685  +0.6216  +0.1704  +0.0300
   3770    602447   162   +6.690   12282    247    395  -0.0023  +1.0000  +0.2502  +0.2424
   3771    602607   160   +5.187   11376    288    315  -0.0762  +0.9858  +0.3114  -0.0127
   3772    602771   164   +4.139   10151    286    366  -0.2293  +0.6644  -0.1127  -0.1138
   3773    602932   161   +3.927   10479    261    312  -0.1564  +0.7504  +0.0488  +0.0038
