episode,timestep,ep_length,cum_reward,w_yield,w_water,w_fert,R_yield,R_water,R_fert,yield_kg_ha,total_N_kg_ha,total_W_mm
4666,794624,155,73.606381,0.9152,0.0149,0.0699,9.092999,-6.770206,-12.665472,9876.3,521.4,1323.3
4667,794624,156,23.731932,0.4316,0.3523,0.216,9.370776,-5.700615,-11.18426,10853.9,461.7,1113.9
4668,794624,169,15.481461,0.3511,0.4582,0.1908,9.130439,-5.238062,-10.87515,9988.7,450.9,1021.6
4669,794624,162,39.409297,0.5527,0.1816,0.2657,11.516164,-6.931652,-11.006597,11287.0,457.3,1355.3
4670,796672,157,21.244397,0.3642,0.2281,0.4076,9.30827,-5.674676,-8.612274,10455.1,362.0,1103.4
4671,796672,164,-10.880092,0.0241,0.7529,0.223,9.048822,-3.42493,-9.838608,9616.6,407.4,653.7
4672,796672,158,10.259308,0.3105,0.3414,0.3481,6.643723,-4.856105,-8.41702,8231.4,350.1,941.9
4673,796672,165,-7.032492,0.0646,0.4419,0.4935,6.752737,-3.585139,-7.639524,8479.9,319.5,687.1
4674,796672,153,15.158116,0.2652,0.076,0.6588,6.562822,-5.229614,-5.704954,7895.5,247.9,1022.9
4675,796672,160,65.330099,0.7814,0.1187,0.0999,11.577405,-7.433448,-13.227214,11608.2,542.9,1458.1
4676,796672,160,8.199117,0.2263,0.2744,0.4993,9.057265,-4.6989,-7.180062,9453.7,305.5,906.7
4677,796672,162,12.864781,0.3195,0.5373,0.1433,9.13626,-4.764134,-11.300645,10012.7,464.4,923.4
4678,796672,162,7.654191,0.1325,0.1595,0.708,9.31244,-4.584798,-5.438296,10299.4,239.4,889.2
4679,796672,161,31.346183,0.5397,0.397,0.0633,9.006377,-6.230416,-13.623773,9553.5,554.4,1214.5
4680,796672,162,-3.539543,0.053,0.3227,0.6243,9.034383,-3.87116,-6.148182,9481.0,268.2,752.4
4681,796672,157,52.580432,0.7098,0.234,0.0561,9.298615,-7.195113,-13.861663,10660.3,568.3,1360.6
4682,798720,155,14.001562,0.3201,0.3842,0.2957,9.401739,-4.818863,-9.160581,10780.3,384.8,932.6
4683,798720,160,24.764879,0.4543,0.2798,0.266,9.188043,-6.204726,-10.563657,10128.7,435.3,1209.2
4684,798720,157,47.000466,0.6427,0.3344,0.0229,11.440944,-6.566136,-14.494464,11202.7,589.4,1289.1
4685,798720,159,0.302505,0.0783,0.3155,0.6062,9.350121,-3.846593,-6.145456,10321.9,263.6,732.3
4686,798720,161,14.940704,0.2478,0.0373,0.7149,6.909343,-5.384686,-6.412816,8877.1,275.8,1043.4
4687,798720,160,-2.964317,0.0365,0.297,0.6665,9.298534,-3.71112,-6.373834,10377.5,273.7,714.9
4688,798720,164,0.145623,0.086,0.1376,0.7764,6.602232,-4.5247,-5.97424,7981.2,257.7,877.5
4689,798720,164,17.282823,0.3404,0.2603,0.3993,9.451758,-5.529427,-8.670855,10874.7,364.6,1073.9
4690,798720,161,14.894719,0.2132,0.0566,0.7302,9.439886,-5.253436,-6.21954,10851.4,264.7,1026.4
4691,798720,162,24.342468,0.3963,0.0965,0.5071,9.122629,-6.469196,-8.27405,9806.6,350.4,1265.4
4692,798720,160,58.059413,0.7382,0.1431,0.1187,11.401105,-7.448349,-13.634485,11031.9,557.8,1465.7
4693,798720,164,3.104223,0.0702,0.0703,0.8595,6.958361,-4.703785,-5.325227,8933.4,230.4,905.5
4694,800768,160,41.569341,0.6286,0.3094,0.0619,8.924065,-6.836714,-13.700426,9413.2,558.5,1343.7
4695,800768,163,10.193149,0.2897,0.6993,0.0109,9.220964,-4.507322,-12.135473,10285.6,497.8,871.8
4696,800768,157,10.34639,0.1993,0.1226,0.6781,6.835712,-5.002172,-5.913635,8723.2,255.2,975.9
4697,800768,161,22.344606,0.409,0.3189,0.272,9.323616,-5.605157,-10.092879,10705.0,417.2,1096.8
4698,800768,153,43.32079,0.6246,0.1853,0.1902,9.397597,-6.834259,-11.840942,10925.7,489.4,1338.6
4699,800768,155,12.966058,0.2837,0.3348,0.3815,11.513222,-4.65404,-8.417862,11148.8,359.2,902.2
4700,800768,162,26.098822,0.4112,0.1751,0.4136,11.466844,-6.191088,-8.992082,11005.5,379.2,1208.8
4701,800768,160,16.185375,0.2329,0.0283,0.7389,9.028387,-5.4847,-5.686546,9350.7,249.1,1069.8
4702,800768,157,47.710454,0.6765,0.0969,0.2266,9.087666,-7.506794,-11.648126,9739.7,483.8,1468.6
4703,800768,159,3.311042,0.1777,0.7603,0.062,11.486656,-3.82679,-11.033523,11206.8,452.6,735.1
4704,800768,161,53.415873,0.6835,0.0693,0.2473,11.489708,-7.856767,-12.113138,11268.0,499.5,1543.5
4705,800768,164,1.722343,0.1994,0.4357,0.365,6.675768,-4.298649,-8.783953,8176.9,363.9,828.5
4706,802816,161,30.012889,0.4937,0.4111,0.0953,9.311523,-5.887284,-12.176152,10568.2,500.2,1152.0
4707,802816,161,9.573658,0.1528,0.0664,0.7807,9.408466,-5.064564,-5.570488,10730.5,241.9,990.5
4708,802816,168,-6.430337,0.0865,0.5709,0.3426,6.526822,-3.706812,-8.871747,7900.0,368.3,714.9
4709,802816,160,-3.241159,0.0739,0.3451,0.581,9.045959,-3.882046,-6.423751,9432.2,279.0,743.6
4710,802816,154,7.412115,0.2421,0.6727,0.0852,11.494726,-4.166399,-10.407148,11228.9,432.8,806.8
4711,802816,155,7.670259,0.129,0.0703,0.8006,9.043022,-4.930395,-5.209398,9217.6,227.1,951.8
4712,802816,160,-0.602427,0.1341,0.416,0.4499,9.222885,-3.904237,-7.954462,10166.8,337.7,753.3
4713,802816,159,-8.342933,0.0332,0.7207,0.2461,11.599854,-3.330764,-8.74365,11529.8,368.5,637.5
4714,802816,161,34.599123,0.5118,0.0301,0.4581,9.192516,-7.340534,-9.267999,10173.6,386.4,1436.0
4715,802816,162,9.204652,0.2866,0.5088,0.2046,9.008422,-4.681949,-9.852873,9469.5,409.3,903.5
4716,802816,162,36.962887,0.5853,0.333,0.0817,8.927687,-6.401568,-13.003384,9395.7,531.1,1253.8
4717,802816,158,23.062646,0.3686,0.1628,0.4686,11.520499,-6.076455,-7.621326,11060.9,324.2,1182.2
4718,804864,157,24.799327,0.4277,0.1596,0.4127,8.911019,-6.459962,-8.76025,9223.9,367.6,1265.3
4719,804864,162,42.720817,0.5908,0.3842,0.025,11.519792,-6.555346,-14.427075,11389.4,591.2,1278.8
4720,804864,154,38.292346,0.596,0.3607,0.0433,8.884748,-6.426434,-14.265381,9153.6,578.8,1252.6
4721,804864,158,0.581331,0.1166,0.3596,0.5238,9.237981,-4.024109,-7.042324,10257.3,303.6,781.8
4722,804864,161,0.856037,0.1711,0.326,0.5029,8.984685,-4.332656,-7.205353,9356.9,306.3,839.3
4723,804864,158,10.975199,0.2743,0.3663,0.3594,9.12706,-4.944251,-7.900094,9895.1,336.6,965.7
4724,804864,169,-4.490489,0.0512,0.325,0.6238,9.082251,-4.131678,-6.496025,9540.2,280.7,797.5
4725,804864,163,32.095048,0.5124,0.2579,0.2297,9.397621,-6.602073,-11.258395,10891.8,466.8,1292.9
4726,804864,158,47.338371,0.617,0.0557,0.3273,11.706785,-7.659214,-10.579549,11981.1,444.6,1505.6
4727,804864,163,41.603237,0.5933,0.1038,0.3029,9.318232,-7.686741,-10.914428,10696.9,452.6,1510.9
4728,804864,161,30.662003,0.5411,0.1049,0.354,6.739122,-7.287556,-10.631232,8578.1,440.2,1429.5
4729,804864,156,21.890737,0.3541,0.095,0.5509,9.407034,-6.275095,-7.47789,10804.6,319.3,1226.6
4730,806912,163,72.981122,0.8775,0.0003,0.1221,9.171077,-7.558757,-12.406127,10195.9,509.9,1482.3
4731,806912,164,4.498939,0.2049,0.7044,0.0908,11.730249,-4.396016,-10.794595,12039.5,448.2,851.3
4732,806912,162,11.031714,0.1882,0.0033,0.8085,6.932102,-5.674518,-5.692204,8894.1,244.5,1101.8
4733,806912,159,-2.897687,0.0037,0.1285,0.8678,6.800721,-4.305333,-5.375232,8608.5,232.8,832.5
4734,806912,161,-0.546615,0.0155,0.0912,0.8933,9.384546,-4.543805,-4.810311,10383.4,215.0,876.2
4735,806912,156,5.373381,0.2143,0.4272,0.3584,9.197835,-4.507747,-8.351918,10013.3,350.8,870.0
4736,806912,160,57.144594,0.7235,0.2279,0.0485,11.481068,-7.271812,-14.705538,11346.1,601.2,1425.9
4737,806912,161,25.278684,0.4414,0.2489,0.3098,11.508002,-6.353057,-10.042231,11155.3,420.1,1239.8
4738,806912,161,19.696002,0.3885,0.3158,0.2957,9.388903,-5.895263,-9.699247,10871.8,403.8,1150.5
4739,806912,160,40.559322,0.6158,0.2072,0.177,9.064124,-7.257924,-12.559149,9697.7,513.7,1417.4
4740,806912,165,34.584863,0.5505,0.4107,0.0387,8.957814,-6.67659,-14.079458,9504.9,572.6,1309.0
4741,806912,162,15.106313,0.3716,0.5443,0.0841,6.809453,-5.388978,-11.593101,8817.6,476.2,1048.4
4742,808960,158,8.993733,0.2294,0.2056,0.565,6.627777,-5.278221,-6.567734,8102.4,280.7,1027.5
4743,808960,157,22.42563,0.3882,0.2321,0.3797,9.325068,-6.003134,-8.647496,10542.9,365.3,1174.7
4744,808960,156,62.910641,0.8026,0.0958,0.1016,9.328519,-7.473401,-13.388334,10592.0,548.5,1459.1
4745,808960,158,-4.028046,0.1704,0.6031,0.2264,9.187686,-4.111738,-9.230856,10031.0,385.2,792.0
4746,808960,166,-6.281041,0.0237,0.2862,0.6901,9.332963,-4.153995,-7.101754,10461.2,299.0,798.4
4747,808960,158,66.492652,0.804,0.1884,0.0077,11.523206,-7.194449,-14.863193,11336.9,613.0,1405.7
4748,808960,163,82.238783,0.946,0.0386,0.0154,11.560801,-6.755805,-13.521595,11543.8,557.4,1324.9
4749,808960,164,24.211637,0.4309,0.562,0.007,9.351136,-5.798576,-13.033447,10716.4,535.6,1126.9
4750,808960,159,57.955741,0.7303,0.2119,0.0578,11.477082,-7.257977,-14.4815,11221.9,592.6,1421.2
4751,808960,162,13.151006,0.3069,0.2496,0.4435,8.985825,-5.678198,-8.275162,9334.2,348.6,1109.8
4752,808960,159,38.009613,0.587,0.2103,0.2028,9.22576,-7.225553,-12.10885,10314.6,499.1,1416.1
4753,808960,157,6.438021,0.114,0.0159,0.8701,6.761731,-5.246188,-5.076952,8325.8,223.9,1016.7
4754,811008,163,65.06049,0.8315,0.1409,0.0276,8.914054,-7.457055,-14.4855,9362.9,587.5,1463.1
4755,811008,161,12.463749,0.2765,0.3235,0.4,9.321177,-5.232556,-7.953217,10425.8,336.5,1014.7
4756,811008,157,53.811112,0.7051,0.2364,0.0585,11.406482,-7.223916,-14.287477,11001.1,586.1,1415.2
4757,811008,166,54.525242,0.7292,0.2673,0.0035,9.100638,-7.30503,-15.116589,9995.5,617.9,1431.8
4758,811008,163,-13.307982,0.0003,0.8038,0.1959,9.332288,-3.732522,-9.568276,10632.9,394.4,716.3
4759,811008,164,-1.996374,0.0576,0.2106,0.7318,6.766087,-4.316751,-5.65418,8473.8,245.2,832.5
4760,811008,155,12.090199,0.2038,0.1185,0.6777,9.14719,-5.223947,-5.674845,9737.4,247.6,1017.5
4761,811008,154,11.646895,0.2523,0.1746,0.5732,6.620131,-5.424104,-6.365015,7978.8,270.6,1054.3
4762,811008,161,-5.329388,0.0885,0.5152,0.3963,9.459281,-4.022584,-8.403501,10994.5,355.0,775.2
4763,811008,160,21.833987,0.3812,0.1962,0.4226,9.249385,-6.140763,-8.36447,10186.2,353.4,1194.2
4764,811008,161,25.222129,0.445,0.4572,0.0978,9.393651,-5.959929,-12.003739,10790.3,497.0,1160.0
4765,811008,159,17.217754,0.344,0.6407,0.0154,11.506396,-4.878395,-12.044181,11379.0,494.7,946.5
4766,813056,156,8.550434,0.2606,0.7131,0.0263,9.409556,-4.534493,-11.447593,10763.8,471.9,869.6
4767,813056,159,2.944191,0.1896,0.7524,0.0579,11.43364,-4.133305,-11.224637,11061.5,464.8,797.5
4768,813056,165,-2.362881,0.1261,0.4628,0.4111,6.632018,-4.244718,-8.416924,8205.6,345.6,816.1
4769,813056,160,29.669921,0.4685,0.0207,0.5108,8.891352,-7.18814,-8.865138,9040.5,369.3,1404.8
4770,813056,156,42.606388,0.6119,0.1853,0.2028,9.382893,-7.173584,-12.512971,10843.5,514.0,1402.1
4771,813056,153,28.547521,0.4787,0.4529,0.0684,9.254176,-5.791044,-12.190787,10442.3,500.1,1129.3
4772,813056,158,39.593797,0.5938,0.2298,0.1764,9.231308,-7.033139,-12.33257,10323.8,507.0,1377.7
4773,813056,160,12.620443,0.2996,0.2287,0.4716,6.790905,-5.463992,-7.454548,8642.0,312.6,1060.5
4774,813056,159,20.881537,0.4331,0.2144,0.3525,6.665332,-6.401073,-8.836699,8271.0,369.4,1251.6
4775,813056,163,61.594624,0.7407,0.0986,0.1607,11.667923,-7.984527,-13.334432,11907.1,547.5,1562.6
4776,813056,156,-9.488294,0.0183,0.8347,0.147,9.272001,-3.402242,-9.528868,10435.2,396.7,653.6
4777,813056,157,22.27226,0.3952,0.1862,0.4186,9.132771,-6.223269,-8.004686,9832.1,340.5,1214.4
4778,815104,157,46.303094,0.632,0.2407,0.1273,11.480839,-7.019697,-13.006059,11292.0,532.9,1377.0
4779,815104,163,18.177848,0.3422,0.1454,0.5124,6.79297,-6.261249,-6.88273,8706.0,293.8,1226.2
4780,815104,158,41.105735,0.5799,0.3455,0.0746,11.613667,-6.649226,-13.353235,11655.3,548.1,1296.1
4781,815104,169,-1.894163,0.15,0.5261,0.3239,9.066434,-4.212204,-9.356794,9647.6,389.5,810.7
4782,815104,163,-3.991719,0.0716,0.2928,0.6356,6.666863,-4.121627,-6.455225,8179.2,276.8,795.9
4783,815104,164,66.637349,0.7834,0.1295,0.0871,11.437353,-7.645924,-14.45059,11167.3,590.7,1498.0
4784,815104,161,14.865507,0.2596,0.0777,0.6627,6.882116,-5.774906,-5.842857,8857.3,251.1,1126.5
4785,815104,164,7.511718,0.1723,0.1551,0.6726,9.05193,-5.114097,-6.037994,9366.6,262.5,991.8
4786,815104,164,25.159055,0.3805,0.17,0.4495,11.67365,-6.394888,-7.910526,11630.3,337.9,1248.6
4787,815104,158,7.547512,0.2328,0.6593,0.108,11.471302,-4.294879,-10.805479,11129.8,447.6,825.2
4788,815104,166,-7.028901,0.0321,0.31,0.6579,6.788876,-3.833915,-6.33775,8472.5,275.2,731.6
4789,815104,154,31.092761,0.5103,0.4118,0.0778,9.257605,-5.96639,-12.976118,10428.0,531.5,1162.4
4790,817152,152,11.233568,0.2586,0.2507,0.4906,8.98039,-4.861701,-6.853784,9296.9,292.5,944.7
4791,817152,160,5.365248,0.1769,0.3396,0.4835,11.580788,-4.170512,-7.284062,11253.8,310.8,801.7
4792,817152,168,7.407565,0.2869,0.6396,0.0735,8.875009,-4.828423,-11.734694,9092.5,474.7,933.0
4793,817152,161,48.907505,0.6698,0.0806,0.2497,9.303818,-7.785987,-12.007895,10626.1,492.7,1523.8
4794,817152,161,-6.966413,0.0666,0.5459,0.3876,9.428254,-3.660066,-8.507117,10934.9,359.0,703.1
4795,817152,160,53.486046,0.7766,0.0066,0.2168,6.614484,-8.246537,-12.490808,8343.9,509.2,1571.2
4796,817152,157,-7.818127,0.052,0.7167,0.2313,9.170074,-3.378069,-9.326859,10082.2,390.7,645.9
4797,817152,157,14.017415,0.3103,0.4003,0.2894,8.989222,-4.990973,-8.627119,9442.7,363.2,972.8
4798,817152,156,5.897612,0.1286,0.124,0.7474,6.831676,-4.673585,-4.792271,8491.1,213.0,903.4
4799,817152,165,19.132821,0.4115,0.4457,0.1428,8.988929,-5.589751,-11.670182,9463.0,481.9,1089.8
4800,817152,165,-7.371724,0.0639,0.5941,0.342,11.439558,-3.60686,-9.237434,11023.4,382.6,692.1
4801,817152,157,40.240904,0.6,0.2027,0.1973,9.294026,-6.957559,-12.69518,10651.6,520.5,1363.4
4802,819200,157,8.557882,0.2327,0.2125,0.5548,6.889955,-4.849309,-7.098197,8883.4,302.7,938.5
4803,819200,162,27.854266,0.4747,0.1394,0.3859,9.041557,-6.651107,-9.441702,9720.5,392.6,1305.1
4804,819200,161,32.158838,0.5321,0.277,0.1909,9.252616,-6.411132,-11.753908,10289.3,486.5,1248.7
4805,819200,169,56.143542,0.7363,0.0351,0.2286,9.237952,-8.199399,-12.735065,10456.5,524.5,1613.0
4806,819200,158,26.54661,0.4769,0.3727,0.1503,9.145945,-5.940673,-11.536531,9957.1,476.2,1155.7
4807,819200,159,4.595339,0.2229,0.482,0.2951,9.243505,-4.214487,-8.86023,10330.6,371.8,815.3
4808,819200,158,28.372152,0.4473,0.0773,0.4754,9.278998,-6.584289,-8.774118,10485.3,370.9,1290.8
4809,819200,158,20.472739,0.3741,0.4215,0.2045,11.754534,-5.287282,-10.528329,12110.8,435.4,997.8
4810,819200,164,38.835673,0.5885,0.1404,0.2711,9.166155,-7.135474,-11.786784,10053.9,488.0,1395.1
4811,819200,159,-2.542713,0.035,0.2032,0.7618,9.443803,-4.083813,-6.249861,10900.2,269.2,793.5
4812,819200,155,58.345117,0.7226,0.072,0.2053,11.542926,-7.496551,-12.440197,11445.1,513.7,1469.3
4813,819200,162,33.419157,0.511,0.0305,0.4585,9.053802,-7.090652,-9.326938,9654.1,389.6,1392.8
4814,821248,157,9.153455,0.2539,0.6829,0.0632,9.356978,-4.126083,-10.957568,10632.6,451.3,790.9
4815,821248,158,18.072786,0.3167,0.1589,0.5244,9.04973,-5.744102,-7.036769,9593.8,299.9,1122.7
4816,821248,159,21.301076,0.383,0.2066,0.4104,9.020069,-5.910828,-8.411745,9534.7,353.6,1154.4
4817,821248,162,22.749531,0.3823,0.1371,0.4806,9.20438,-6.173119,-8.475477,10219.9,357.7,1210.0
4818,821248,162,1.232715,0.0521,0.1079,0.84,9.011389,-4.486919,-4.781653,9006.4,212.4,857.3
4819,821248,161,68.491474,0.8149,0.0228,0.1623,11.650167,-7.937143,-12.953013,11755.4,533.2,1558.1
4820,821248,163,1.597759,0.1637,0.6506,0.1856,11.633318,-3.839261,-10.028311,11724.4,417.3,739.4
4821,821248,158,30.339632,0.5162,0.3184,0.1654,9.176022,-6.183194,-12.006946,10052.6,494.1,1201.2
4822,821248,160,4.460478,0.1377,0.2216,0.6407,9.473588,-4.16969,-6.403246,10997.5,275.5,807.9
4823,821248,156,28.902774,0.482,0.2344,0.2836,9.233901,-6.016232,-10.43731,10329.6,433.8,1175.4
4824,821248,161,2.377578,0.118,0.2361,0.6459,9.332943,-4.322466,-6.790801,10529.1,288.6,837.8
4825,821248,152,51.754874,0.7126,0.2861,0.0013,9.093591,-6.662403,-14.418694,9952.8,588.0,1305.0
4826,823296,153,20.646116,0.4436,0.3956,0.1608,6.668803,-5.42745,-11.446482,8393.1,469.5,1056.8
4827,823296,161,24.771953,0.3884,0.0898,0.5218,9.314858,-6.282515,-8.067917,10471.9,339.2,1230.0
4828,823296,157,43.30185,0.6442,0.2662,0.0896,9.276485,-6.791866,-13.867367,10426.6,566.6,1324.6
4829,823296,160,-4.030347,0.1008,0.8187,0.0805,6.805757,-3.535253,-10.561922,8809.6,436.8,672.5
4830,823296,158,71.129055,0.8707,0.0664,0.0629,9.418982,-7.187428,-14.073386,10991.2,576.8,1404.3
4831,823296,156,-0.652253,0.0938,0.2502,0.656,9.185692,-3.97047,-6.318616,9939.7,271.7,771.2
4832,823296,165,5.437197,0.1825,0.2542,0.5633,8.940804,-4.740941,-7.079165,9192.9,301.7,922.3
4833,823296,163,-5.203068,0.0769,0.6698,0.2533,11.450484,-3.395098,-9.699375,11081.7,398.3,650.5
4834,823296,168,8.867558,0.1596,0.0061,0.8343,6.725795,-5.438104,-5.734153,8308.7,250.3,1060.6
4835,823296,164,-3.701163,0.0927,0.9049,0.0024,11.592488,-3.569279,-10.735835,11494.6,446.3,677.2
4836,823296,155,-0.972897,0.0804,0.2634,0.6562,9.103978,-3.803434,-6.418845,9773.9,273.0,736.2
4837,823296,160,67.077967,0.8002,0.1679,0.0318,11.562265,-7.250722,-14.945984,11565.8,612.1,1419.9
4838,825344,161,-7.163362,0.0682,0.9187,0.0131,11.54707,-3.224586,-10.513174,11535.5,434.4,623.0
4839,825344,162,37.010246,0.5503,0.0265,0.4232,9.410333,-7.371131,-10.477159,10953.1,434.9,1446.9
4840,825344,164,3.511254,0.2051,0.5413,0.2536,9.298741,-3.805876,-9.733991,10598.6,404.2,736.3
4841,825344,164,32.856733,0.5385,0.2931,0.1684,9.211115,-6.489301,-11.980064,10172.8,492.7,1265.7
4842,825344,162,21.872443,0.4065,0.3587,0.2349,9.316648,-5.226567,-10.412826,10681.1,434.9,1022.9
4843,825344,150,3.525184,0.1114,0.2456,0.643,9.05254,-4.101384,-6.183501,9512.7,266.8,793.4
4844,825344,162,-7.718427,0.0399,0.382,0.5781,8.967776,-3.683713,-8.024625,9277.5,339.9,708.5
4845,825344,167,-9.607633,0.0389,0.9113,0.0498,8.848169,-3.178193,-10.964716,9077.4,454.4,611.4
4846,825344,161,44.493079,0.5911,0.0141,0.3949,11.60067,-7.296711,-10.794069,11645.0,449.7,1436.5
4847,825344,157,22.559846,0.389,0.0039,0.6072,6.812746,-6.546459,-7.528458,8820.0,319.9,1282.3
4848,825344,162,26.971443,0.4581,0.5246,0.0172,9.215611,-5.423416,-12.981693,10353.6,531.5,1057.2
4849,825344,161,54.263371,0.6955,0.1972,0.1073,11.461842,-7.18512,-14.403029,11141.9,590.3,1405.0
4850,827392,160,51.018333,0.7337,0.1314,0.1349,8.865088,-7.325352,-14.208517,9260.3,574.1,1441.6
4851,827392,158,16.076044,0.3433,0.3447,0.312,9.200291,-4.964924,-9.257652,10160.6,386.5,963.7
4852,827392,158,-4.093962,0.0807,0.5327,0.3866,11.656274,-3.480945,-8.966203,11740.0,377.4,664.6
4853,827392,151,-7.373037,0.0764,0.398,0.5256,6.772841,-3.35067,-7.307032,8619.9,306.9,643.3
4854,827392,165,-6.110792,0.0475,0.4241,0.5284,9.202765,-3.416249,-7.837465,10139.2,332.4,658.5
4855,827392,158,37.234209,0.5432,0.4357,0.0211,11.457684,-6.027269,-13.768018,11038.8,565.0,1171.3
4856,827392,165,13.255442,0.305,0.5594,0.1356,11.555776,-4.734092,-10.927739,11452.9,451.6,916.8
4857,827392,157,20.936188,0.3633,0.1284,0.5083,9.109589,-5.952202,-7.740233,9788.2,326.8,1162.3
4858,827392,155,-7.929267,0.0496,0.8291,0.1213,9.427173,-3.257777,-10.217795,10989.7,424.6,627.6
4859,827392,159,38.854888,0.5164,0.0032,0.4804,11.710826,-7.226244,-9.705944,11847.2,408.8,1412.4
4860,827392,161,-9.400746,0.0257,0.7777,0.1965,9.114533,-3.15411,-9.876962,9790.0,411.7,596.5
4861,827392,162,9.588128,0.2448,0.2488,0.5064,9.143144,-4.910553,-7.340923,9842.8,312.0,953.9
4862,829440,163,13.76617,0.2894,0.4607,0.2499,11.64893,-4.434768,-9.665702,11729.5,403.8,860.1
4863,829440,150,0.136598,0.0492,0.2224,0.7284,9.078,-3.905823,-4.813662,9356.7,216.4,752.6
4864,829440,161,41.637086,0.5893,0.0145,0.3962,9.305285,-7.636044,-10.332099,10427.0,431.2,1495.0
4865,829440,167,-5.608604,0.0714,0.5258,0.4029,9.333719,-3.341767,-8.780068,10526.0,366.9,635.6
4866,829440,157,5.646465,0.2184,0.547,0.2346,11.738292,-3.850038,-9.118585,11910.4,384.6,734.3
4867,829440,156,31.745146,0.4992,0.108,0.3929,9.244685,-6.712319,-9.222043,10240.4,386.6,1311.8
4868,829440,158,15.289373,0.2693,0.1732,0.5575,9.306882,-5.210591,-7.168317,10403.8,306.9,1016.8
4869,829440,163,-6.016764,0.0861,0.8454,0.0685,8.965593,-3.389023,-10.613076,9427.4,441.6,651.5
4870,829440,159,43.467781,0.5911,0.0573,0.3516,11.61446,-7.399965,-11.281503,11661.0,469.1,1453.5
4871,829440,159,29.153611,0.4918,0.4544,0.0538,9.360889,-5.80385,-13.287717,10707.3,541.8,1127.5
4872,829440,159,25.255169,0.4129,0.0235,0.5636,8.960778,-6.58267,-7.746459,9285.9,326.5,1289.0
4873,829440,161,13.6039,0.3139,0.3352,0.3509,9.079866,-5.04262,-8.596863,9718.5,363.5,981.9
4874,831488,158,22.548688,0.401,0.3248,0.2742,11.642863,-5.587633,-10.271246,11685.0,424.3,1089.1
4875,831488,162,7.920442,0.2757,0.6572,0.067,9.131354,-4.343432,-12.140147,9942.5,494.9,834.1
4876,831488,166,7.509334,0.1485,0.0541,0.7974,6.474151,-5.186362,-4.743148,7398.0,208.8,1008.3
4877,831488,159,0.430706,0.1546,0.5697,0.2757,11.51181,-3.517397,-9.340466,11317.2,389.9,676.0
4878,831488,157,40.059397,0.5691,0.1216,0.3093,11.540321,-7.073019,-11.353825,11398.8,469.3,1382.9
4879,831488,159,-9.705786,0.0186,0.9187,0.0627,11.707483,-2.925194,-10.105391,11975.8,422.6,556.7
4880,831488,161,22.558379,0.3871,0.3058,0.307,11.657996,-5.689039,-9.676247,11735.8,403.6,1108.2
4881,831488,159,51.937961,0.6611,0.0617,0.2771,11.798657,-7.457983,-12.028945,12227.1,499.7,1461.1
4882,831488,162,17.718816,0.3576,0.117,0.5254,6.657924,-6.180548,-8.129828,8249.0,339.6,1205.8
4883,831488,166,19.084831,0.4084,0.4192,0.1725,8.985826,-5.568348,-11.530149,9525.9,470.0,1086.8
4884,831488,160,23.614635,0.3266,0.0059,0.6675,9.253311,-6.181232,-6.512269,10115.3,281.6,1205.1
4885,831488,161,17.677791,0.3171,0.2216,0.4613,9.377323,-5.490386,-7.467971,10632.3,319.8,1071.9
4886,833536,166,-3.171422,0.1114,0.8007,0.0879,9.351343,-3.361364,-10.693623,10682.3,444.9,639.0
4887,833536,157,16.168185,0.2767,0.0587,0.6646,6.857309,-5.791547,-6.281575,8905.3,270.5,1131.9
4888,833536,155,15.105264,0.3338,0.3864,0.2797,9.094421,-4.898204,-9.439267,9679.6,392.6,946.7
4889,833536,162,20.157665,0.3639,0.176,0.4601,9.308006,-5.871628,-8.464602,10447.7,355.8,1145.7
4890,833536,162,16.846827,0.2687,0.0946,0.6367,9.323769,-5.825173,-6.725142,10406.6,285.8,1134.5
4891,833536,162,0.894505,0.0834,0.2401,0.6765,9.353804,-4.15019,-6.966455,10525.2,297.3,801.5
4892,833536,164,16.113093,0.3668,0.2553,0.3779,6.85344,-5.869672,-9.348791,8932.4,388.2,1144.4
4893,833536,161,-10.667753,0.0338,0.4893,0.477,8.980325,-3.234033,-9.276834,9405.8,387.2,619.0
4894,833536,161,-2.531129,0.1192,0.7691,0.1116,9.011345,-3.300507,-11.111671,9473.7,454.7,630.2
4895,833536,163,-9.29489,0.0071,0.9914,0.0014,11.494422,-2.997699,-10.85188,11301.5,450.2,572.8
4896,833536,160,40.982988,0.6176,0.1261,0.2563,9.033385,-7.232861,-12.787587,9848.6,523.0,1423.0
4897,833536,164,9.608071,0.2739,0.4409,0.2852,9.396823,-4.679762,-10.098205,10740.3,419.8,900.9
