episode,cum_reward,yield_kg_ha,total_N_kg_ha
4916,14.752431,10138.3,280.2
4917,8.898033,9082.8,484.1
4918,79.385353,10455.0,639.7
4919,28.28583,9362.2,483.5
4920,4.260194,10428.6,433.3
4921,7.719378,11911.2,375.5
4922,12.919868,8532.3,280.8
4923,22.384528,11374.7,351.5
4924,7.343432,11825.2,481.5
4925,1.697315,12404.7,378.6
4926,17.791347,10001.2,384.6
4927,7.684266,10340.5,361.6
4928,-5.470893,10159.6,396.0
4929,-10.83342,9659.2,377.7
4930,21.598238,10777.1,490.7
4931,3.405629,10203.5,415.9
4932,12.107309,11638.5,484.1
4933,33.796962,11058.2,490.7
4934,60.852813,12406.4,662.1
4935,36.466972,11624.6,546.5
4936,10.056587,10566.4,277.2
4937,35.062701,10476.5,434.2
4938,-11.243732,10191.2,389.3
4939,3.390457,9885.4,265.7
4940,50.58592,11328.6,539.4
4941,36.438732,12083.2,394.9
4942,14.362622,12258.9,457.2
4943,36.397388,11513.9,538.1
4944,44.890681,11884.0,491.4
4945,39.98676,11156.5,576.9
4946,-2.652804,9701.4,442.7
4947,-4.367707,10742.3,429.6
4948,-6.401898,8741.2,426.4
4949,14.690878,10484.3,365.3
4950,6.012026,11696.4,495.0
4951,36.8197,8925.2,553.1
4952,-1.619267,10013.9,462.4
4953,26.131512,11491.5,427.6
4954,1.505987,11330.5,461.6
4955,59.773139,10734.7,628.6
4956,4.998148,11365.6,435.4
4957,74.521152,12189.8,655.4
4958,-2.569455,9633.8,315.0
4959,15.306572,10124.4,517.5
4960,-2.909555,9617.5,365.2
4961,12.770667,10654.9,283.0
4962,-9.239815,9852.6,409.3
4963,24.880768,11688.1,582.4
4964,18.792338,9899.1,527.5
4965,-4.587167,11640.1,371.8
4966,15.563989,11814.3,469.6
4967,20.070116,9310.4,376.8
4968,18.020811,11064.0,469.3
4969,17.476429,10309.9,361.3
4970,15.293337,10212.4,534.8
4971,23.07088,9740.0,434.7
4972,25.389033,10879.1,413.5
4973,-2.075159,12122.2,384.7
4974,-1.671159,10330.6,267.7
4975,28.031649,10508.6,418.8
4976,0.693032,11900.2,461.4
4977,21.591803,9356.2,446.2
4978,1.838562,10676.8,471.1
4979,23.429901,10637.6,513.9
4980,-2.994125,9085.4,260.1
4981,17.656554,10271.2,366.4
4982,51.541956,11404.5,577.3
4983,19.115444,10979.9,516.8
4984,29.517057,9047.9,622.3
4985,13.131189,10906.5,317.8
4986,-9.110038,11185.1,377.7
4987,-2.775505,10315.0,352.7
4988,18.384085,10538.1,311.5
4989,32.581879,11634.9,522.1
4990,0.292226,8687.9,273.3
4991,15.721849,8989.4,533.3
4992,33.171734,12557.7,539.9
4993,-10.030428,8179.3,345.1
4994,-6.285161,10115.0,465.6
4995,19.194789,11048.9,368.7
4996,25.510067,10072.6,417.3
4997,31.584544,11046.4,479.4
4998,4.146173,12061.2,458.4
4999,-11.351589,11187.0,379.3
5000,-2.856491,10783.0,384.6
5001,6.134274,11859.0,546.4
5002,28.020819,11889.4,388.8
5003,27.266306,11938.9,406.2
5004,4.581132,10930.3,442.8
5005,10.393437,10735.7,352.3
5006,4.989622,10032.3,274.0
5007,10.36403,9498.0,531.9
5008,-1.800947,10907.7,409.5
5009,48.975591,11614.0,634.4
5010,19.717956,10059.3,411.9
5011,29.890488,9991.5,534.3
5012,67.328946,10308.2,635.8
5013,35.945388,10374.1,482.3
5014,73.397981,11267.0,668.9
5015,-5.149319,12103.8,459.2
5016,-6.709128,9639.5,283.2
5017,-3.319484,11051.9,348.2
5018,12.342154,10385.2,439.4
5019,46.766731,11215.0,692.0
5020,2.608591,11165.1,486.0
5021,2.502779,10180.0,303.4
5022,5.578627,10421.6,509.6
5023,25.184172,11357.9,404.6
5024,6.278054,10492.3,504.7
5025,57.675556,11338.7,631.1
5026,66.768281,9492.9,696.5
5027,-4.847625,10103.5,264.2
5028,-12.500059,10460.5,435.5
5029,67.377199,11059.3,654.1
5030,55.528388,12250.7,651.8
5031,13.286886,10639.7,284.3
5032,39.997035,10817.0,500.7
5033,11.266683,11603.3,534.4
5034,-2.30782,11006.7,390.1
5035,73.156088,10726.5,655.3
5036,27.083732,11481.2,389.6
5037,3.700214,10447.8,424.4
5038,-6.462043,10692.9,431.9
5039,29.608414,11382.2,603.9
5040,-6.632881,9267.4,352.4
5041,20.277132,10854.5,541.7
5042,-5.164408,9844.2,277.5
5043,15.886349,10017.7,397.2
5044,9.40599,10995.7,431.6
5045,18.294615,8364.1,368.5
5046,18.627314,11031.9,488.1
5047,18.011189,11728.5,488.5
5048,16.076055,11413.6,468.4
5049,-3.593776,10444.0,259.3
5050,11.65295,11730.2,488.4
5051,-1.106932,10392.1,406.2
5052,32.859543,10709.3,616.5
5053,-12.12034,11278.0,463.4
5054,54.77995,11887.9,631.1
5055,-3.21914,8919.7,246.4
5056,57.713143,12590.1,624.1
5057,23.659208,9524.3,594.5
5058,10.802331,11812.3,433.1
5059,5.935481,10719.9,489.6
5060,6.985473,9860.1,403.2
5061,42.483485,10624.7,569.2
5062,4.79561,11687.4,314.1
5063,41.446132,9872.5,546.1
5064,2.852858,9970.4,267.2
5065,21.678707,9360.8,426.5
5066,37.421724,10242.8,661.1
5067,-4.605299,10195.9,265.4
5068,11.893234,9326.3,291.7
5069,75.337427,13077.6,692.3
5070,46.113865,11413.0,557.0
5071,1.018184,8784.9,436.8
5072,-12.367108,9069.8,354.2
5073,36.419053,10129.9,561.1
5074,-7.736716,10706.5,446.6
5075,1.975113,11156.4,234.5
5076,47.708446,12587.4,651.5
5077,16.26295,9890.5,319.1
5078,40.800392,9165.7,640.3
5079,27.783473,11105.2,389.5
5080,34.252612,12069.9,478.0
5081,7.523141,11426.9,414.8
5082,-4.75019,11100.6,386.0
5083,37.956658,10055.9,656.9
5084,9.038687,9880.1,540.6
5085,60.315861,11197.0,610.2
5086,-2.989835,9877.0,347.3
5087,8.427087,10575.4,443.4
5088,-11.99347,10125.9,422.8
5089,4.306478,10492.0,507.6
5090,23.630116,11884.7,594.1
5091,20.761104,10668.2,380.2
5092,29.730945,10940.1,601.8
5093,18.854196,10192.4,430.3
5094,3.430087,10874.7,521.7
5095,7.8514,10068.9,245.9
5096,4.736486,11679.2,406.3
5097,19.392422,11322.9,420.7
5098,13.972994,9083.6,534.0
5099,-1.580113,8530.7,264.0
5100,0.11403,9723.0,408.2
5101,8.729781,9602.1,275.3
5102,5.072441,9791.5,424.8
5103,-4.448753,8789.9,255.4
5104,5.913278,11146.5,517.5
5105,0.734568,11499.0,378.9
5106,32.262762,10557.3,470.9
5107,37.814898,10707.6,609.7
5108,3.980804,11123.4,311.9
5109,-5.071225,9250.4,308.9
5110,2.50374,9388.8,436.6
5111,-2.0975,8987.7,248.2
5112,40.01618,12137.4,569.8
5113,-5.976043,10549.6,368.7
5114,77.391643,12044.1,657.7
5115,10.655585,9252.5,491.2
5116,28.903083,8979.4,493.2
5117,50.153132,11766.1,593.2
5118,9.217983,8405.3,299.5
5119,11.993338,10350.4,382.4
5120,81.102802,11127.5,671.3
5121,15.273796,11838.1,411.7
5122,-13.862507,9405.0,431.0
5123,1.749713,9910.4,266.5
5124,57.569855,9478.3,655.9
5125,2.134611,11483.5,512.9
5126,5.55535,11729.1,495.5
5127,10.114916,11226.9,344.5
5128,-4.735835,10262.8,312.8
5129,4.848926,8930.5,531.9
5130,4.555867,13088.2,387.1
5131,19.876173,12391.4,380.0
5132,2.761768,9323.5,358.8
5133,-3.258856,10713.8,299.5
5134,73.998613,11614.5,654.0
5135,9.790013,9916.1,523.1
5136,64.285435,10612.0,658.1
5137,10.725721,10814.8,406.0
5138,19.907145,10624.3,415.8
5139,34.424466,7878.5,557.4
5140,6.952672,11352.2,353.8
5141,2.680733,10598.1,506.9
5142,50.191594,9427.5,598.4
5143,15.986922,12024.4,557.5
5144,31.197381,12121.8,476.7
5145,23.861422,10297.6,558.7
5146,11.771203,12271.4,397.4
5147,30.997612,11103.7,516.5
5148,3.862281,9633.3,502.6
5149,0.281514,10057.9,260.1
5150,58.816498,10772.3,677.6
5151,2.335361,11891.1,504.8
5152,25.328032,10735.6,553.3
5153,6.783294,9177.4,263.2
5154,31.169201,10597.9,525.1
5155,51.648999,10766.8,686.8
5156,16.291211,11789.2,420.2
5157,62.660764,11001.7,629.2
5158,30.691286,11544.2,630.7
5159,9.123389,11292.2,313.6
5160,-4.408458,9300.3,445.4
5161,58.960375,10349.6,661.8
5162,8.134312,11263.9,346.3
5163,60.173259,11413.7,580.0
5164,18.30959,10079.7,585.0
5165,-4.354227,12031.3,428.3
5166,-3.367716,9747.5,315.0
5167,19.080247,10650.3,581.7
5168,3.048522,10617.9,305.6
5169,40.084755,11555.1,658.9
5170,13.019245,10853.6,522.0
5171,11.652329,9804.4,321.9
5172,14.377302,9762.0,468.8
5173,-0.370737,9759.5,286.0
5174,-1.622324,8761.9,262.0
5175,-1.63362,11523.2,441.1
5176,45.693838,10708.7,530.8
5177,-0.897476,10554.1,264.1
5178,18.587278,11273.1,532.7
5179,-1.212218,11823.8,411.2
5180,13.486065,11000.3,372.2
5181,73.643986,11751.3,629.2
5182,19.693556,10185.1,586.7
5183,5.057206,11842.8,442.9
5184,12.870183,11301.2,493.1
5185,25.42069,12258.8,383.8
5186,-8.306722,9697.8,457.6
5187,39.724665,12828.5,525.6
5188,4.817111,11306.5,300.3
5189,-2.214328,10313.1,335.5
5190,1.751878,12461.7,448.7
5191,-4.645399,9628.1,245.2
5192,-2.092282,9653.0,361.4
5193,28.994313,10857.9,431.0
5194,48.414486,11800.4,576.5
5195,45.67333,9694.7,637.2
5196,-5.406554,6136.7,507.3
5197,-4.337937,8136.4,245.7
5198,-4.978962,11199.5,334.6
5199,14.325219,11270.2,348.5
5200,6.732498,9040.7,488.5
5201,0.835429,10217.8,484.3
5202,65.172719,12937.5,590.2
5203,42.011792,13445.9,526.5
5204,8.427297,11267.4,519.7
5205,19.762128,10405.5,571.6
5206,-4.190983,10478.9,352.7
5207,21.409404,11079.0,436.9
5208,2.944558,9635.4,253.7
5209,-5.598625,9943.5,322.9
5210,0.509534,10435.5,475.3
5211,60.913686,11241.8,676.7
5212,6.412245,10197.3,340.9
5213,1.109278,11435.6,429.3
5214,18.796337,10942.8,515.0
5215,40.972533,10418.2,534.7
5216,7.243193,10198.5,261.6
5217,69.701697,11843.7,625.9
5218,-7.609268,10605.3,409.6
5219,45.378326,11956.8,611.4
5220,28.292173,10064.4,526.1
5221,21.353415,11274.8,577.2
5222,-8.937348,11766.5,390.4
5223,17.945573,9997.0,531.2
5224,6.480289,9865.5,347.2
5225,5.828208,8419.6,291.7
5226,54.645594,8774.0,688.0
5227,-9.63348,11960.2,401.4
5228,63.030194,9673.0,635.6
5229,48.703593,11876.2,644.4
5230,17.608253,11266.2,549.8
5231,59.727671,9808.0,626.9
5232,-3.195378,10364.9,510.3
5233,57.687364,11006.6,653.0
5234,0.369826,9012.6,208.7
5235,0.418667,9526.1,241.3
5236,-3.375786,10823.9,348.5
5237,55.866211,10888.5,652.4
5238,11.743694,11355.5,501.4
5239,28.380699,10679.3,467.2
5240,-7.430196,10449.2,348.0
5241,38.233695,9726.0,686.5
5242,-6.793343,12562.9,477.6
5243,37.718035,13127.0,486.8
5244,18.481025,9777.6,357.7
5245,46.990652,11150.0,539.8
5246,41.095931,11377.4,556.7
5247,0.405331,9398.0,462.4
5248,56.527539,9806.0,590.4
5249,14.427618,10560.0,465.0
5250,-5.638759,7440.1,247.0
5251,20.921755,10717.3,460.3
5252,-4.828065,11523.1,307.7
5253,5.453604,9441.0,277.2
5254,-1.1902,8942.7,277.7
5255,4.459324,11430.5,331.1
5256,2.203503,9802.7,486.5
5257,14.179347,10097.7,336.0
5258,-2.54542,11262.3,461.5
5259,27.927336,11715.4,480.2
5260,0.316083,9681.0,456.4
5261,74.158457,12931.9,648.7
5262,-12.173989,11162.7,422.1
5263,34.723633,12603.1,614.2
5264,19.960941,10221.9,417.4
5265,-4.429634,9075.7,312.3
5266,2.534981,8774.3,252.6
5267,-2.183097,9440.0,424.1
5268,1.86237,10295.7,434.7
5269,-1.554792,11164.3,377.1
5270,47.773507,11674.7,634.7
5271,64.227061,11421.0,632.3
5272,49.196749,11099.6,690.2
5273,57.805428,10919.3,610.0
5274,44.248144,12425.5,557.0
5275,21.188615,10108.1,539.4
5276,28.787156,11490.8,572.9
5277,12.935973,10555.8,487.2
5278,-2.197505,10328.6,245.6
5279,-4.109766,8665.3,259.6
5280,-7.980146,10553.4,394.4
5281,18.596754,10984.8,496.5
5282,-6.177403,12741.5,486.3
5283,-9.865068,9751.4,445.2
5284,23.660457,11381.3,586.2
5285,9.335907,12330.0,440.6
5286,-11.845718,9483.8,448.7
5287,38.664217,9622.2,602.7
5288,34.409183,12666.3,472.3
5289,35.070144,10546.1,518.6
5290,25.260423,10965.8,419.5
5291,68.366621,12342.0,602.4
5292,12.233142,11563.5,356.9
5293,-6.483592,11312.9,494.2
5294,49.757231,11201.9,561.4
5295,0.86516,9716.4,384.5
5296,21.7128,10642.0,467.2
5297,-8.222377,11728.2,506.2
5298,6.028508,7949.5,216.0
5299,21.877868,11511.6,413.8
5300,30.171688,10741.1,455.4
5301,0.629429,11381.2,302.8
5302,4.705872,9660.2,481.7
5303,21.821184,11569.8,432.0
5304,12.989164,10193.1,576.5
5305,9.460446,8389.7,283.1
5306,71.45096,10939.5,637.0
5307,21.603672,10365.8,585.6
5308,41.343474,10407.2,527.8
5309,27.892698,10493.0,644.3
5310,56.220367,11486.7,710.1
5311,-1.719689,9461.5,542.6
5312,8.638249,8832.1,228.3
5313,39.878288,9612.0,594.3
5314,9.135022,10173.7,248.1
5315,20.067577,11633.8,428.5
5316,-0.27224,10928.2,539.3
5317,2.041196,9659.9,238.0
5318,23.207846,10641.1,415.8
5319,-5.268932,10299.5,386.9
5320,40.322075,9900.6,600.0
5321,29.363253,11921.6,417.5
5322,39.153971,11244.7,547.4
5323,7.012919,10461.1,334.3
5324,11.582222,12191.5,360.4
5325,46.931355,12001.6,679.9
5326,21.030949,11336.5,542.1
5327,33.009887,10771.3,697.6
5328,9.189368,11277.2,415.4
5329,16.196772,9589.1,583.9
5330,30.968807,11673.7,491.2
5331,27.258227,11118.3,677.5
5332,4.63249,10896.7,224.6
5333,-1.002499,10672.8,341.8
5334,16.478965,11631.2,526.9
5335,15.779222,10399.1,451.1
5336,-0.786182,12043.4,275.8
5337,4.454151,11089.3,453.9
5338,8.908811,10720.7,589.7
5339,3.381223,10410.3,223.7
5340,-6.477385,11836.9,412.3
5341,9.499684,10587.9,268.9
5342,30.178868,10187.5,589.1
5343,5.01302,11293.4,557.3
5344,3.47313,11946.8,576.9
5345,33.807052,10708.8,647.4
5346,10.249501,12597.5,552.9
5347,-3.965155,9758.0,267.2
5348,5.12747,11291.3,572.2
5349,47.52371,11899.4,557.1
5350,14.200659,10068.8,303.6
5351,0.081309,9925.3,296.8
5352,8.902742,9849.3,419.2
5353,-4.348695,9626.4,265.3
5354,49.665558,12247.3,712.3
5355,51.783548,11651.2,599.8
5356,30.769976,11281.9,641.5
5357,5.081837,10157.0,259.6
5358,4.36241,8772.8,267.0
5359,33.198855,11311.6,559.4
5360,13.630118,10550.0,358.9
5361,19.160174,11686.6,468.0
5362,-4.211283,11647.3,439.4
5363,11.983549,9947.7,608.9
5364,14.527881,10358.9,368.9
5365,66.891648,11215.2,692.5
5366,3.967556,10696.3,284.9
5367,17.226649,10631.6,653.6
5368,14.815618,8217.2,393.3
5369,2.343791,7850.9,203.1
5370,20.698718,10241.5,393.9
5371,-7.537695,11216.0,474.2
5372,11.116685,11169.1,603.1
5373,-10.98367,9590.8,528.9
5374,27.112828,10406.8,647.9
5375,-0.796065,11914.7,430.5
5376,3.446227,10417.7,339.8
5377,21.148738,10689.9,551.2
5378,3.293444,10411.9,360.4
5379,14.306878,10641.6,589.8
5380,7.131155,11611.0,371.2
5381,2.904215,10410.4,352.2
5382,43.894364,10963.3,605.5
5383,-1.798101,10589.4,358.0
5384,2.237596,9357.0,383.2
5385,18.40752,10775.1,670.9
5386,7.96596,11425.8,525.3
5387,7.016828,9736.8,330.2
5388,28.054477,11636.3,452.2
5389,19.7866,11395.1,457.5
5390,-2.760462,8918.5,342.3
5391,4.717226,9815.5,501.8
5392,21.498665,10692.1,477.4
5393,3.240612,9567.7,484.9
5394,34.103396,11230.2,644.4
5395,39.569883,11241.8,715.9
5396,31.281046,11129.6,703.6
5397,-7.229677,10394.5,423.4
5398,28.075109,10504.6,471.4
5399,-5.534663,7532.5,258.6
5400,18.859826,10530.2,601.0
5401,7.953484,11959.5,459.4
5402,26.312765,9780.8,496.1
5403,47.738585,12392.1,560.2
5404,42.599029,11160.3,736.9
5405,1.758527,11252.3,542.6
5406,17.353675,11014.1,453.0
5407,16.352047,12201.3,645.1
5408,-1.1754,10036.6,249.4
5409,22.908536,10792.1,536.6
5410,36.186371,10753.5,663.7
5411,-4.642627,11066.5,300.2
5412,8.67092,9523.5,369.9
5413,-12.564474,11067.9,428.8
5414,7.347649,10155.2,381.2
5415,65.602865,10684.0,711.1
5416,-1.917015,11393.2,411.4
5417,-2.444316,11208.5,505.9
5418,-11.017305,9960.5,463.3
5419,12.594718,10753.3,597.8
5420,77.24566,9346.5,625.5
5421,36.298448,11478.5,711.7
5422,-5.729452,10468.0,499.6
5423,-5.889932,10881.5,523.3
5424,33.298791,10504.1,676.9
5425,10.895915,11025.7,528.2
5426,-5.998568,9031.3,309.9
5427,1.378277,10270.6,324.7
5428,-1.696223,9932.8,249.5
5429,3.882628,11923.0,428.3
5430,44.27208,12739.5,738.8
5431,28.477433,10205.4,705.6
5432,5.729197,12082.8,570.8
5433,43.663753,11965.2,635.5
5434,19.948406,12127.4,381.6
5435,-4.233273,10003.3,262.8
5436,5.939875,10319.4,274.2
5437,24.46029,11807.5,624.7
5438,30.885297,10087.9,641.9
5439,23.492138,11753.1,387.2
5440,4.190833,9392.0,290.6
5441,4.875565,9495.8,242.4
5442,12.271286,11140.8,597.4
5443,-0.53879,11193.9,381.5
5444,9.405896,9172.6,371.9
5445,20.321071,11175.8,390.9
5446,-2.346382,9342.8,324.1
5447,27.572273,11652.9,468.6
5448,-8.4195,10625.6,319.5
5449,17.338778,12391.2,486.1
5450,18.21951,11052.5,390.7
5451,30.176365,10974.5,618.3
5452,5.56435,10642.5,309.7
5453,15.894305,10656.4,338.6
5454,6.640326,9263.4,291.8
5455,50.208676,9321.2,654.7
5456,-2.275668,9396.0,254.4
5457,52.064833,11023.5,736.4
5458,32.718862,11308.2,517.1
5459,-6.272249,12928.4,409.8
5460,62.123141,10856.6,719.3
5461,14.961516,10349.6,423.1
5462,34.472687,13308.0,508.9
5463,46.13904,11735.9,681.5
5464,19.322977,9728.2,400.8
5465,2.910929,11368.2,447.8
5466,17.910349,10603.7,587.0
5467,7.490725,10786.0,507.2
5468,-1.813748,9376.4,282.5
5469,10.975882,10812.1,479.8
5470,45.89745,8946.4,665.2
5471,58.315667,10459.8,692.6
5472,29.205582,11004.4,646.3
5473,35.857969,10471.0,535.5
5474,4.537475,12690.0,337.0
5475,13.06346,10514.1,559.4
5476,8.837947,10399.5,458.5
5477,27.020001,11977.5,381.0
5478,-9.184374,8096.0,313.1
5479,21.865078,8995.7,697.2
5480,62.354501,11027.9,676.6
5481,-1.545732,10750.5,344.5
5482,7.756911,10214.9,402.8
5483,12.91702,10923.3,532.7
5484,20.838507,12171.6,412.3
5485,-0.2286,9909.1,381.4
5486,14.388625,10589.8,442.0
5487,-11.102134,10524.4,330.2
5488,10.489532,10921.1,446.9
5489,-4.178026,9436.3,350.2
5490,19.14378,10498.8,415.3
5491,-5.658741,11587.5,400.1
5492,18.508582,8314.9,509.8
5493,20.426899,9401.6,626.6
5494,-10.593567,9927.6,310.7
5495,13.262866,10648.4,574.1
5496,7.605922,9355.5,427.6
5497,22.241518,10301.6,590.0
5498,46.918314,11821.1,628.4
5499,6.125189,11186.7,400.0
5500,-7.862031,11165.6,363.1
5501,-6.591124,11720.9,375.3
5502,27.91798,11948.8,486.9
5503,13.509666,10502.5,284.5
5504,-2.553042,6807.8,203.1
5505,10.194972,9083.3,298.5
5506,18.286708,11411.5,558.6
5507,72.54891,11774.7,658.4
5508,66.958662,12086.8,689.2
5509,53.281744,10760.5,740.0
5510,-1.498534,8048.2,208.2
5511,77.77816,11369.5,661.8
5512,14.123279,9780.3,617.4
5513,26.729777,12110.7,564.5
5514,30.535961,11252.3,495.0
5515,45.304995,11319.3,693.3
5516,-4.383634,11390.3,494.4
5517,0.571222,9150.3,216.1
5518,0.242712,10563.6,473.2
5519,24.049413,10759.3,621.9
5520,49.299646,11387.5,699.4
5521,1.058888,11309.0,420.5
5522,19.469031,10576.2,612.7
5523,2.14717,12517.6,396.3
5524,14.769257,10768.0,314.4
5525,31.961701,11045.0,498.4
5526,-2.385338,7008.0,488.8
5527,3.920932,9182.7,327.0
5528,11.277748,10529.1,589.9
5529,10.180726,9239.7,274.8
5530,8.514006,10455.4,470.1
5531,-1.540507,9298.1,329.8
5532,77.618286,11360.9,639.3
5533,26.099952,10058.3,603.0
5534,10.764982,9631.0,467.0
5535,78.51433,11799.2,641.7
5536,-5.785059,10942.9,354.9
5537,-8.882727,11001.1,393.2
5538,15.234073,11067.7,373.6
5539,-4.822873,9648.9,259.1
5540,51.707588,12767.8,622.3
5541,-10.722479,11453.3,373.7
5542,-4.565314,10653.6,275.3
5543,-3.894906,9293.9,460.2
5544,7.471295,11600.3,374.0
5545,71.031735,10382.0,696.5
5546,5.281405,10986.0,510.3
5547,46.185065,10259.6,711.0
5548,64.093768,11107.7,609.5
5549,30.985603,11325.9,498.5
5550,1.783818,9172.9,237.9
5551,39.83229,11384.0,654.7
5552,46.037718,11252.7,737.3
5553,5.426756,11376.8,415.4
5554,34.544661,10648.0,640.9
5555,-8.627208,10566.3,373.1
5556,78.525329,10592.6,628.2
5557,33.145615,12390.3,625.0
5558,50.025196,12290.7,622.9
5559,23.187127,10418.2,438.7
5560,61.190051,11071.0,685.1
5561,22.596798,11940.2,658.2
5562,15.880443,11279.4,605.3
5563,8.362943,10080.2,422.0
5564,42.698013,12144.0,495.9
5565,32.524938,11825.8,531.8
5566,23.75962,10603.5,590.2
5567,45.452708,9989.2,630.5
5568,9.011527,11901.4,443.8
5569,18.018261,12513.0,563.3
5570,47.665188,9502.3,655.8
5571,-6.865612,10167.7,265.5
5572,35.202369,11051.7,559.0
5573,20.466185,9464.2,451.7
5574,0.575687,8336.1,203.2
5575,6.284147,10146.9,403.1
5576,6.877201,10391.6,435.4
5577,-0.213332,9907.8,400.1
5578,-8.187098,9864.6,360.3
5579,50.809342,12066.4,578.5
5580,12.86861,9840.2,501.7
5581,21.756212,9346.1,427.0
5582,41.639271,11719.0,684.0
5583,67.053871,10543.0,652.0
5584,8.378042,9774.1,274.2
5585,6.750019,10133.4,458.0
5586,55.468798,10886.5,697.3
5587,3.191071,12575.1,455.7
5588,70.485774,11043.9,688.0
5589,12.765439,10043.6,311.7
5590,22.918508,10858.8,550.2
5591,-0.086048,9682.5,539.0
5592,0.720441,9344.2,233.7
5593,-3.300049,12751.0,440.7
5594,-0.616815,9615.3,380.2
5595,60.09764,11271.6,686.8
5596,41.30495,10754.5,713.5
5597,81.481277,10412.8,634.7
5598,7.312251,11166.3,463.1
5599,6.401197,12114.7,467.7
5600,-2.822088,9815.1,518.7
5601,12.938527,11120.5,457.4
5602,-9.136325,10811.0,364.0
5603,-9.693756,9839.4,313.1
5604,16.734047,9919.8,653.2
5605,-4.828098,11545.8,345.5
5606,11.29994,10363.8,331.7
5607,41.340991,11654.8,590.2
5608,50.465749,10511.9,693.5
5609,39.384894,11695.1,721.7
5610,4.764305,9410.5,343.0
5611,3.591746,10948.2,402.2
5612,77.145444,11997.9,652.0
5613,12.521199,11034.0,304.1
5614,-0.477715,11534.9,375.1
5615,24.581404,11129.1,678.0
5616,19.504127,11739.7,357.2
5617,-2.153753,8812.5,245.2
5618,25.34108,10445.3,449.7
5619,-7.158216,8908.4,263.4
5620,12.536191,11998.4,547.1
5621,6.951062,10449.1,362.6
5622,5.813846,10637.4,293.7
5623,29.347302,9652.1,619.0
5624,2.462012,9379.3,267.3
5625,1.184382,10942.8,359.1
5626,52.211399,10794.3,695.6
5627,13.787,8747.4,467.4
5628,1.012086,10574.3,360.8
5629,-3.535719,9066.2,256.6
5630,33.17797,11732.3,450.1
5631,-5.206827,11569.5,375.7
5632,21.605337,11661.2,414.5
5633,3.27737,9783.1,273.3
5634,-6.6526,10979.8,346.6
5635,-1.701192,10797.7,358.9
5636,12.344178,12562.7,535.3
5637,12.783536,11434.9,310.6
5638,-1.384647,8822.7,298.9
5639,-1.14213,11598.9,401.3
5640,13.139144,12130.2,420.1
5641,-0.297035,9574.2,382.1
5642,7.282207,10516.2,406.2
5643,10.931315,11490.1,372.5
5644,31.652855,11132.5,449.8
5645,46.044796,12353.3,580.4
5646,-1.232076,10934.7,418.4
5647,11.875637,11137.0,430.1
5648,67.384869,12630.3,744.7
5649,11.725922,9456.7,278.7
5650,29.622239,11709.2,445.2
5651,9.675293,11251.1,521.2
5652,-2.910813,8186.7,262.3
5653,-1.153864,9334.7,327.9
5654,2.967021,9545.1,269.1
5655,9.78227,11574.4,501.2
5656,-2.449333,11124.7,434.9
5657,24.057408,11438.3,625.9
5658,-9.152135,10180.5,356.4
5659,-5.078253,9901.3,239.8
5660,17.930062,11253.1,430.6
5661,8.859392,11222.1,334.4
5662,16.806749,11610.2,546.8
5663,32.473157,10802.7,595.9
5664,4.514917,10097.5,248.3
5665,25.935285,10981.3,424.2
5666,49.577183,11713.1,748.3
5667,8.795538,12696.3,521.3
5668,18.411061,12237.0,522.0
5669,-4.34185,10133.8,333.8
5670,7.011542,10674.8,328.8
5671,0.171179,10507.2,298.3
5672,64.184595,10265.8,672.0
5673,5.124235,11528.2,367.7
5674,19.392229,10048.2,545.6
5675,2.513309,9566.0,344.2
5676,-5.74491,7876.5,437.0
5677,49.06927,10463.5,723.6
5678,17.138568,11859.6,558.8
5679,23.240481,10992.9,410.5
5680,61.101451,11618.8,741.6
5681,45.29085,11989.1,731.6
5682,25.318123,11586.9,554.0
5683,15.357276,12364.1,468.3
5684,-7.66893,10546.3,350.9
5685,1.043317,11744.1,537.1
5686,66.638392,9472.1,714.0
5687,-6.252063,10161.8,329.0
5688,6.801259,11045.0,485.0
5689,44.105617,11469.7,585.3
5690,3.924184,9617.1,341.5
5691,49.722834,10626.9,740.9
5692,70.844733,10588.6,683.1
5693,25.877602,11331.7,434.4
5694,27.216032,11703.8,464.8
5695,-3.334812,10811.4,425.5
5696,-4.4669,10932.2,309.0
5697,28.006453,9173.5,485.6
5698,3.813198,11446.7,366.4
5699,0.106098,10243.8,494.7
5700,7.235731,10445.4,541.1
5701,70.35901,8770.7,663.6
5702,-8.684274,10528.8,396.7
5703,14.222037,11989.0,571.9
5704,0.719051,10774.9,378.2
5705,-8.853962,12027.9,447.2
5706,22.837858,10461.6,552.8
5707,25.290936,10388.2,462.1
5708,65.150595,9822.8,685.6
5709,-5.752878,10647.7,491.7
5710,-12.3666,9765.2,386.8
5711,-1.452402,10486.6,300.7
5712,10.253377,10703.6,429.3
5713,11.322093,11616.3,562.7
5714,52.024193,9945.7,724.8
5715,-7.667444,10122.5,521.0
5716,7.696112,12842.3,486.2
5717,13.699216,9978.6,482.4
5718,19.355719,11166.0,616.3
5719,0.818458,9587.8,239.4
5720,24.573906,10042.9,626.4
5721,16.403621,11407.0,523.2
5722,-3.425431,10540.1,324.1
5723,-9.523289,11152.8,391.4
5724,13.36559,9735.8,339.1
5725,-4.508208,10844.0,388.4
5726,-2.177486,10377.1,325.3
